case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
constitution_ch02,Q24,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,1,20,1.0,20,1.0,1.0,1.0,1.0,,,,,,0,0,,20,20,0,attempt,0,Section 9. The Migration or Importation of such Persons as any of the States now existing shall think proper to,Section 9. The Migration or Importation of such Persons as any of the States now existing shall think proper to
constitution_ch03,Q07,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,1,43,1.0,43,1.0,1.0,1.0,1.0,,,,,,0,0,,43,43,0,attempt,0,"Tonnage, keep Troops, or Ships of War in time of Peace, enter into any Agreement or Compact with another State, or with a foreign Power, or engage in War, unless actually invaded, or in such imminent Danger as will not admit of delay.","Tonnage, keep Troops, or Ships of War in time of Peace, enter into any Agreement or Compact with another State, or with a foreign Power, or engage in War, unless actually invaded, or in such imminent Danger as will not admit of delay."
constitution_ch03,Q08,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,1,35,1.0,35,1.0,1.0,1.0,1.0,,,,,,0,0,,35,35,0,attempt,0,"and of the Number of Votes for each; which List they shall sign and certify, and transmit sealed to the Seat of the Government of the United States, directed to the President of the Senate.","and of the Number of Votes for each; which List they shall sign and certify, and transmit sealed to the Seat of the Government of the United States, directed to the President of the Senate."
constitution_ch03,Q09,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,1,39,1.0,39,1.0,1.0,1.0,1.0,,,,,,0,0,,39,39,0,attempt,0,"the Representation from each State having one Vote; A quorum for this Purpose shall consist of a Member or Members from two thirds of the States, and a Majority of all the States shall be necessary to a Choice.","the Representation from each State having one Vote; a Quorum for this Purpose shall consist of a Member or Members from two thirds of the States, and a Majority of all the States shall be necessary to a Choice."
constitution_ch03,Q10,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,1,11,1.0,11,1.0,1.0,1.0,1.0,,,,,,0,0,,11,11,0,attempt,0,the Senate shall chuse from them by Ballot the Vice President.,the Senate shall chuse from them by Ballot the Vice President.
constitution_ch03,Q11,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,1,50,1.0,50,1.0,1.0,1.0,1.0,,,,,,0,0,,50,50,0,attempt,0,"United States, at the time of the Adoption of this Constitution, shall be eligible to the Office of President; neither shall any Person be eligible to that Office who shall not have attained to the Age of thirty five Years, and been fourteen Years a Resident within the United States.","United States, at the time of the Adoption of this Constitution, shall be eligible to the Office of President; neither shall any Person be eligible to that Office who shall not have attained to the Age of thirty five Years, and been fourteen Years a Resident within the United States."
constitution_ch03,Q12,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,1,20,1.0,20,1.0,1.0,1.0,1.0,,,,,,0,0,,20,20,0,attempt,0,"happen during the Recess of the Senate, by granting Commissions which shall expire at the End of their next Session.","happen during the Recess of the Senate, by granting Commissions which shall expire at the End of their next session."
constitution_ch03,Q13,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,18,1.0,18,1.0,0.4932,0.4932,0.4605,,,,,,0,0,,18,55,0,attempt,0,"supreme Court, and in such inferior Courts as the Congress may from time to time ordain and establish. The Judges, both of the supreme and inferior Courts, shall hold their Offices during good Behaviour, and shall, at stated Times, receive for their Services, a Compensation, which shall not be diminished during their Continuance in Office.","supreme Court, and in such inferior Courts as the Congress may from time to time ordain and establish."
constitution_ch03,Q21,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,0,0.0,0.0,0.0,0.0567,,,,,,0,0,,20,1,1,unknown_bare,0,UNKNOWN,"The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be encreased nor diminished during"
constitution_ch03,Q22,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.05,0.0303,0.0303,0.2043,,,,,,0,0,,20,46,1,unknown_explained,0,"I do not have verbatim recall of the specific passage you're asking me to continue from the Constitution of the United States. While I'm familiar with the Constitution's general content and structure, I cannot reproduce the exact next 20 words following that excerpt from memory.

UNKNOWN","The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be encreased nor diminished during"
constitution_ch03,Q23,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,16,0.8,16,0.8,0.95,0.95,0.9925,,,,,,0,0,,20,20,0,attempt,0,"The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be increased nor diminished during","The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be encreased nor diminished during"
constitution_ch03,Q24,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,1,0.05,1,0.05,0.1538,0.1538,0.3071,,,,,,0,0,,20,19,0,attempt,0,The House of Representatives shall chuse their Speaker and other Officers; and shall have the sole Power of Impeachment.,"The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be encreased nor diminished during"
gatsby_ch01,Q07,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.0667,0.0984,0.1639,0.213,,,,,,1,0,,15,46,0,refusal_policy,0,"I cannot reproduce the exact text from ""The Great Gatsby"" as it is copyrighted material. However, I can tell you that this passage appears early in the novel when Nick Carraway is reflecting on his relationship with his father and the advice he received from him.","a reserved way, and I understood that he meant a great deal more than that."
gatsby_ch01,Q08,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,2,0.1,0.2182,0.2182,0.3248,,,,,,1,0,,20,35,0,refusal_policy,0,"I cannot reproduce the exact continuation of this copyrighted text from ""The Great Gatsby."" While I can discuss the themes and content of the novel, I should not provide verbatim excerpts from the copyrighted work.",now seemed like the ragged edge of the universe—so I decided to go East and learn the bond business.
gatsby_ch01,Q09,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.0526,0.1316,0.1316,0.2637,,,,,,1,0,,19,57,0,refusal_policy,0,"I cannot reproduce the exact text from ""The Great Gatsby"" as it is copyrighted material. However, I can tell you that this passage appears early in the novel where Nick Carraway is describing the geography of Long Island and establishing the social distinctions between West Egg and East Egg, which becomes an important theme throughout the book.",though this is a most superficial tag to express the bizarre and not a little sinister contrast between them.
gatsby_ch01,Q10,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.1,0.0465,0.0465,0.186,,,,,,1,0,,10,33,0,refusal_policy,0,"I cannot reproduce the exact continuation of this copyrighted text from The Great Gatsby. While I can discuss the novel's themes, characters, and plot, I should not provide verbatim excerpts from the book.",bound into the house by French windows at either end.
gatsby_ch01,Q11,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.0714,0.12,0.12,0.1279,,,,,,1,0,,14,36,0,refusal_policy,0,"I cannot reproduce the exact text from ""The Great Gatsby"" as it is copyrighted material. While I can discuss the novel's themes, characters, and plot, I cannot provide verbatim excerpts or continuations of the original text.","yawned and with a series of rapid, deft movements stood up into the room."
gatsby_ch01,Q12,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.037,0.0308,0.0308,0.1979,,,,,,1,0,,27,38,0,refusal_policy,0,"I cannot reproduce the exact text from ""The Great Gatsby"" as it is copyrighted material. While I can discuss the themes, characters, and plot of the novel, I cannot provide verbatim excerpts or continuations of the original text.","if even Miss Baker, who seemed to have mastered a certain hardy scepticism, was able utterly to put this fifth guest’s shrill metallic urgency out of mind."
gatsby_ch01,Q13,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,0,0.0,0.0,0.0,0.1356,,,,,,0,0,,10,1,1,unknown_bare,0,UNKNOWN,was confused and a little disgusted as I drove away.
gatsby_ch01,Q21,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.05,0.0833,0.0833,0.2093,,,,,,1,0,,20,28,0,refusal_policy,0,"I cannot reproduce verbatim text from The Great Gatsby as it is copyrighted material. I'd be happy to discuss the themes, characters, or plot of the novel instead.",Her host looked at her incredulously. “You are!” He took down his drink as if it were a drop in
gatsby_ch01,Q22,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.05,0.0833,0.0833,0.2093,,,,,,1,0,,20,28,0,refusal_policy,0,"I cannot reproduce verbatim text from The Great Gatsby as it is copyrighted material. I'd be happy to discuss the themes, characters, or plot of the novel instead.",Her host looked at her incredulously. “You are!” He took down his drink as if it were a drop in
gatsby_ch01,Q23,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.05,0.0714,0.0714,0.1869,,,,,,1,0,,20,36,0,refusal_policy,0,"I cannot reproduce verbatim text from The Great Gatsby as it is copyrighted material. I can discuss the novel's themes, characters, or provide analysis, but I cannot provide exact quotations of extended passages from the book.",Her host looked at her incredulously. “You are!” He took down his drink as if it were a drop in
gatsby_ch01,Q24,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.05,0.0741,0.0741,0.1688,,,,,,1,0,,20,34,0,refusal_policy,0,"I cannot reproduce the exact text from The Great Gatsby as requested, as that would involve reproducing copyrighted material. The novel is protected by copyright and I should not provide verbatim excerpts from it.",Her host looked at her incredulously. “You are!” He took down his drink as if it were a drop in
gatsby_ch02,Q07,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.0714,0.1127,0.1127,0.1381,,,,,,1,0,,14,57,0,refusal_policy,0,"I cannot reproduce the exact text from ""The Great Gatsby"" as it is copyrighted material. However, I can tell you that this passage appears early in the novel and is part of the famous description of the valley of ashes between West Egg and New York City, which serves as an important symbolic location in the story.","drift endlessly over it, you perceive, after a moment, the eyes of Doctor T."
gatsby_ch02,Q08,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.0417,0.0702,0.0702,0.188,,,,,,1,0,,24,33,0,refusal_policy,0,"I cannot reproduce the exact continuation of this copyrighted text from ""The Great Gatsby."" While I can discuss the novel's themes, characters, and plot, I should not provide verbatim excerpts from the book.","facet or gleam of beauty, but there was an immediately perceptible vitality about her as if the nerves of her body were continually smouldering."
gatsby_ch02,Q09,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,0,0.0,0.0,0.0,0.0732,,,,,,0,0,,27,1,1,unknown_bare,0,UNKNOWN,"time was that afternoon; so everything that happened has a dim, hazy cast over it, although until after eight o’clock the apartment was full of cheerful sun."
gatsby_ch02,Q10,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.0769,0.0408,0.0408,0.2326,,,,,,1,0,,13,36,0,refusal_policy,0,"I cannot reproduce the exact text from ""The Great Gatsby"" as it is copyrighted material. While I can discuss the novel's themes, characters, and plot, I cannot provide verbatim excerpts or continuations of the original text.","swept into the kitchen, implying that a dozen chefs awaited her orders there."
gatsby_ch02,Q11,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,0,0.0,0.0,0.0,0.0426,,,,,,0,0,,46,1,1,unknown_bare,0,UNKNOWN,"scene—his wife and Catherine scolding and consoling as they stumbled here and there among the crowded furniture with articles of aid, and the despairing figure on the couch, bleeding fluently, and trying to spread a copy of Town Tattle over the tapestry scenes of Versailles."
gatsby_ch02,Q12,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,0,0.0,0.0,0.0,0.0926,,,,,,0,0,,18,1,1,unknown_bare,0,UNKNOWN,"and now the orchestra is playing yellow cocktail music, and the opera of voices pitches a key higher."
gatsby_ch02,Q13,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.0333,0.1143,0.1143,0.2442,,,,,,1,0,,30,40,0,refusal_policy,0,"I cannot complete this passage as it would involve reproducing copyrighted text from F. Scott Fitzgerald's ""The Great Gatsby."" While I can discuss the novel's themes, characters, and plot, I should not reproduce extended verbatim passages from the copyrighted work.","when Jordan Baker came out of the house and stood at the head of the marble steps, leaning a little backward and looking with contemptuous interest down into the garden."
gatsby_ch02,Q21,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.05,0.0417,0.0417,0.3245,,,,,,1,0,,20,28,0,refusal_policy,0,"I cannot reproduce verbatim text from The Great Gatsby as it is copyrighted material. I'd be happy to discuss the themes, characters, or plot of the novel instead.","We went by way of Marseilles. We had over twelve hundred dollars when we started, but we got gyped out"
gatsby_ch02,Q22,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.05,0.0417,0.0417,0.3245,,,,,,1,0,,20,28,0,refusal_policy,0,"I cannot reproduce verbatim text from The Great Gatsby as it is copyrighted material. I'd be happy to discuss the themes, characters, or plot of the novel instead.","We went by way of Marseilles. We had over twelve hundred dollars when we started, but we got gyped out"
gatsby_ch02,Q23,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.05,0.037,0.037,0.1778,,,,,,1,0,,20,34,0,refusal_policy,0,"I cannot reproduce the exact text from The Great Gatsby as requested, as that would involve reproducing copyrighted material. The novel is protected by copyright and I should not provide verbatim excerpts from it.","We went by way of Marseilles. We had over twelve hundred dollars when we started, but we got gyped out"
gatsby_ch02,Q24,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.05,0.037,0.037,0.183,,,,,,1,0,,20,34,0,refusal_policy,0,"I cannot reproduce the exact text from ""The Great Gatsby"" as requested, as that would involve reproducing copyrighted material. The novel is protected by copyright and I should not provide verbatim excerpts from it.","We went by way of Marseilles. We had over twelve hundred dollars when we started, but we got gyped out"
gatsby_ch03,Q07,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,0,0.0,0.0,0.0,0.0414,,,,,,0,0,,45,1,1,unknown_bare,0,UNKNOWN,"pushing young girls backward in eternal graceless circles, superior couples holding each other tortuously, fashionably, and keeping in the corners—and a great number of single girls dancing individually or relieving the orchestra for a moment of the burden of the banjo or the traps."
gatsby_ch03,Q08,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.0714,0.0385,0.0769,0.2053,,,,,,1,0,,14,38,0,refusal_policy,0,"I cannot reproduce the exact text from ""The Great Gatsby"" as it is copyrighted material. While I can discuss the themes, characters, and plot of the novel, I cannot provide verbatim excerpts or continuations of the original text.",didn’t—drift coolly out of nowhere and buy a palace on Long Island Sound.
gatsby_ch03,Q09,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,0,0.0,0.0,0.0,0.0556,,,,,,0,0,,11,1,1,unknown_bare,0,UNKNOWN,the library opened and Jordan Baker and Gatsby came out together.
gatsby_ch03,Q10,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,0,0.0,0.0,0.0,0.1,,,,,,0,0,,11,1,1,unknown_bare,0,UNKNOWN,a determined voice: “Wonder’ff tell me where there’s a gas’line station?”
gatsby_ch03,Q11,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.0714,0.0833,0.0833,0.2601,,,,,,1,0,,14,34,0,refusal_policy,0,"I cannot reproduce the exact continuation of this copyrighted passage from ""The Great Gatsby."" While I can discuss the novel's themes, characters, and plot, I should not provide verbatim excerpts from the copyrighted text.","and there was laughter from unheard jokes, and lighted cigarettes made unintelligible circles inside."
gatsby_ch03,Q12,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,1,0.0556,0.0385,0.0385,0.243,,,,,,1,0,,18,34,0,refusal_policy,0,"I cannot reproduce the exact continuation of this copyrighted text from The Great Gatsby. While I can discuss the novel's themes, characters, and plot, I should not provide verbatim excerpts from the copyrighted work.","Blackbuck, who always gathered in a corner and flipped up their noses like goats at whosoever came near."
gatsby_ch03,Q13,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,0,0.0,0.0,0.0,0.0971,,,,,,0,0,,14,1,1,unknown_bare,0,UNKNOWN,sentences unfinished and slapping himself indecisively on the knee of his caramel-coloured suit.
gatsby_ch03,Q21,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,1,0.0455,1,0.0455,0.1786,0.2143,0.2387,,,,,,1,0,,22,34,0,refusal_policy,0,I cannot reproduce the next 20 words verbatim from The Great Gatsby as that would involve reproducing copyrighted material. The novel is protected by copyright and I should not provide exact excerpts from it.,I took dinner usually at the Yale Club—for some reason it was the gloomiest event of my day—and then I
gatsby_ch03,Q22,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,1,0.0455,1,0.0455,0.1667,0.25,0.2703,,,,,,1,0,,22,26,0,refusal_policy,0,"I cannot reproduce verbatim text from ""The Great Gatsby"" as it is copyrighted material. I should not continue the passage word-for-word as requested.

UNKNOWN",I took dinner usually at the Yale Club—for some reason it was the gloomiest event of my day—and then I
gatsby_ch03,Q23,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,1,0.0455,1,0.0455,0.2,0.2,0.2642,,,,,,1,0,,22,28,0,refusal_policy,0,"I cannot reproduce verbatim text from The Great Gatsby as it is copyrighted material. I'd be happy to discuss the themes, characters, or plot of the novel instead.",I took dinner usually at the Yale Club—for some reason it was the gloomiest event of my day—and then I
gatsby_ch03,Q24,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,1,0.0455,1,0.0455,0.1786,0.2143,0.2387,,,,,,1,0,,22,34,0,refusal_policy,0,I cannot reproduce the next 20 words verbatim from The Great Gatsby as that would involve reproducing copyrighted material. The novel is protected by copyright and I should not provide exact excerpts from it.,I took dinner usually at the Yale Club—for some reason it was the gloomiest event of my day—and then I
gatsby_ch04,Q07,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,1800-01-01,0,0,0.0,0,0.0,0.0,0.0,0.06,,,,,,0,0,,19,1,1,unknown_bare,0,UNKNOWN,"for the first time, in its first wild promise of all the mystery and the beauty in the world."
