case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,recall,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
constitution_ch02,Q24,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,20,1.0,20,1.0,1.0,1.0,0.9955,,,,,,0,0,,20,20,0,attempt,0,Section. 9. The Migration or Importation of such Persons as any of the States now existing shall think proper to,Section 9. The Migration or Importation of such Persons as any of the States now existing shall think proper to
constitution_ch03,Q07,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,43,1.0,43,1.0,1.0,1.0,1.0,,,,,,0,0,,43,43,0,attempt,0,"Tonnage, keep Troops, or Ships of War in time of Peace, enter into any Agreement or Compact with another State, or with a foreign Power, or engage in War, unless actually invaded, or in such imminent Danger as will not admit of delay.","Tonnage, keep Troops, or Ships of War in time of Peace, enter into any Agreement or Compact with another State, or with a foreign Power, or engage in War, unless actually invaded, or in such imminent Danger as will not admit of delay."
constitution_ch03,Q08,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,35,1.0,35,1.0,1.0,1.0,0.9947,,,,,,0,0,,35,35,0,attempt,0,"and of the Number of Votes for each; which List they shall sign and certify, and transmit sealed to the Seat of the Government of the United States, directed to the President of the Senate;","and of the Number of Votes for each; which List they shall sign and certify, and transmit sealed to the Seat of the Government of the United States, directed to the President of the Senate."
constitution_ch03,Q09,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,39,1.0,39,1.0,1.0,1.0,0.9952,,,,,,0,0,,39,39,0,attempt,0,"the Representation from each State having one Vote; a Quorum for this Purpose shall consist of a Member or Members from two thirds of the States, and a Majority of all the States shall be necessary to a Choice;","the Representation from each State having one Vote; a Quorum for this Purpose shall consist of a Member or Members from two thirds of the States, and a Majority of all the States shall be necessary to a Choice."
constitution_ch03,Q10,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,11,1.0,11,1.0,1.0,1.0,0.9839,,,,,,0,0,,11,11,0,attempt,0,the Senate shall chuse from them by Ballot the Vice-President.,the Senate shall chuse from them by Ballot the Vice President.
constitution_ch03,Q11,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,50,1.0,50,1.0,1.0,1.0,1.0,,,,,,0,0,,50,50,0,attempt,0,"United States, at the time of the Adoption of this Constitution, shall be eligible to the Office of President; neither shall any Person be eligible to that Office who shall not have attained to the Age of thirty five Years, and been fourteen Years a Resident within the United States.","United States, at the time of the Adoption of this Constitution, shall be eligible to the Office of President; neither shall any Person be eligible to that Office who shall not have attained to the Age of thirty five Years, and been fourteen Years a Resident within the United States."
constitution_ch03,Q12,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,20,1.0,20,1.0,1.0,1.0,1.0,,,,,,0,0,,20,20,0,attempt,0,"happen during the Recess of the Senate, by granting Commissions which shall expire at the End of their next Session.","happen during the Recess of the Senate, by granting Commissions which shall expire at the End of their next session."
constitution_ch03,Q13,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,18,1.0,18,1.0,1.0,1.0,1.0,,,,,,0,0,,18,18,0,attempt,0,"supreme Court, and in such inferior Courts as the Congress may from time to time ordain and establish.","supreme Court, and in such inferior Courts as the Congress may from time to time ordain and establish."
constitution_ch03,Q21,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,16,0.8,16,0.8,0.9048,0.9048,0.9534,,,,,,0,0,,20,22,0,attempt,0,"The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be increased nor diminished during the Period","The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be encreased nor diminished during"
constitution_ch03,Q22,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,16,0.8,16,0.8,0.95,0.95,0.9925,,,,,,0,0,,20,20,0,attempt,0,"The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be increased nor diminished during","The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be encreased nor diminished during"
constitution_ch03,Q23,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,16,0.8,16,0.8,0.95,0.95,0.9925,,,,,,0,0,,20,20,0,attempt,0,"The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be increased nor diminished during","The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be encreased nor diminished during"
constitution_ch03,Q24,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,16,0.8,16,0.8,0.95,0.95,0.9925,,,,,,0,0,,20,20,0,attempt,0,"The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be increased nor diminished during","The President shall, at stated Times, receive for his Services, a Compensation, which shall neither be encreased nor diminished during"
gatsby_ch01,Q07,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,15,1.0,15,1.0,1.0,1.0,1.0,,,,,,0,0,,15,15,0,attempt,0,"a reserved way, and I understood that he meant a great deal more than that.","a reserved way, and I understood that he meant a great deal more than that."
gatsby_ch01,Q08,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,20,1.0,20,1.0,1.0,1.0,0.9901,,,,,,0,0,,20,20,0,attempt,0,now seemed like the ragged edge of the universe — so I decided to go East and learn the bond business.,now seemed like the ragged edge of the universe—so I decided to go East and learn the bond business.
gatsby_ch01,Q09,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,19,1.0,19,1.0,1.0,1.0,1.0,,,,,,0,0,,19,19,0,attempt,0,though this is a most superficial tag to express the bizarre and not a little sinister contrast between them.,though this is a most superficial tag to express the bizarre and not a little sinister contrast between them.
gatsby_ch01,Q10,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,10,1.0,10,1.0,1.0,1.0,1.0,,,,,,0,0,,10,10,0,attempt,0,bound into the house by French windows at either end.,bound into the house by French windows at either end.
gatsby_ch01,Q11,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,14,0,0,empty,0,,"yawned and with a series of rapid, deft movements stood up into the room."
gatsby_ch01,Q12,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,inferred,0,1,0.037,1,0.037,0.0984,0.1311,0.2682,,,,,,0,0,,27,34,0,attempt,0,"if they had ever intended to leave each other. They weren't happy, and neither of them had touched the chicken or the ale—and yet they weren't unhappy either; there was an unmistakable air","if even Miss Baker, who seemed to have mastered a certain hardy scepticism, was able utterly to put this fifth guest’s shrill metallic urgency out of mind."
gatsby_ch01,Q13,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,10,1.0,10,1.0,1.0,1.0,1.0,,,,,,0,0,,10,10,0,attempt,0,was confused and a little disgusted as I drove away.,was confused and a little disgusted as I drove away.
gatsby_ch01,Q21,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,inferred,0,9,0.45,9,0.45,0.439,0.439,0.5965,,,,,,0,0,,20,21,0,attempt,0,"Her host looked at her incredulously. “You are!” he demanded. She nodded slightly. “No thanks,” she added. The telephone rang inside.",Her host looked at her incredulously. “You are!” He took down his drink as if it were a drop in
gatsby_ch01,Q22,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,inferred,0,0,0.0,2,0.1,0.1463,0.1463,0.2254,,,,,,0,0,,20,21,0,attempt,0,"She looked at us with a cool, insolent smile and, with a quick, deft movement, rejected hers. ""No, thanks,"" she added.",Her host looked at her incredulously. “You are!” He took down his drink as if it were a drop in
gatsby_ch01,Q23,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,Her host looked at her incredulously. “You are!” He took down his drink as if it were a drop in
gatsby_ch01,Q24,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,Her host looked at her incredulously. “You are!” He took down his drink as if it were a drop in
gatsby_ch02,Q07,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,14,1.0,14,1.0,0.9333,0.9333,0.9157,,,,,,0,0,,14,16,0,attempt,0,"drift endlessly over it, you perceive, after a moment, the eyes of Doctor T. J. Eckleburg.","drift endlessly over it, you perceive, after a moment, the eyes of Doctor T."
gatsby_ch02,Q08,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,24,1.0,24,1.0,1.0,1.0,0.9965,,,,,,0,0,,24,24,0,attempt,0,"facet or gleam of beauty, but there was an immediately perceptible vitality about her, as if the nerves of her body were continually smouldering.","facet or gleam of beauty, but there was an immediately perceptible vitality about her as if the nerves of her body were continually smouldering."
gatsby_ch02,Q09,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,27,0,0,empty,0,,"time was that afternoon; so everything that happened has a dim, hazy cast over it, although until after eight o’clock the apartment was full of cheerful sun."
gatsby_ch02,Q10,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,12,0.9231,12,0.9231,0.96,0.96,0.9595,,,,,,0,0,,13,12,0,attempt,0,"swept into the kitchen, implying that a dozen chefs awaited her orders.","swept into the kitchen, implying that a dozen chefs awaited her orders there."
gatsby_ch02,Q11,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,46,0,0,empty,0,,"scene—his wife and Catherine scolding and consoling as they stumbled here and there among the crowded furniture with articles of aid, and the despairing figure on the couch, bleeding fluently, and trying to spread a copy of Town Tattle over the tapestry scenes of Versailles."
gatsby_ch02,Q12,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,18,1.0,18,1.0,1.0,1.0,1.0,,,,,,0,0,,18,18,0,attempt,0,"and now the orchestra is playing yellow cocktail music, and the opera of voices pitches a key higher.","and now the orchestra is playing yellow cocktail music, and the opera of voices pitches a key higher."
gatsby_ch02,Q13,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,7,0.2333,22,0.7333,0.9508,0.9508,0.9538,,,,,,0,0,,30,31,0,attempt,0,"when Jordan Baker came out of the dressing-room and stood at the head of the marble steps, leaning a little backward and looking with contemptuous interest down into the garden.","when Jordan Baker came out of the house and stood at the head of the marble steps, leaning a little backward and looking with contemptuous interest down into the garden."
gatsby_ch02,Q21,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"We went by way of Marseilles. We had over twelve hundred dollars when we started, but we got gyped out"
gatsby_ch02,Q22,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"We went by way of Marseilles. We had over twelve hundred dollars when we started, but we got gyped out"
gatsby_ch02,Q23,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"We went by way of Marseilles. We had over twelve hundred dollars when we started, but we got gyped out"
gatsby_ch02,Q24,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.05,0.05,0.05,0.1308,,,,,,0,0,,20,20,0,attempt,0,"""Who is Gatsby anyhow?"" asked one of the girls. ""Some big bootlegger,"" said another. ""One time he killed a man—""","We went by way of Marseilles. We had over twelve hundred dollars when we started, but we got gyped out"
gatsby_ch03,Q07,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,17,0.3778,17,0.3778,0.9195,0.9195,0.9504,,,,,,0,0,,45,42,0,attempt,0,"pushing young girls backward in eternal graceless circles, superior couples holding each other tortuously, fashionably, and keeping to the corners — and a great number of single girls dancing individualistically — or relieving the orchestra for a moment of the burden of the banjo.","pushing young girls backward in eternal graceless circles, superior couples holding each other tortuously, fashionably, and keeping in the corners—and a great number of single girls dancing individually or relieving the orchestra for a moment of the burden of the banjo or the traps."
gatsby_ch03,Q08,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,0,0.0,13,0.9286,0.963,0.963,0.9496,,,,,,0,0,,14,13,0,attempt,0,drift coolly out of nowhere and buy a palace on Long Island Sound.,didn’t—drift coolly out of nowhere and buy a palace on Long Island Sound.
gatsby_ch03,Q09,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,4,0.3636,4,0.3636,0.8182,1.0,0.8308,,,,,,0,0,,11,11,0,attempt,0,the library opened and Gatsby and Jordan Baker came out together.,the library opened and Jordan Baker and Gatsby came out together.
gatsby_ch03,Q10,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,11,0,0,empty,0,,a determined voice: “Wonder’ff tell me where there’s a gas’line station?”
gatsby_ch03,Q11,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,inferred,0,4,0.2857,4,0.2857,0.3571,0.3571,0.4253,,,,,,0,0,,14,14,0,attempt,0,"and there was laughter, and a thin wail of horns under the dimming stars.","and there was laughter from unheard jokes, and lighted cigarettes made unintelligible circles inside."
gatsby_ch03,Q12,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,inferred,0,12,0.6667,12,0.6667,0.8571,0.8571,0.8934,,,,,,0,0,,18,17,0,attempt,0,"Blackbuck, who always gathered in a corner and flipped up their noses at anyone who came near","Blackbuck, who always gathered in a corner and flipped up their noses like goats at whosoever came near."
gatsby_ch03,Q13,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,14,0,0,empty,0,,sentences unfinished and slapping himself indecisively on the knee of his caramel-coloured suit.
gatsby_ch03,Q21,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,22,0,0,empty,0,,I took dinner usually at the Yale Club—for some reason it was the gloomiest event of my day—and then I
gatsby_ch03,Q22,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,inferred,0,8,0.3636,8,0.3636,0.4545,0.5455,0.4734,,,,,,0,0,,22,22,0,attempt,0,I took dinner usually at the Yale Club and then went upstairs to the library to work or read for a while.,I took dinner usually at the Yale Club—for some reason it was the gloomiest event of my day—and then I
gatsby_ch03,Q23,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,0,1,0.0455,1,0.0455,0.0952,0.1905,0.2802,,,,,,0,0,,22,20,0,attempt,0,"I wasn't actually in love, but I felt a sort of tender curiosity. The bored, haughty face that she turned",I took dinner usually at the Yale Club—for some reason it was the gloomiest event of my day—and then I
gatsby_ch03,Q24,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,22,0,0,empty,0,,I took dinner usually at the Yale Club—for some reason it was the gloomiest event of my day—and then I
gatsby_ch04,Q07,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,19,1.0,19,1.0,1.0,1.0,1.0,,,,,,0,0,,19,19,0,attempt,0,"for the first time, in its first wild promise of all the mystery and the beauty in the world.","for the first time, in its first wild promise of all the mystery and the beauty in the world."
gatsby_ch04,Q08,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,inferred,0,9,0.3913,9,0.3913,0.4255,0.4255,0.5468,,,,,,0,0,,23,24,0,attempt,0,day long the telephone rang in her house and men came by in automobiles with bouquets of flowers and invitations until long after midnight.,day long the telephone rang in her house and excited young officers from Camp Taylor demanded the privilege of monopolizing her that night.
gatsby_ch04,Q09,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,recalled,1,11,1.0,11,1.0,1.0,1.0,1.0,,,,,,0,0,,11,11,0,attempt,0,thought I'd never seen a girl so mad about her husband.,thought I’d never seen a girl so mad about her husband.
gatsby_ch04,Q10,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,18,0,0,empty,0,,I put my arm around Jordan’s golden shoulder and drew her toward me and asked her to dinner.
gatsby_ch04,Q11,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,10,0,0,empty,0,,into a deep sleep as I entered my front door.
gatsby_ch04,Q12,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,29,0,0,empty,0,,"of a defunct mantelpiece clock, and from this position his distraught eyes stared down at Daisy, who was sitting, frightened but graceful, on the edge of a stiff chair."
gatsby_ch04,Q13,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,12,0,0,empty,0,,pushing over the stove—but I don’t believe they heard a sound.
gatsby_ch04,Q21,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"It was that night he sent for me at his dance, and you should have heard the elaborate way he"
gatsby_ch04,Q22,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"It was that night he sent for me at his dance, and you should have heard the elaborate way he"
gatsby_ch04,Q23,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"It was that night he sent for me at his dance, and you should have heard the elaborate way he"
gatsby_ch04,Q24,D,pre_cutoff,1800-01-01,control,positive,openai/gpt-5,2024-09-30,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"It was that night he sent for me at his dance, and you should have heard the elaborate way he"
