case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,recall,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q22,D,pre_cutoff,2014-05-06,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0476,0.1026,0.1026,0.2869,,,,,,0,0,,21,18,0,attempt,0,The District Court correctly found that this claim was waived because it was not raised in the complaint.,"As an initial matter, plaintiffs Second, plaintiffs argue that defendants’ failure to disclose the tax scheme violated Regulation S‐K, Item"
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q23,D,pre_cutoff,2014-05-06,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0476,0.0476,0.0476,0.2151,,,,,,0,0,,21,21,0,attempt,0,"Because the claim was not raised in the complaint, the district court did not address it, and we deem it waived.","As an initial matter, plaintiffs Second, plaintiffs argue that defendants’ failure to disclose the tax scheme violated Regulation S‐K, Item"
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q24,D,pre_cutoff,2014-05-06,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0476,0.0541,0.1081,0.2768,,,,,,0,0,,21,16,0,attempt,0,But a complaint cannot be amended by the briefs in opposition to a motion to dismiss.,"As an initial matter, plaintiffs Second, plaintiffs argue that defendants’ failure to disclose the tax scheme violated Regulation S‐K, Item"
cl_2014_ca2_sec_v._contorinis,Q01,A,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,2,1.0,0.3636,0.3636,0.4179,,,,,,0,0,,2,9,0,attempt,0,United States Court of Appeals for the Second Circuit,Second Circuit
cl_2014_ca2_sec_v._contorinis,Q02,A,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,0,0.0,0.0,0.0,0.75,,,,,,0,0,,1,1,0,attempt,0,2010,2014
cl_2014_ca2_sec_v._contorinis,Q04,A,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,0,0.0,0.0,0.0,0.2963,,,,,,0,0,,3,3,0,attempt,0,"December 12, 2011",2014-02-18
cl_2014_ca2_sec_v._contorinis,Q07,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,4,0.1176,4,0.1176,0.2899,0.3768,0.3453,,,,,,0,0,,34,35,0,attempt,0,"motion for summary judgment on the issue of Contorinis's liability for insider trading and, following a bench trial on remedies, ordered him to disgorge $7,263,490 in profits gained as a result of the","motion for summary judgment and, among other forms of relief, ordered defendant to disgorge all profits made by the insider trades, including those profits that accrued to the fund rather than to defendant personally."
cl_2014_ca2_sec_v._contorinis,Q08,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0556,0.0667,0.1333,0.4082,,,,,,0,0,,18,12,0,attempt,0,", including the amount of disgorgement and the amount of any civil penalty.","between the parties, including Contorinis’s contention that he should not be required to pay prejudgment interest at all."
cl_2014_ca2_sec_v._contorinis,Q09,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,0,0.0,0.0,0.0,0.3262,,,,,,0,0,,10,12,0,attempt,0,held that a tipper’s gain is the profit made by his tippee.,deemed specific tracing unnecessary in ordering disgorgement for securities fraud.
cl_2014_ca2_sec_v._contorinis,Q10,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,1,0.0323,2,0.0645,0.1569,0.1569,0.2928,,,,,,0,0,,31,20,0,attempt,0,"liability between a tipper and his tippees by, for example, making them jointly and severally liable for the tippee’s profits.","liability for insider trading to those responsible for the illegal acts, including to those with investment power over third‐party accounts used to make illegal investments as well as to tippers."
cl_2014_ca2_sec_v._contorinis,Q11,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,30,0,0,empty,0,,"reputation or the psychic pleasures of enriching a family member, to require precise articulation of such rewards in calculating disgorgement amounts would allow the wrongdoer to benefit from such uncertainty."
cl_2014_ca2_sec_v._contorinis,Q12,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,2,0.0526,0.1772,0.3038,0.2269,,,,,,0,0,,38,41,0,attempt,0,"enrichment to disgorge the profits of that enrichment, and who is jointly and severally liable for the profits of the illegal scheme, to bear the risk of the tippee’s insolvency, rather than placing that risk on the victims of the fraud.","gain by fraudulently trading on material nonpublic information, and allocated that gain, for reasons of his own, to beneficiaries that he chose, to return that gain to the public by disgorging the illegal benefits he obtained and directed."
cl_2014_ca2_sec_v._contorinis,Q13,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,1,0.0909,1,0.0909,0.2609,0.2609,0.4058,,,,,,0,0,,11,12,0,attempt,0,to disgorge a co-conspirator's profits only if the two were partners.,to forfeit only the proceeds that he actually received or controlled.
cl_2014_ca2_sec_v._contorinis,Q14,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,4,0.0667,4,0.0667,0.2075,0.283,0.2473,,,,,,0,0,,60,46,0,attempt,0,"he enhanced his reputation as a successful portfolio manager, which allowed him to attract more assets under his management and, in turn, generate greater management and performance fees for himself and his firm. These gains were “ill-gotten” because they were “causally connected” to his wrongdoing.","he enhanced his reputation and increased the likelihood of his receiving future benefits as a fund manager. In this way, Contorinis’s case is even closer than a tipper’s to the bedrock disgorgement case of the insider who executes illegal trades using his own money, and donates the profit to a third party. There is no injustice, therefore, in making him"
cl_2014_ca2_sec_v._contorinis,Q16,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,1,0.0417,2,0.0833,0.2927,0.2927,0.4675,0.6,3,0.3632,5,6,0,0,,24,17,0,attempt,0,BACKGROUND; DISCUSSION; A. Disgorgement of a Tipper's Gains; B. Joint-and-Several Liability; C. Prejudgment Interest; CONCLUSION,BACKGROUND | I. Disgorgement of Profit Accruing to the Paragon Fund | II. Payment of Prejudgment Interest | III. Injunction against Future Violation of Securities Laws | CONCLUSION
cl_2014_ca2_sec_v._contorinis,Q17,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,3,0.0714,0.2857,0.2857,0.4549,,,,,,0,1,,42,21,0,attempt,0,"Joseph Contorinis was a managing director and portfolio manager at Jefferies & Company, Inc. (“Jefferies”), a global securities and investment banking firm.","Defendant‐appellant Joseph Contorinis, a Managing Director at Jeffries & Company, Inc. (“Jeffries”), executed several illegal insider trades involving the stock of the supermarket chain Albertson’s, Inc. (“Albertson’s”), using material nonpublic information received from Nicos Stephanou, an employee of UBS Investment Bank (“UBS”)."
cl_2014_ca2_sec_v._contorinis,Q19,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,1,0.0256,2,0.0513,0.1558,0.2338,0.1811,,,,,,0,0,,39,38,0,attempt,0,"Circuit has also adopted this approach, holding that a tipper’s disgorgement is “the profits made by the person to whom he has tipped the information.” SEC v. Blackwell, 291 F. Supp. 2d 673, 698 (S.D. Ohio 2003).","Circuit concluded that “[w]hen addressing the amount of money [from fraudulent securities transactions] that a defendant must disgorge, the Sixth Circuit has held, by implication, that the entire amount of profits which were illicitly received must be disgorged.”"
cl_2014_ca2_sec_v._contorinis,Q20,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0833,0.0909,0.1818,0.2264,,,,,,0,0,,12,10,0,attempt,0,that benefit to a third party of his own choosing.,the profits of the fraud where he has chosen them to go.
cl_2014_ca2_sec_v._contorinis,Q21,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,0,,"While many factors may be relevant to deciding what remedies are appropriate in particular circumstances, we note that one argument"
cl_2014_ca2_sec_v._contorinis,Q22,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.05,0.05,0.1,0.203,,,,,,0,0,,20,20,0,attempt,0,"The court reasoned that because the victims could sue Contorinis for damages, any disgorgement collected from Contorinis should be paid","While many factors may be relevant to deciding what remedies are appropriate in particular circumstances, we note that one argument"
cl_2014_ca2_sec_v._contorinis,Q23,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.05,0.0513,0.0513,0.3077,,,,,,0,0,,20,19,0,attempt,0,The district court was therefore correct to calculate the amount of disgorgement based on the full amount of profits,"While many factors may be relevant to deciding what remedies are appropriate in particular circumstances, we note that one argument"
cl_2014_ca2_sec_v._contorinis,Q24,D,pre_cutoff,2014-02-18,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.05,0.1,0.15,0.1344,,,,,,0,0,,20,20,0,attempt,0,The amount of disgorgement ordered need not be limited to the amount of the wrongdoer's personal enrichment; the court may,"While many factors may be relevant to deciding what remedies are appropriate in particular circumstances, we note that one argument"
cl_2014_ca9_john_loos_v._immersion_corporation,Q01,A,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,2,1.0,0.3636,0.3636,0.4,,,,,,0,0,,2,9,0,attempt,0,United States Court of Appeals for the Ninth Circuit,Ninth Circuit
cl_2014_ca9_john_loos_v._immersion_corporation,Q02,A,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,1,1,1.0,1,1.0,1.0,1.0,1.0,,,,,,0,0,,1,1,0,attempt,0,2014,2014
cl_2014_ca9_john_loos_v._immersion_corporation,Q04,A,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.3333,0.3333,0.3333,0.3636,,,,,,0,0,,3,3,0,attempt,0,"July 1, 2014",2014-09-11
cl_2014_ca9_john_loos_v._immersion_corporation,Q07,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0769,0.1481,0.2963,0.2527,,,,,,0,0,,13,14,0,attempt,0,disaggregate the effects of the fraud from other confounding factors that contributed to the,correlate his losses to anything other than the announcement of an internal investigation.
cl_2014_ca9_john_loos_v._immersion_corporation,Q08,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0833,0.1739,0.1739,0.3355,,,,,,0,0,,12,11,0,attempt,0,the alleged misrepresentation to a subsequent decline in the stock's price.,his losses to anything other than the announcement of an internal investigation.
cl_2014_ca9_john_loos_v._immersion_corporation,Q09,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0303,0.1404,0.1404,0.2907,,,,,,0,0,,33,24,0,attempt,0,"and that, as a result, it would delay the filing of its quarterly report on Form 10-Q for the second quarter of 2009.",in its Medical Division: [T]he Audit Committee of the Board of Directors of Immersion Corporation (“Immersion”) is conducting an internal investigation into certain previous revenue transactions in its Medical line of business.
cl_2014_ca9_john_loos_v._immersion_corporation,Q10,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,1,0.0625,1,0.0625,0.0625,0.0625,0.3128,,,,,,0,0,,16,16,0,attempt,0,of the fraud. We have described this requirement as a “modest” one. In re Gilead Scis.,"of fraudulent activity rather than by changing market conditions, changing investor expectations, or other unrelated factors."
cl_2014_ca9_john_loos_v._immersion_corporation,Q11,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,4,0.5714,0.6154,0.6154,0.6087,,,,,,0,0,,7,6,0,attempt,0,stock price) to the alleged misrepresentations.,share price) to the alleged accounting fraud.
cl_2014_ca9_john_loos_v._immersion_corporation,Q12,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0833,0.0833,0.0833,0.2514,,,,,,0,0,,12,12,0,attempt,0,", under certain circumstances, constitute a corrective disclosure, but that Metzler does not",potentially be relevant to a securities fraud plaintiff’s theory of loss causation.
cl_2014_ca9_john_loos_v._immersion_corporation,Q13,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,10,0.5263,10,0.5263,0.5789,0.5789,0.6872,,,,,,0,0,,19,19,0,attempt,0,not reveal to the market the pertinent truth of anything.” It is the later disclosure of the underlying fraud.,"not reveal to the market the pertinent truth of anything, and therefore does not qualify as a corrective disclosure.”"
cl_2014_ca9_john_loos_v._immersion_corporation,Q14,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,2,0.0323,0.1513,0.2689,0.2936,,,,,,0,0,,62,57,0,attempt,0,"helpful to Loos. In *Metzler*, we held that the announcement of an SEC investigation, “coupled with the revelation of the specific fraudulent practices” that were the subject of the investigation, was sufficient to plead loss causation. 670 F.3d at 1040. Here, by contrast, Immersion’s announcement of the Audit Committee’s investigation did not reveal any fraudulent practices.","instructive here. In that case, the plaintiff’s theory of loss causation relied, in part, on a newspaper article which disclosed that the defendant, a nationwide for-profit college, had been investigated and sanctioned by the Department of Education for facilitating financial aid fraud. Although only one of the defendant’s eighty-eight campuses had been investigated, the plaintiff argued that the resulting sanctions"
cl_2014_ca9_john_loos_v._immersion_corporation,Q16,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,3,0.0492,0.1308,0.2056,0.2657,0.0,13,0.0,8,13,0,0,,61,46,0,attempt,0,"I. Factual and Procedural Background; II. Discussion; A. Standard of Review; B. Section 10(b) and Rule 10b-5; C. Scienter; D. Loos's Allegations; 1. Channel Stuffing; 2. ""Round-Trip"" and ""Contingent"" Transactions; 3. Backdating; 4. Confidential Witnesses; 5. Core Operations; 6. Stock Sales; III. Conclusion","COUNSEL | OPINION | I. Immersion Corporation (“Immersion”) is a publicly- | II. From the time it went public in 1999 until the fourth | III. We have jurisdiction over this appeal pursuant to | IV. Section 10(b) of the Securities Exchange Act of 1934 | A. The district court concluded that the allegations regarding | B. With regard to the July 1, 2009 announcement, the district"
cl_2014_ca9_john_loos_v._immersion_corporation,Q17,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,0,0.0,0.0,0.0,0.227,,,,,,0,1,,13,10,0,attempt,0,John Loos is a former Vice President of Immersion Corporation.,"Weiss (argued), Brower Piven, New York, New York; and Sanford Svetcov, Susan K."
cl_2014_ca9_john_loos_v._immersion_corporation,Q19,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0357,0.1481,0.1852,0.2183,,,,,,0,0,,28,26,0,attempt,0,and improperly recognized revenue from “contingent” license agreements with its customers in violation of Generally Accepted Accounting Principles (“GAAP”) and its own stated revenue recognition policies.,recognized medical sales revenue earlier than permitted under GAAP in order to mislead investors into believing that the company was on the cusp of finally achieving sustained profitability.
cl_2014_ca9_john_loos_v._immersion_corporation,Q20,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.125,0.25,0.375,0.3738,,,,,,0,0,,8,8,0,attempt,0,transactions and the timing of revenue recognition for,revenue transactions in its Medical line of business.
cl_2014_ca9_john_loos_v._immersion_corporation,Q21,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.05,0.15,0.2,0.3505,,,,,,0,0,,20,20,0,attempt,0,", and that Immersion’s officers and directors made a series of misrepresentations and omissions designed to conceal the company’s true financial","As a result of this practice, Plaintiff contends, Immersion’s stock price remained artificially “inflated” throughout the class period. With regard"
cl_2014_ca9_john_loos_v._immersion_corporation,Q22,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,3,0.15,0.3,0.3,0.4296,,,,,,0,0,,20,20,0,attempt,0,only because it was engaged in a “massive undisclosed fraud.” Loos further alleges that Immersion’s stock price was artificially inflated,"As a result of this practice, Plaintiff contends, Immersion’s stock price remained artificially “inflated” throughout the class period. With regard"
cl_2014_ca9_john_loos_v._immersion_corporation,Q23,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,2,0.1,0.25,0.4,0.2576,,,,,,0,0,,20,20,0,attempt,0,"The complaint alleges that this scheme inflated Immersion's reported revenue and earnings, and artificially inflated the price of Immersion's stock.","As a result of this practice, Plaintiff contends, Immersion’s stock price remained artificially “inflated” throughout the class period. With regard"
cl_2014_ca9_john_loos_v._immersion_corporation,Q24,D,pre_cutoff,2014-09-11,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,2,0.1,0.1,0.2,0.3203,,,,,,0,0,,20,20,0,attempt,0,Plaintiff further alleges that Immersion's top officers and directors were aware of this fraudulent scheme and made numerous false and,"As a result of this practice, Plaintiff contends, Immersion’s stock price remained artificially “inflated” throughout the class period. With regard"
cl_2015_ca5_state_of_texas_v._usa,Q01,A,pre_cutoff,2015-11-25,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,5,1.0,5,1.0,0.7143,0.7143,0.7317,,,,,,0,0,,5,9,0,attempt,0,United States Court of Appeals for the Fifth Circuit,United States Court of Appeals
cl_2015_ca5_state_of_texas_v._usa,Q02,A,pre_cutoff,2015-11-25,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,1,1,1.0,1,1.0,1.0,1.0,1.0,,,,,,0,0,,1,1,0,attempt,0,2015,2015
cl_2015_ca5_state_of_texas_v._usa,Q04,A,pre_cutoff,2015-11-25,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.3333,0.3333,0.3333,0.3077,,,,,,0,0,,3,3,0,attempt,0,"November 9, 2015",2015-11-25
cl_2015_ca5_state_of_texas_v._usa,Q07,D,pre_cutoff,2015-11-25,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0667,0.24,0.24,0.3662,,,,,,0,0,,15,10,0,attempt,0,in the specific statutory sections at issue in this case.,by the Supreme Court in its latest pronouncement pertaining to this area of the law.”
cl_2015_ca5_state_of_texas_v._usa,Q08,D,pre_cutoff,2015-11-25,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,1,0.0455,0.0526,0.0526,0.3223,,,,,,0,0,,22,16,0,attempt,0,"decisions to give benefits to illegal aliens more costly, thereby pressuring them to change their laws.",finances dependent on those of third parties—either resident taxpayers or coal companies—which in turn were affected by other states’ laws.
cl_2015_ca5_state_of_texas_v._usa,Q09,D,pre_cutoff,2015-11-25,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,3,0.125,3,0.125,0.5333,0.5333,0.6367,,,,,,0,0,,24,21,0,attempt,0,not meet the DAPA criteria and those who did but were denied as a matter of discretion. All are simply denied.,not meet the criteria and denials of those who met the criteria but were refused deferred action as a result of a discretionary choice.
cl_2015_ca5_state_of_texas_v._usa,Q10,D,pre_cutoff,2015-11-25,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,0,0.0,4,0.0909,0.2716,0.3457,0.2218,,,,,,0,0,,44,37,0,attempt,0,"illegally, the Secretary of Homeland Security directed immigration officials to exercise their discretion to allow that class of aliens to be lawfully present in the United States and to be eligible for work authorization and other benefits.","unlawfully, and to the parents of U.S. citizens and lawful permanent residents (who otherwise have clean records), DHS has sought to “encourage [those individuals] to come out of the shadows, submit to background checks, pay fees, apply for work authorization . . . and be counted.”"
cl_2015_ca5_state_of_texas_v._usa,Q11,D,pre_cutoff,2015-11-25,federal,circuit,google/gemini-2.5-pro,2025-01-31,recalled,0,2,0.1111,2,0.1111,0.1538,0.1538,0.3077,,,,,,0,0,,18,8,0,attempt,0,from the federal government is not entirely accurate.,from the DAPA Memorandum—despite the fact that they stem from separate legal authorities—sets a dangerous precedent.
