case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,recall,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q16,D,pre_cutoff,2014-05-06,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,0,0.0,0.0,0.0,0.1546,0.0,3,0.0,6,3,0,0,,32,3,0,attempt,0,BACKGROUND; DISCUSSION; CONCLUSION,A. The CDO/RMBS Fraud | B. The Tax Fraud | C. Procedural History | B. Securities Act Claims | C. Claims Under Section 10(b) of the Exchange Act | D. Denial of Leave to Amend
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q17,D,pre_cutoff,2014-05-06,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0192,0.0563,0.0845,0.1134,,,,,,0,1,,52,19,0,attempt,0,The following facts are drawn from the amended complaint and are accepted as true for purposes of this appeal.,"Plaintiffs allege that UBS accumulated and overvalued $100 billion in residential mortgage backed securities (“RMBS”) and collateralized debt obligations (“CDOs” and, together with RMBS, “mortgage‐related assets”)7 between February 13, 2006 and April 21, 2008, without disclosing this to shareholders and in contravention of its representations regarding its risk management policies."
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q19,D,pre_cutoff,2014-05-06,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,2,0.05,0.1579,0.2105,0.3062,,,,,,0,0,,40,36,0,attempt,0,", but wrote separately to explain that he would not reach the question of extraterritorial application and would instead dispose of the case on narrower grounds, emphasizing comity concerns and the absence of any sufficiently domestic connection.","only insofar as “the purchased securities are listed only on a few foreign exchanges, none of which has registered with the [SEC]. . . [and] the relevant purchases of these unregistered securities took place entirely in Australia and involved only Australian investors.”"
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q21,D,pre_cutoff,2014-05-06,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0476,0.0476,0.0476,0.1385,,,,,,0,0,,21,21,0,attempt,0,We therefore consider only the Exchange Act claims and review de novo the District Court’s dismissal under Rule 12(b)(6).,"As an initial matter, plaintiffs Second, plaintiffs argue that defendants’ failure to disclose the tax scheme violated Regulation S‐K, Item"
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q22,D,pre_cutoff,2014-05-06,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0476,0.0952,0.0952,0.2992,,,,,,0,0,,21,21,0,attempt,0,"We do not consider this claim on appeal, as it was not pleaded in the complaint or otherwise properly raised below.","As an initial matter, plaintiffs Second, plaintiffs argue that defendants’ failure to disclose the tax scheme violated Regulation S‐K, Item"
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q23,D,pre_cutoff,2014-05-06,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0476,0.05,0.05,0.379,,,,,,0,0,,21,19,0,attempt,0,"We will not consider arguments raised for the first time at oral argument, and it is therefore deemed waived.","As an initial matter, plaintiffs Second, plaintiffs argue that defendants’ failure to disclose the tax scheme violated Regulation S‐K, Item"
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q24,D,pre_cutoff,2014-05-06,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0476,0.0976,0.0976,0.2415,,,,,,0,0,,21,20,0,attempt,0,"We decline to consider this claim, raised for the first time at oral argument, and unsupported by the complaint's allegations.","As an initial matter, plaintiffs Second, plaintiffs argue that defendants’ failure to disclose the tax scheme violated Regulation S‐K, Item"
cl_2014_ca2_sec_v._contorinis,Q01,A,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,2,1.0,0.3636,0.3636,0.4179,,,,,,0,0,,2,9,0,attempt,0,United States Court of Appeals for the Second Circuit,Second Circuit
cl_2014_ca2_sec_v._contorinis,Q02,A,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,recalled,1,1,1.0,1,1.0,1.0,1.0,1.0,,,,,,0,0,,1,1,0,attempt,0,2014,2014
cl_2014_ca2_sec_v._contorinis,Q04,A,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.3333,0.3333,0.3333,0.3077,,,,,,0,0,,3,3,0,attempt,0,"January 17, 2014",2014-02-18
cl_2014_ca2_sec_v._contorinis,Q07,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,4,0.1176,4,0.1176,0.338,0.3662,0.4888,,,,,,0,0,,34,37,0,attempt,0,"motion for summary judgment as to liability and, after a hearing, ordered Contorinis to disgorge $7,260,604, representing profits realized by the fund he managed, plus prejudgment interest, and imposed a $1,000,000 civil penalty.","motion for summary judgment and, among other forms of relief, ordered defendant to disgorge all profits made by the insider trades, including those profits that accrued to the fund rather than to defendant personally."
cl_2014_ca2_sec_v._contorinis,Q08,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,4,0.2222,4,0.2222,0.3333,0.3333,0.5659,,,,,,0,0,,18,18,0,attempt,0,"between the parties, including the SEC’s requests for disgorgement, prejudgment interest, and a permanent injunction and civil penalties.","between the parties, including Contorinis’s contention that he should not be required to pay prejudgment interest at all."
cl_2014_ca2_sec_v._contorinis,Q09,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,0,0.0,0.0,0.0,0.3333,,,,,,0,0,,10,10,0,attempt,0,held that tippers may be required to disgorge tippees' profits,deemed specific tracing unnecessary in ordering disgorgement for securities fraud.
cl_2014_ca2_sec_v._contorinis,Q10,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0323,0.0635,0.127,0.3095,,,,,,0,0,,31,32,0,attempt,0,"in a manner that reasonably reflects the causal connection between the violation and the profits to be disgorged, including by apportioning liability among multiple parties and crediting amounts already returned or forfeited.","liability for insider trading to those responsible for the illegal acts, including to those with investment power over third‐party accounts used to make illegal investments as well as to tippers."
cl_2014_ca2_sec_v._contorinis,Q11,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,1,0.0333,2,0.0667,0.1852,0.2222,0.3944,,,,,,0,0,,30,24,0,attempt,0,"reputation that accrue to a tipper from providing inside information, it is appropriate to require him to disgorge all profits realized by his tippees.","reputation or the psychic pleasures of enriching a family member, to require precise articulation of such rewards in calculating disgorgement amounts would allow the wrongdoer to benefit from such uncertainty."
cl_2014_ca2_sec_v._contorinis,Q12,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0263,0.1765,0.2059,0.1743,,,,,,0,0,,38,30,0,attempt,0,"enrichment to disgorge that enrichment, even if he never personally received the money; to hold otherwise would permit wrongdoers to evade liability by channeling ill-gotten gains to third parties.","gain by fraudulently trading on material nonpublic information, and allocated that gain, for reasons of his own, to beneficiaries that he chose, to return that gain to the public by disgorging the illegal benefits he obtained and directed."
cl_2014_ca2_sec_v._contorinis,Q13,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,3,0.2727,3,0.2727,0.4167,0.5,0.6429,,,,,,0,0,,11,13,0,attempt,0,to forfeit only property he actually acquired as a result of the crime.,to forfeit only the proceeds that he actually received or controlled.
cl_2014_ca2_sec_v._contorinis,Q14,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,3,0.05,3,0.05,0.2034,0.2712,0.3659,,,,,,0,0,,60,58,0,attempt,0,"he enhanced his standing and increased the assets he managed, thereby boosting both the management fees and incentive compensation that he would receive. Those benefits flowed directly from, and were causally connected to, the insider trading at issue. Thus, even though the Fund booked the gains, Contorinis reaped personal financial rewards that equity permits the SEC to disgorge.","he enhanced his reputation and increased the likelihood of his receiving future benefits as a fund manager. In this way, Contorinis’s case is even closer than a tipper’s to the bedrock disgorgement case of the insider who executes illegal trades using his own money, and donates the profit to a third party. There is no injustice, therefore, in making him"
cl_2014_ca2_sec_v._contorinis,Q16,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,1,0.0417,1,0.0417,0.1481,0.1481,0.2897,0.4,1,0.3737,5,3,0,0,,24,3,0,attempt,0,BACKGROUND; DISCUSSION; CONCLUSION,BACKGROUND | I. Disgorgement of Profit Accruing to the Paragon Fund | II. Payment of Prejudgment Interest | III. Injunction against Future Violation of Securities Laws | CONCLUSION
cl_2014_ca2_sec_v._contorinis,Q17,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0238,0.0308,0.0615,0.1948,,,,,,0,1,,42,23,0,attempt,0,"We described the relevant facts in United States v. Contorinis, 692 F.3d 136 (2d Cir. 2012), and summarize them here only briefly.","Defendant‐appellant Joseph Contorinis, a Managing Director at Jeffries & Company, Inc. (“Jeffries”), executed several illegal insider trades involving the stock of the supermarket chain Albertson’s, Inc. (“Albertson’s”), using material nonpublic information received from Nicos Stephanou, an employee of UBS Investment Bank (“UBS”)."
cl_2014_ca2_sec_v._contorinis,Q19,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,1,0.0256,2,0.0513,0.1408,0.2254,0.2658,,,,,,0,0,,39,32,0,attempt,0,"Circuit ordered disgorgement of profits realized by a hedge fund managed by the defendant, reasoning that equitable relief may reach gains he caused others to realize, notwithstanding his failure to obtain them.","Circuit concluded that “[w]hen addressing the amount of money [from fraudulent securities transactions] that a defendant must disgorge, the Sixth Circuit has held, by implication, that the entire amount of profits which were illicitly received must be disgorged.”"
cl_2014_ca2_sec_v._contorinis,Q20,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,1,0.0833,1,0.0833,0.25,0.25,0.4409,,,,,,0,0,,12,12,0,attempt,0,the proceeds of his unlawful scheme into the account of another person.,the profits of the fraud where he has chosen them to go.
cl_2014_ca2_sec_v._contorinis,Q21,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.05,0.05,0.1,0.1217,,,,,,0,0,,20,20,0,attempt,0,"That possibility, however, does not diminish the Commission’s authority to seek disgorgement of the full amount of the Fund’s gains.","While many factors may be relevant to deciding what remedies are appropriate in particular circumstances, we note that one argument"
cl_2014_ca2_sec_v._contorinis,Q22,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.05,0.05,0.05,0.2899,,,,,,0,0,,20,20,0,attempt,0,"This ensures compensation is sought from the culpable party, not from blameless fund investors who benefited without participating in misconduct.","While many factors may be relevant to deciding what remedies are appropriate in particular circumstances, we note that one argument"
cl_2014_ca2_sec_v._contorinis,Q23,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.05,0.1,0.15,0.1348,,,,,,0,0,,20,20,0,attempt,0,We therefore reject Contorinis's argument and hold the District Court acted within its discretion in ordering disgorgement of the gains.,"While many factors may be relevant to deciding what remedies are appropriate in particular circumstances, we note that one argument"
cl_2014_ca2_sec_v._contorinis,Q24,D,pre_cutoff,2014-02-18,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,2,0.1,0.1,0.2,0.2444,,,,,,0,0,,20,20,0,attempt,0,That course is permissible. We therefore reject Contorinis's contention that disgorgement may be ordered only from recipients of the gains.,"While many factors may be relevant to deciding what remedies are appropriate in particular circumstances, we note that one argument"
cl_2014_ca9_john_loos_v._immersion_corporation,Q01,A,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,recalled,0,0,0.0,2,1.0,0.3636,0.3636,0.4,,,,,,0,0,,2,9,0,attempt,0,United States Court of Appeals for the Ninth Circuit,Ninth Circuit
cl_2014_ca9_john_loos_v._immersion_corporation,Q02,A,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,recalled,1,1,1.0,1,1.0,1.0,1.0,1.0,,,,,,0,0,,1,1,0,attempt,0,2014,2014
cl_2014_ca9_john_loos_v._immersion_corporation,Q04,A,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.3333,0.3333,0.6667,0.2857,,,,,,0,0,,3,3,0,attempt,0,"September 11, 2014",2014-09-11
cl_2014_ca9_john_loos_v._immersion_corporation,Q07,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0769,0.16,0.24,0.3871,,,,,,0,0,,13,12,0,attempt,0,show that the market learned of and reacted to the alleged fraud.,correlate his losses to anything other than the announcement of an internal investigation.
cl_2014_ca9_john_loos_v._immersion_corporation,Q08,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0833,0.1667,0.1667,0.3356,,,,,,0,0,,12,12,0,attempt,0,the stock price drop with any actual revelation of the alleged fraud.,his losses to anything other than the announcement of an internal investigation.
cl_2014_ca9_john_loos_v._immersion_corporation,Q09,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0303,0.0909,0.0909,0.2518,,,,,,0,0,,33,33,0,attempt,0,"and other related accounting matters, and that it would delay filing its Report on Form 10-K pending completion of review. It disclosed that the SEC had issued a subpoena to the company.",in its Medical Division: [T]he Audit Committee of the Board of Directors of Immersion Corporation (“Immersion”) is conducting an internal investigation into certain previous revenue transactions in its Medical line of business.
cl_2014_ca9_john_loos_v._immersion_corporation,Q10,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,1,0.0625,2,0.125,0.25,0.25,0.4292,,,,,,0,0,,16,16,0,attempt,0,of the truth and not by the release of other unrelated negative information about the company.,"of fraudulent activity rather than by changing market conditions, changing investor expectations, or other unrelated factors."
cl_2014_ca9_john_loos_v._immersion_corporation,Q11,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,4,0.5714,0.7692,0.7692,0.75,,,,,,0,0,,7,6,0,attempt,0,"stock price) to the alleged fraud.""",share price) to the alleged accounting fraud.
cl_2014_ca9_john_loos_v._immersion_corporation,Q12,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,3,0.25,0.4167,0.5,0.3797,,,,,,0,0,,12,12,0,attempt,0,be relevant to loss causation only if coupled with a corrective disclosure.,potentially be relevant to a securities fraud plaintiff’s theory of loss causation.
cl_2014_ca9_john_loos_v._immersion_corporation,Q13,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,recalled,0,6,0.3158,6,0.3158,0.4667,0.4667,0.5506,,,,,,0,0,,19,11,0,attempt,0,not reveal to the market the falsity of the prior statements.,"not reveal to the market the pertinent truth of anything, and therefore does not qualify as a corrective disclosure.”"
cl_2014_ca9_john_loos_v._immersion_corporation,Q14,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,1,0.0161,3,0.0484,0.1935,0.2419,0.3198,,,,,,0,0,,62,62,0,attempt,0,"instructive. In Metzler, we considered whether a newspaper article and the disclosure of a government investigation qualified as a corrective disclosure and held they did not because they failed to reveal to the market the falsity of any prior statements; we did not, however, directly decide whether the announcement of an investigation, standing alone, suffices. We now hold that it does not.","instructive here. In that case, the plaintiff’s theory of loss causation relied, in part, on a newspaper article which disclosed that the defendant, a nationwide for-profit college, had been investigated and sanctioned by the Department of Education for facilitating financial aid fraud. Although only one of the defendant’s eighty-eight campuses had been investigated, the plaintiff argued that the resulting sanctions"
cl_2014_ca9_john_loos_v._immersion_corporation,Q16,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0164,0.1463,0.1951,0.1903,0.0,7,0.0,8,7,0,0,,61,21,0,attempt,0,I. Background; II. Standard of Review; III. Discussion; A. Loss Causation; B. Leave to Amend; C. Control Person Liability; IV. Conclusion,"COUNSEL | OPINION | I. Immersion Corporation (“Immersion”) is a publicly- | II. From the time it went public in 1999 until the fourth | III. We have jurisdiction over this appeal pursuant to | IV. Section 10(b) of the Securities Exchange Act of 1934 | A. The district court concluded that the allegations regarding | B. With regard to the July 1, 2009 announcement, the district"
cl_2014_ca9_john_loos_v._immersion_corporation,Q17,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0769,0.0667,0.0667,0.1854,,,,,,0,1,,13,17,0,attempt,0,"Immersion develops and licenses ""haptic"" technology that allows users to feel tactile feedback while using electronic devices.","Weiss (argued), Brower Piven, New York, New York; and Sanford Svetcov, Susan K."
cl_2014_ca9_john_loos_v._immersion_corporation,Q19,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,1,0.0357,1,0.0357,0.1404,0.2456,0.3359,,,,,,0,0,,28,29,0,attempt,0,"recognized revenue before it was earned, prematurely booking licensing fees in violation of GAAP and its own revenue-recognition policies, thereby overstating revenues and income during the Class Period.",recognized medical sales revenue earlier than permitted under GAAP in order to mislead investors into believing that the company was on the cusp of finally achieving sustained profitability.
cl_2014_ca9_john_loos_v._immersion_corporation,Q20,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,3,0.375,4,0.5,0.875,0.875,0.9123,,,,,,0,0,,8,8,0,attempt,0,revenue transactions in Immersion's Medical line of business.,revenue transactions in its Medical line of business.
cl_2014_ca9_john_loos_v._immersion_corporation,Q21,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.05,0.05,0.05,0.2148,,,,,,0,0,,20,20,0,attempt,0,"Loos alleges that these statements were false or misleading, and that he suffered losses when the market learned the truth.","As a result of this practice, Plaintiff contends, Immersion’s stock price remained artificially “inflated” throughout the class period. With regard"
cl_2014_ca9_john_loos_v._immersion_corporation,Q22,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.05,0.0513,0.0513,0.3024,,,,,,0,0,,20,19,0,attempt,0,"In July 2009, Immersion announced that its Audit Committee initiated an internal investigation into the company's revenue recognition practices.","As a result of this practice, Plaintiff contends, Immersion’s stock price remained artificially “inflated” throughout the class period. With regard"
cl_2014_ca9_john_loos_v._immersion_corporation,Q23,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,0,0.0,0.0,0.0,0.2441,,,,,,0,0,,20,20,0,attempt,0,"On February 22, 2011, Immersion announced that its Audit Committee was conducting an internal investigation into certain prior revenue transactions.","As a result of this practice, Plaintiff contends, Immersion’s stock price remained artificially “inflated” throughout the class period. With regard"
cl_2014_ca9_john_loos_v._immersion_corporation,Q24,D,pre_cutoff,2014-09-11,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.05,0.1364,0.2273,0.2279,,,,,,0,0,,20,24,0,attempt,0,Loos brought this putative class action under Sections 10(b) and 20(a) of the Securities Exchange Act of 1934 and Rule 10b–5.,"As a result of this practice, Plaintiff contends, Immersion’s stock price remained artificially “inflated” throughout the class period. With regard"
cl_2015_ca5_state_of_texas_v._usa,Q01,A,pre_cutoff,2015-11-25,federal,circuit,openai/gpt-5,2024-09-30,recalled,0,5,1.0,5,1.0,0.7143,0.7143,0.7317,,,,,,0,0,,5,9,0,attempt,0,United States Court of Appeals for the Fifth Circuit,United States Court of Appeals
cl_2015_ca5_state_of_texas_v._usa,Q02,A,pre_cutoff,2015-11-25,federal,circuit,openai/gpt-5,2024-09-30,recalled,1,1,1.0,1,1.0,1.0,1.0,1.0,,,,,,0,0,,1,1,0,attempt,0,2015,2015
cl_2015_ca5_state_of_texas_v._usa,Q04,A,pre_cutoff,2015-11-25,federal,circuit,openai/gpt-5,2024-09-30,recalled,0,0,0.0,1,0.3333,0.3333,0.3333,0.3077,,,,,,0,0,,3,3,0,attempt,0,"November 9, 2015",2015-11-25
cl_2015_ca5_state_of_texas_v._usa,Q07,D,pre_cutoff,2015-11-25,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0667,0.129,0.1935,0.3352,,,,,,0,0,,15,16,0,attempt,0,in the DAPA Memo and on DHS's website to describe DAPA recipients' status as lawfully present.,by the Supreme Court in its latest pronouncement pertaining to this area of the law.”
cl_2015_ca5_state_of_texas_v._usa,Q08,D,pre_cutoff,2015-11-25,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0455,0.0488,0.0976,0.252,,,,,,0,0,,22,19,0,attempt,0,injuries concrete by forcing them to incur costs to issue driver's licenses to a class of newly eligible residents.,finances dependent on those of third parties—either resident taxpayers or coal companies—which in turn were affected by other states’ laws.
cl_2015_ca5_state_of_texas_v._usa,Q09,D,pre_cutoff,2015-11-25,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,1,0.0417,3,0.125,0.32,0.36,0.4155,,,,,,0,0,,24,26,0,attempt,0,"not satisfy the criteria and those denied as a matter of discretion in its statistics, so the record does not show how often discretion is exercised.",not meet the criteria and denials of those who met the criteria but were refused deferred action as a result of a discretionary choice.
cl_2015_ca5_state_of_texas_v._usa,Q10,D,pre_cutoff,2015-11-25,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0227,0.1111,0.1778,0.208,,,,,,0,0,,44,46,0,attempt,0,"illegally through no fault of their own, who pose no threat to national security or public safety and who are pursuing education, have graduated, or served honorably in the military, DACA represents an exercise of prosecutorial discretion, not a conferral of lawful status or substantive rights.","unlawfully, and to the parents of U.S. citizens and lawful permanent residents (who otherwise have clean records), DHS has sought to “encourage [those individuals] to come out of the shadows, submit to background checks, pay fees, apply for work authorization . . . and be counted.”"
cl_2015_ca5_state_of_texas_v._usa,Q11,D,pre_cutoff,2015-11-25,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,2,0.1111,2,0.1111,0.1765,0.1765,0.3519,,,,,,0,0,,18,16,0,attempt,0,from the Guidance overlooks that such eligibility arises under preexisting federal regulations and Texas law instead.,from the DAPA Memorandum—despite the fact that they stem from separate legal authorities—sets a dangerous precedent.
cl_2015_ca5_state_of_texas_v._usa,Q12,D,pre_cutoff,2015-11-25,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,3,0.0938,3,0.0938,0.2462,0.3077,0.338,,,,,,0,0,,32,33,0,attempt,0,"the process of hiring 1,000 employees and leasing office space in Crystal City, Virginia, to accept and adjudicate applications under DAPA and expanded DACA,"" demonstrating that preparations for implementation were already underway.","the process of determining the procedures for reviewing requests under DAPA, and thus USCIS has not yet determined whether the process to adjudicate DAPA requests will be similar to the DACA process.”"
cl_2015_ca5_state_of_texas_v._usa,Q13,D,pre_cutoff,2015-11-25,federal,circuit,openai/gpt-5,2024-09-30,inferred,0,0,0.0,1,0.0526,0.1026,0.1026,0.2383,,,,,,0,0,,19,20,0,attempt,0,"law by reviewing legal conclusions de novo, notwithstanding the abuse-of-discretion standard generally applicable to preliminary injunctions on appeal.","fact—that is, to ensure that factual determinations are based not on conjecture, intuition, or preconception, but on evidence."
