case_id,qid,work,arm,date_filed,jurisdiction,model,condition,trunc_n,n_prefix_tokens,n_suffix_tokens,logp_sum,logp_per_token,p_geomean,min_token_logprob,n_tokens_below_1e3,first_break_index,align_warning
cl_2022_dcd_united_states_v._garcia,Q08,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-8B,raw,50,13,11,-19.573033,-1.779367,0.168745,-5.350083,0,6,
cl_2022_dcd_united_states_v._garcia,Q08,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-8B,raw,full,13,11,-19.573033,-1.779367,0.168745,-5.350083,0,6,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q08,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-8B,raw,10,13,10,-24.555414,-2.455541,0.08581672,-7.80101,1,9,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q08,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-8B,raw,25,13,11,-25.469068,-2.31537,0.09872966,-7.80101,1,9,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q08,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-8B,raw,50,13,11,-25.469068,-2.31537,0.09872966,-7.80101,1,9,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q08,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-8B,raw,full,13,11,-25.469068,-2.31537,0.09872966,-7.80101,1,9,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q08,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-8B,raw,10,7,10,-18.649608,-1.864961,0.15490228,-5.370768,0,0,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q08,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-8B,raw,25,7,17,-26.853506,-1.579618,0.2060538,-5.370768,0,0,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q08,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-8B,raw,50,7,17,-26.853506,-1.579618,0.2060538,-5.370768,0,0,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q08,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-8B,raw,full,7,17,-26.853506,-1.579618,0.2060538,-5.370768,0,0,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B,raw,10,13,10,-35.517358,-3.551736,0.02867482,-7.955383,3,1,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B,raw,25,13,11,-36.031202,-3.275564,0.03779555,-7.955383,3,1,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B,raw,50,13,11,-36.031202,-3.275564,0.03779555,-7.955383,3,1,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B,raw,full,13,11,-36.031202,-3.275564,0.03779555,-7.955383,3,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,10,14,10,-10.294476,-1.029448,0.35720422,-2.674336,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,25,14,11,-11.476237,-1.043294,0.35229221,-2.674336,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,50,14,11,-11.476237,-1.043294,0.35229221,-2.674336,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,full,14,11,-11.476237,-1.043294,0.35229221,-2.674336,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,10,14,10,-30.990672,-3.099067,0.04509124,-5.230346,0,9,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,25,14,11,-33.943577,-3.08578,0.04569439,-5.230346,0,9,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,50,14,11,-33.943577,-3.08578,0.04569439,-5.230346,0,9,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,full,14,11,-33.943577,-3.08578,0.04569439,-5.230346,0,9,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,10,14,10,-22.421494,-2.242149,0.10622993,-4.608663,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,25,14,11,-22.607035,-2.055185,0.12806914,-4.608663,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,50,14,11,-22.607035,-2.055185,0.12806914,-4.608663,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-8B,raw,full,14,11,-22.607035,-2.055185,0.12806914,-4.608663,0,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-8B,raw,10,7,10,-24.843631,-2.484363,0.08337865,-8.124447,1,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-8B,raw,25,7,18,-40.115874,-2.22866,0.10767265,-8.124447,1,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-8B,raw,50,7,18,-40.115874,-2.22866,0.10767265,-8.124447,1,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-8B,raw,full,7,18,-40.115874,-2.22866,0.10767265,-8.124447,1,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B,raw,10,13,10,-20.046511,-2.004651,0.13470728,-4.551932,0,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B,raw,25,13,13,-27.407108,-2.108239,0.12145164,-4.551932,0,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B,raw,50,13,13,-27.407108,-2.108239,0.12145164,-4.551932,0,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B,raw,full,13,13,-27.407108,-2.108239,0.12145164,-4.551932,0,1,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-8B,raw,10,13,10,-33.717666,-3.371767,0.03432894,-12.946817,1,4,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-8B,raw,25,13,13,-35.819324,-2.755333,0.06358787,-12.946817,1,4,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-8B,raw,50,13,13,-35.819324,-2.755333,0.06358787,-12.946817,1,4,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-8B,raw,full,13,13,-35.819324,-2.755333,0.06358787,-12.946817,1,4,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-8B,raw,10,9,10,-21.980184,-2.198018,0.11102294,-6.502704,0,2,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-8B,raw,25,9,17,-43.265371,-2.545022,0.07847134,-6.84342,0,15,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-8B,raw,50,9,17,-43.265371,-2.545022,0.07847134,-6.84342,0,15,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-8B,raw,full,9,17,-43.265371,-2.545022,0.07847134,-6.84342,0,15,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-8B,raw,10,14,10,-46.872753,-4.687275,0.00921175,-13.597937,1,1,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-8B,raw,25,14,12,-47.923446,-3.99362,0.01843286,-13.597937,1,1,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-8B,raw,50,14,12,-47.923446,-3.99362,0.01843286,-13.597937,1,1,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-8B,raw,full,14,12,-47.923446,-3.99362,0.01843286,-13.597937,1,1,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-8B,raw,10,7,10,-34.492409,-3.449241,0.03176974,-7.456174,1,4,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-8B,raw,25,7,19,-50.618925,-2.664154,0.06965826,-7.456174,1,4,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-8B,raw,50,7,19,-50.618925,-2.664154,0.06965826,-7.456174,1,4,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-8B,raw,full,7,19,-50.618925,-2.664154,0.06965826,-7.456174,1,4,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B,raw,10,15,10,-38.565712,-3.856571,0.02114036,-11.19051,1,7,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B,raw,25,15,11,-39.20063,-3.563694,0.02833397,-11.19051,1,7,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B,raw,50,15,11,-39.20063,-3.563694,0.02833397,-11.19051,1,7,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B,raw,full,15,11,-39.20063,-3.563694,0.02833397,-11.19051,1,7,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B,raw,10,8,10,-58.956667,-5.895667,0.00275134,-11.814194,4,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B,raw,25,8,18,-74.632444,-4.146247,0.01582369,-11.814194,5,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B,raw,50,8,18,-74.632444,-4.146247,0.01582369,-11.814194,5,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B,raw,full,8,18,-74.632444,-4.146247,0.01582369,-11.814194,5,5,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-8B,raw,10,13,10,-38.92593,-3.892593,0.0203924,-10.70666,1,9,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-8B,raw,25,13,13,-43.015965,-3.30892,0.03655562,-10.70666,1,9,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-8B,raw,50,13,13,-43.015965,-3.30892,0.03655562,-10.70666,1,9,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-8B,raw,full,13,13,-43.015965,-3.30892,0.03655562,-10.70666,1,9,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B,raw,10,14,10,-64.212764,-6.421276,0.00162658,-12.738269,6,2,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B,raw,25,14,13,-69.202286,-5.323253,0.00487686,-12.738269,6,2,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B,raw,50,14,13,-69.202286,-5.323253,0.00487686,-12.738269,6,2,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-8B,raw,full,14,13,-69.202286,-5.323253,0.00487686,-12.738269,6,2,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-8B,raw,10,8,10,-46.662061,-4.666206,0.00940789,-13.017547,2,4,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-8B,raw,25,8,19,-69.10703,-3.637212,0.02632564,-13.017547,2,4,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-8B,raw,50,8,19,-69.10703,-3.637212,0.02632564,-13.017547,2,4,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-8B,raw,full,8,19,-69.10703,-3.637212,0.02632564,-13.017547,2,4,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B,raw,10,13,10,-36.613593,-3.661359,0.02569756,-11.47598,1,1,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B,raw,25,13,14,-41.045188,-2.931799,0.05330105,-11.47598,1,1,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B,raw,50,13,14,-41.045188,-2.931799,0.05330105,-11.47598,1,1,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-8B,raw,full,13,14,-41.045188,-2.931799,0.05330105,-11.47598,1,1,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B,raw,10,7,10,-43.302993,-4.330299,0.01316361,-8.947458,2,9,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B,raw,25,7,20,-71.710206,-3.58551,0.02772252,-8.989989,4,10,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B,raw,50,7,20,-71.710206,-3.58551,0.02772252,-8.989989,4,10,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-8B,raw,full,7,20,-71.710206,-3.58551,0.02772252,-8.989989,4,10,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B,raw,10,13,10,-22.484748,-2.248475,0.1055601,-6.11322,0,0,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B,raw,25,13,14,-24.628566,-1.759183,0.17218544,-6.11322,0,0,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B,raw,50,13,14,-24.628566,-1.759183,0.17218544,-6.11322,0,0,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B,raw,full,13,14,-24.628566,-1.759183,0.17218544,-6.11322,0,0,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B,raw,10,7,10,-41.367895,-4.13679,0.01597405,-7.048817,1,3,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B,raw,25,7,20,-59.096497,-2.954825,0.05208778,-7.144389,2,13,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B,raw,50,7,20,-59.096497,-2.954825,0.05208778,-7.144389,2,13,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B,raw,full,7,20,-59.096497,-2.954825,0.05208778,-7.144389,2,13,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-8B,raw,10,7,10,-37.762734,-3.776273,0.0229079,-10.323446,3,5,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-8B,raw,25,7,20,-56.793649,-2.839682,0.05844422,-10.323446,4,5,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-8B,raw,50,7,20,-56.793649,-2.839682,0.05844422,-10.323446,4,5,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-8B,raw,full,7,20,-56.793649,-2.839682,0.05844422,-10.323446,4,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B,raw,10,7,10,-39.623745,-3.962375,0.0190179,-8.178263,3,6,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B,raw,25,7,20,-64.387514,-3.219376,0.03998001,-8.178263,3,6,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B,raw,50,7,20,-64.387514,-3.219376,0.03998001,-8.178263,3,6,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B,raw,full,7,20,-64.387514,-3.219376,0.03998001,-8.178263,3,6,
cl_2024_dcd_united_states_v._michel,Q12,cl_2024_dcd_united_states_v._michel,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B,raw,10,16,10,-39.228587,-3.922859,0.01978446,-7.730862,2,1,
cl_2024_dcd_united_states_v._michel,Q12,cl_2024_dcd_united_states_v._michel,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B,raw,25,16,11,-39.983993,-3.634908,0.02638635,-7.730862,2,1,
cl_2024_dcd_united_states_v._michel,Q12,cl_2024_dcd_united_states_v._michel,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B,raw,50,16,11,-39.983993,-3.634908,0.02638635,-7.730862,2,1,
