case_id,qid,work,arm,date_filed,jurisdiction,model,condition,trunc_n,n_prefix_tokens,n_suffix_tokens,logp_sum,logp_per_token,p_geomean,min_token_logprob,n_tokens_below_1e3,first_break_index,align_warning
cl_2022_dcd_united_states_v._garcia,Q08,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,11,-18.977328,-1.725212,0.17813534,-5.513807,0,6,
cl_2022_dcd_united_states_v._garcia,Q08,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,11,-18.977328,-1.725212,0.17813534,-5.513807,0,6,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q08,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-22.253071,-2.225307,0.10803424,-8.435172,1,9,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q08,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,11,-23.034356,-2.094032,0.12318939,-8.435172,1,9,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q08,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,11,-23.034356,-2.094032,0.12318939,-8.435172,1,9,
cl_2026_dcd_in_re_non_party_deposition_subpoena,Q08,cl_2026_dcd_in_re_non_party_deposition_subpoena,post_cutoff_control,2026-07-31,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,11,-23.034356,-2.094032,0.12318939,-8.435172,1,9,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q08,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,7,10,-16.924963,-1.692496,0.18405948,-5.271782,0,1,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q08,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,7,17,-22.727716,-1.336924,0.26265223,-5.271782,0,1,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q08,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,7,17,-22.727716,-1.336924,0.26265223,-5.271782,0,1,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q08,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,7,17,-22.727716,-1.336924,0.26265223,-5.271782,0,1,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-33.641962,-3.364196,0.03458981,-8.430647,3,1,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,11,-34.143271,-3.103934,0.04487234,-8.430647,3,1,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,11,-34.143271,-3.103934,0.04487234,-8.430647,3,1,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,11,-34.143271,-3.103934,0.04487234,-8.430647,3,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-9.459319,-0.945932,0.38831754,-2.19344,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,11,-10.805948,-0.982359,0.37442681,-2.19344,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,11,-10.805948,-0.982359,0.37442681,-2.19344,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,11,-10.805948,-0.982359,0.37442681,-2.19344,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-34.332993,-3.433299,0.03228026,-6.92571,1,0,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,11,-37.464779,-3.405889,0.03317731,-6.92571,1,0,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,11,-37.464779,-3.405889,0.03317731,-6.92571,1,0,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,11,-37.464779,-3.405889,0.03317731,-6.92571,1,0,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-19.452473,-1.945247,0.14295187,-4.076323,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,11,-19.766207,-1.796928,0.16580747,-4.076323,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,11,-19.766207,-1.796928,0.16580747,-4.076323,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,11,-19.766207,-1.796928,0.16580747,-4.076323,0,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,7,10,-22.638392,-2.263839,0.10395063,-9.649234,1,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,7,18,-38.929903,-2.162772,0.11500584,-9.649234,2,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,7,18,-38.929903,-2.162772,0.11500584,-9.649234,2,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,7,18,-38.929903,-2.162772,0.11500584,-9.649234,2,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-19.305102,-1.93051,0.14507416,-5.625842,0,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,13,-28.779943,-2.213842,0.10928001,-5.625842,0,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,13,-28.779943,-2.213842,0.10928001,-5.625842,0,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,13,-28.779943,-2.213842,0.10928001,-5.625842,0,1,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-35.326586,-3.532659,0.02922711,-13.743359,1,4,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,13,-37.357,-2.873615,0.05649431,-13.743359,1,4,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,13,-37.357,-2.873615,0.05649431,-13.743359,1,4,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,13,-37.357,-2.873615,0.05649431,-13.743359,1,4,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,9,10,-22.219661,-2.221966,0.10839578,-6.937369,1,2,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,9,17,-44.083158,-2.593127,0.07478582,-7.967933,2,15,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,9,17,-44.083158,-2.593127,0.07478582,-7.967933,2,15,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,9,17,-44.083158,-2.593127,0.07478582,-7.967933,2,15,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-50.173332,-5.017333,0.00662216,-13.578198,2,1,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,12,-51.809114,-4.317426,0.01333416,-13.578198,2,1,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,12,-51.809114,-4.317426,0.01333416,-13.578198,2,1,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,12,-51.809114,-4.317426,0.01333416,-13.578198,2,1,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,7,10,-37.906305,-3.790631,0.02258136,-7.873998,3,5,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,7,19,-55.760532,-2.934765,0.05314321,-7.873998,3,5,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,7,19,-55.760532,-2.934765,0.05314321,-7.873998,3,5,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,7,19,-55.760532,-2.934765,0.05314321,-7.873998,3,5,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,15,10,-39.42593,-3.942593,0.01939785,-9.251105,1,7,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,15,11,-40.447194,-3.677018,0.02529831,-9.251105,1,7,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,15,11,-40.447194,-3.677018,0.02529831,-9.251105,1,7,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,15,11,-40.447194,-3.677018,0.02529831,-9.251105,1,7,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,8,10,-59.823382,-5.982338,0.00252292,-12.742258,4,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,8,18,-76.505366,-4.250298,0.01425998,-12.742258,5,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,8,18,-76.505366,-4.250298,0.01425998,-12.742258,5,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,8,18,-76.505366,-4.250298,0.01425998,-12.742258,5,5,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-33.724312,-3.372431,0.03430613,-10.428174,1,9,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,13,-37.14672,-2.85744,0.05741555,-10.428174,1,9,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,13,-37.14672,-2.85744,0.05741555,-10.428174,1,9,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,13,-37.14672,-2.85744,0.05741555,-10.428174,1,9,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-50.9758,-5.09758,0.00611152,-13.563885,4,2,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,13,-56.995636,-4.38428,0.01247187,-13.563885,4,2,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,13,-56.995636,-4.38428,0.01247187,-13.563885,4,2,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,13,-56.995636,-4.38428,0.01247187,-13.563885,4,2,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,8,10,-45.117579,-4.511758,0.01097914,-13.370668,2,4,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,8,19,-69.96791,-3.682522,0.02515945,-13.370668,3,4,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,8,19,-69.96791,-3.682522,0.02515945,-13.370668,3,4,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,8,19,-69.96791,-3.682522,0.02515945,-13.370668,3,4,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-40.861172,-4.086117,0.01680436,-12.270046,1,1,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,14,-44.271419,-3.162244,0.04233064,-12.270046,1,1,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,14,-44.271419,-3.162244,0.04233064,-12.270046,1,1,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,14,-44.271419,-3.162244,0.04233064,-12.270046,1,1,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,7,10,-39.892487,-3.989249,0.01851362,-7.917824,3,6,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,7,20,-65.677996,-3.2839,0.0374818,-8.660145,4,10,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,7,20,-65.677996,-3.2839,0.0374818,-8.660145,4,10,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,7,20,-65.677996,-3.2839,0.0374818,-8.660145,4,10,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-14.876767,-1.487677,0.22589687,-2.971111,0,0,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,14,-16.569646,-1.183546,0.30619102,-2.971111,0,0,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,14,-16.569646,-1.183546,0.30619102,-2.971111,0,0,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,14,-16.569646,-1.183546,0.30619102,-2.971111,0,0,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,7,10,-41.499761,-4.149976,0.01576479,-7.337754,2,6,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,7,20,-63.506179,-3.175309,0.04178119,-9.494649,3,13,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,7,20,-63.506179,-3.175309,0.04178119,-9.494649,3,13,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,7,20,-63.506179,-3.175309,0.04178119,-9.494649,3,13,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,7,10,-37.839156,-3.783916,0.0227335,-10.46406,3,5,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,7,20,-56.80471,-2.840235,0.05841191,-10.46406,4,5,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,50,7,20,-56.80471,-2.840235,0.05841191,-10.46406,4,5,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-70B-Instruct,raw,full,7,20,-56.80471,-2.840235,0.05841191,-10.46406,4,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B-Instruct,raw,10,7,10,-40.016019,-4.001602,0.01828632,-8.24066,3,8,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B-Instruct,raw,25,7,20,-62.112358,-3.105618,0.04479683,-8.24066,3,8,
