case_id,qid,work,arm,date_filed,jurisdiction,model,condition,trunc_n,n_prefix_tokens,n_suffix_tokens,logp_sum,logp_per_token,p_geomean,min_token_logprob,n_tokens_below_1e3,first_break_index,align_warning
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q08,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-70B,raw,full,7,17,-23.200143,-1.364714,0.25545365,-4.716843,0,0,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-70B,raw,10,13,10,-32.169363,-3.216936,0.04007766,-8.177439,2,1,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-70B,raw,25,13,11,-32.722983,-2.974817,0.05105679,-8.177439,2,1,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-70B,raw,50,13,11,-32.722983,-2.974817,0.05105679,-8.177439,2,1,
cl_2026_ca4_in_re_the_boeing_company,Q12,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-70B,raw,full,13,11,-32.722983,-2.974817,0.05105679,-8.177439,2,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,10,14,10,-10.22845,-1.022845,0.3595705,-2.371142,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,25,14,11,-11.26558,-1.024144,0.35910387,-2.371142,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,50,14,11,-11.26558,-1.024144,0.35910387,-2.371142,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q07,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,full,14,11,-11.26558,-1.024144,0.35910387,-2.371142,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,10,14,10,-36.042736,-3.604274,0.0272072,-6.681845,0,9,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,25,14,11,-38.137009,-3.467001,0.0312105,-6.681845,0,9,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,50,14,11,-38.137009,-3.467001,0.0312105,-6.681845,0,9,
cl_2020_dcd_ghadami_v._united_states_department,Q09,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,full,14,11,-38.137009,-3.467001,0.0312105,-6.681845,0,9,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,10,14,10,-20.619156,-2.061916,0.12721006,-4.444869,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,25,14,11,-20.871763,-1.897433,0.14995305,-4.444869,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,50,14,11,-20.871763,-1.897433,0.14995305,-4.444869,0,1,
cl_2020_dcd_ghadami_v._united_states_department,Q12,cl_2020_dcd_ghadami_v._united_states_department,pre_cutoff,2020-03-19,federal,meta-llama/Llama-3.1-70B,raw,full,14,11,-20.871763,-1.897433,0.14995305,-4.444869,0,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-70B,raw,10,7,10,-24.086892,-2.408689,0.0899331,-9.840681,1,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-70B,raw,25,7,18,-39.993983,-2.221888,0.10840426,-9.840681,2,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-70B,raw,50,7,18,-39.993983,-2.221888,0.10840426,-9.840681,2,1,
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,Q12,cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,post_cutoff_control,2026-07-23,federal,meta-llama/Llama-3.1-70B,raw,full,7,18,-39.993983,-2.221888,0.10840426,-9.840681,2,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B,raw,10,13,10,-17.389718,-1.738972,0.17570096,-4.959739,0,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B,raw,25,13,13,-27.680183,-2.129245,0.11892707,-4.959739,0,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B,raw,50,13,13,-27.680183,-2.129245,0.11892707,-4.959739,0,1,
cl_2014_ca2_sec_v._contorinis,Q13,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B,raw,full,13,13,-27.680183,-2.129245,0.11892707,-4.959739,0,1,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-70B,raw,10,13,10,-35.183484,-3.518348,0.02964836,-14.096074,1,4,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-70B,raw,25,13,13,-37.002246,-2.846327,0.0580572,-14.096074,1,4,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-70B,raw,50,13,13,-37.002246,-2.846327,0.0580572,-14.096074,1,4,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q13,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-70B,raw,full,13,13,-37.002246,-2.846327,0.0580572,-14.096074,1,4,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-70B,raw,10,9,10,-21.807324,-2.180732,0.11295877,-6.209069,0,2,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-70B,raw,25,9,17,-41.932579,-2.466622,0.08487104,-6.641608,0,15,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-70B,raw,50,9,17,-41.932579,-2.466622,0.08487104,-6.641608,0,15,
cl_2019_ca9_ussec_v._hui_feng,Q19,cl_2019_ca9_ussec_v._hui_feng,pre_cutoff,2019-08-23,federal,meta-llama/Llama-3.1-70B,raw,full,9,17,-41.932579,-2.466622,0.08487104,-6.641608,0,15,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-70B,raw,10,14,10,-47.051637,-4.705164,0.00904843,-13.384641,2,1,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-70B,raw,25,14,12,-48.395018,-4.032918,0.01772254,-13.384641,2,1,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-70B,raw,50,14,12,-48.395018,-4.032918,0.01772254,-13.384641,2,1,
cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,federal,meta-llama/Llama-3.1-70B,raw,full,14,12,-48.395018,-4.032918,0.01772254,-13.384641,2,1,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-70B,raw,10,7,10,-35.94851,-3.594851,0.02746477,-7.221598,3,4,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-70B,raw,25,7,19,-53.809677,-2.832088,0.05888975,-7.221598,3,4,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-70B,raw,50,7,19,-53.809677,-2.832088,0.05888975,-7.221598,3,4,
cl_2022_dcd_united_states_v._garcia,Q19,cl_2022_dcd_united_states_v._garcia,pre_cutoff,2022-07-22,federal,meta-llama/Llama-3.1-70B,raw,full,7,19,-53.809677,-2.832088,0.05888975,-7.221598,3,4,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B,raw,10,15,10,-36.431626,-3.643163,0.02616945,-8.95327,1,7,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B,raw,25,15,11,-37.343829,-3.394894,0.03354413,-8.95327,1,7,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B,raw,50,15,11,-37.343829,-3.394894,0.03354413,-8.95327,1,7,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q11,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B,raw,full,15,11,-37.343829,-3.394894,0.03354413,-8.95327,1,7,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B,raw,10,8,10,-59.665839,-5.966584,0.00256298,-12.468316,4,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B,raw,25,8,18,-76.054818,-4.225268,0.01462142,-12.468316,5,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B,raw,50,8,18,-76.054818,-4.225268,0.01462142,-12.468316,5,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q13,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B,raw,full,8,18,-76.054818,-4.225268,0.01462142,-12.468316,5,5,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-70B,raw,10,13,10,-36.165161,-3.616516,0.02687615,-9.895548,1,9,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-70B,raw,25,13,13,-40.012621,-3.077894,0.04605615,-9.895548,1,9,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-70B,raw,50,13,13,-40.012621,-3.077894,0.04605615,-9.895548,1,9,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q07,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-70B,raw,full,13,13,-40.012621,-3.077894,0.04605615,-9.895548,1,9,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B,raw,10,14,10,-50.681493,-5.068149,0.00629406,-13.091397,4,2,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B,raw,25,14,13,-55.923402,-4.3018,0.01354416,-13.091397,4,2,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B,raw,50,14,13,-55.923402,-4.3018,0.01354416,-13.091397,4,2,
cl_2014_ca2_sec_v._contorinis,Q09,cl_2014_ca2_sec_v._contorinis,pre_cutoff,2014-02-18,federal,meta-llama/Llama-3.1-70B,raw,full,14,13,-55.923402,-4.3018,0.01354416,-13.091397,4,2,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-70B,raw,10,8,10,-47.988812,-4.798881,0.00823896,-13.412086,3,4,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-70B,raw,25,8,19,-73.19842,-3.852548,0.02122558,-13.412086,4,4,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-70B,raw,50,8,19,-73.19842,-3.852548,0.02122558,-13.412086,4,4,
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,pre_cutoff,2018-02-23,federal,meta-llama/Llama-3.1-70B,raw,full,8,19,-73.19842,-3.852548,0.02122558,-13.412086,4,4,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-70B,raw,10,13,10,-34.90761,-3.490761,0.03047767,-11.908216,1,1,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-70B,raw,25,13,14,-38.283013,-2.734501,0.0649264,-11.908216,1,1,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-70B,raw,50,13,14,-38.283013,-2.734501,0.0649264,-11.908216,1,1,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,2019-10-11,federal,meta-llama/Llama-3.1-70B,raw,full,13,14,-38.283013,-2.734501,0.0649264,-11.908216,1,1,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-70B,raw,10,7,10,-39.920717,-3.992072,0.01846143,-8.200497,2,6,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-70B,raw,25,7,20,-64.728302,-3.236415,0.03930455,-8.200497,3,6,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-70B,raw,50,7,20,-64.728302,-3.236415,0.03930455,-8.200497,3,6,
cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,cl_2020_ca2_gonnella_v._securities_and_exchange,pre_cutoff,2020-04-02,federal,meta-llama/Llama-3.1-70B,raw,full,7,20,-64.728302,-3.236415,0.03930455,-8.200497,3,6,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B,raw,10,13,10,-15.083814,-1.508381,0.22126783,-3.899625,0,3,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B,raw,25,13,14,-17.257518,-1.23268,0.29151032,-3.899625,0,3,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B,raw,50,13,14,-17.257518,-1.23268,0.29151032,-3.899625,0,3,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q07,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-70B,raw,full,13,14,-17.257518,-1.23268,0.29151032,-3.899625,0,3,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-70B,raw,10,7,10,-39.613069,-3.961307,0.01903822,-6.851464,0,6,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-70B,raw,25,7,20,-60.227708,-3.011385,0.04922344,-8.73975,1,13,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-70B,raw,50,7,20,-60.227708,-3.011385,0.04922344,-8.73975,1,13,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q08,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-70B,raw,full,7,20,-60.227708,-3.011385,0.04922344,-8.73975,1,13,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-70B,raw,10,7,10,-37.009362,-3.700936,0.02470039,-10.551957,2,5,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-70B,raw,25,7,20,-54.676285,-2.733814,0.064971,-10.551957,3,5,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-70B,raw,50,7,20,-54.676285,-2.733814,0.064971,-10.551957,3,5,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,Q19,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,2023-10-18,federal,meta-llama/Llama-3.1-70B,raw,full,7,20,-54.676285,-2.733814,0.064971,-10.551957,3,5,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B,raw,10,7,10,-40.22149,-4.022149,0.01791443,-8.944567,2,8,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B,raw,25,7,20,-64.160268,-3.208013,0.04043687,-8.944567,2,8,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B,raw,50,7,20,-64.160268,-3.208013,0.04043687,-8.944567,2,8,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-70B,raw,full,7,20,-64.160268,-3.208013,0.04043687,-8.944567,2,8,
cl_2024_dcd_united_states_v._michel,Q12,cl_2024_dcd_united_states_v._michel,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-70B,raw,10,16,10,-32.395911,-3.239591,0.03917991,-6.810543,0,7,
cl_2024_dcd_united_states_v._michel,Q12,cl_2024_dcd_united_states_v._michel,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-70B,raw,25,16,11,-33.213203,-3.019382,0.04883138,-6.810543,0,7,
cl_2024_dcd_united_states_v._michel,Q12,cl_2024_dcd_united_states_v._michel,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-70B,raw,50,16,11,-33.213203,-3.019382,0.04883138,-6.810543,0,7,
