case_id,qid,work,arm,date_filed,jurisdiction,model,condition,trunc_n,n_prefix_tokens,n_suffix_tokens,logp_sum,logp_per_token,p_geomean,min_token_logprob,n_tokens_below_1e3,first_break_index,align_warning
gatsby_ch05,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,13,-24.403263,-1.877174,0.15302192,-9.143357,1,0,
gatsby_ch05,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,13,-24.403263,-1.877174,0.15302192,-9.143357,1,0,
gatsby_ch08,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-17.178611,-1.717861,0.17944955,-7.368419,1,0,
gatsby_ch08,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,14,-20.020141,-1.43001,0.2393065,-7.368419,1,0,
gatsby_ch08,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,14,-20.020141,-1.43001,0.2393065,-7.368419,1,0,
gatsby_ch08,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,14,-20.020141,-1.43001,0.2393065,-7.368419,1,0,
constitution_ch01,Q10,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,15,10,-0.052921,-0.005292,0.99472186,-0.018576,0,0,
constitution_ch01,Q10,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,15,13,-0.075647,-0.005819,0.99419789,-0.018576,0,0,
constitution_ch01,Q10,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,15,13,-0.075647,-0.005819,0.99419789,-0.018576,0,0,
constitution_ch01,Q10,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,15,13,-0.075647,-0.005819,0.99419789,-0.018576,0,0,
constitution_ch03,Q10,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-0.067509,-0.006751,0.99327183,-0.025485,0,3,
constitution_ch03,Q10,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,14,-1.597114,-0.11408,0.89218696,-1.519579,0,13,
constitution_ch03,Q10,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,14,-1.597114,-0.11408,0.89218696,-1.519579,0,13,
constitution_ch03,Q10,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,14,-1.597114,-0.11408,0.89218696,-1.519579,0,13,
gatsby_ch01,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,17,10,-24.373291,-2.437329,0.08739396,-7.594778,1,1,
gatsby_ch01,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,17,11,-25.436375,-2.312398,0.09902354,-7.594778,1,1,
gatsby_ch01,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,17,11,-25.436375,-2.312398,0.09902354,-7.594778,1,1,
gatsby_ch01,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,17,11,-25.436375,-2.312398,0.09902354,-7.594778,1,1,
gatsby_ch04,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,17,10,-28.390562,-2.839056,0.05848083,-9.089523,1,2,
gatsby_ch04,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,17,11,-28.944157,-2.631287,0.07198575,-9.089523,1,2,
gatsby_ch04,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,17,11,-28.944157,-2.631287,0.07198575,-9.089523,1,2,
gatsby_ch04,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,17,11,-28.944157,-2.631287,0.07198575,-9.089523,1,2,
gatsby_shuf_ch07,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,16,10,-70.489491,-7.048949,0.00086832,-11.300087,5,4,
gatsby_shuf_ch07,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,16,12,-81.290783,-6.774232,0.00114285,-11.300087,6,4,
gatsby_shuf_ch07,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,16,12,-81.290783,-6.774232,0.00114285,-11.300087,6,4,
gatsby_shuf_ch07,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,16,12,-81.290783,-6.774232,0.00114285,-11.300087,6,4,
constitution_ch02,Q08,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-0.145874,-0.014587,0.98551845,-0.116988,0,9,
constitution_ch02,Q08,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,15,-1.789989,-0.119333,0.88751256,-1.63085,0,14,
constitution_ch02,Q08,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,15,-1.789989,-0.119333,0.88751256,-1.63085,0,14,
constitution_ch02,Q08,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,15,-1.789989,-0.119333,0.88751256,-1.63085,0,14,
gatsby_ch01,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,18,10,-18.742973,-1.874297,0.15346277,-6.386619,0,0,
gatsby_ch01,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,18,11,-19.077838,-1.734349,0.17651509,-6.386619,0,0,
gatsby_ch01,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,18,11,-19.077838,-1.734349,0.17651509,-6.386619,0,0,
gatsby_ch01,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,18,11,-19.077838,-1.734349,0.17651509,-6.386619,0,0,
gatsby_ch04,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,8,10,-38.818133,-3.881813,0.02061341,-6.984524,1,5,
gatsby_ch04,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,8,21,-77.555432,-3.693116,0.02489432,-10.357442,3,10,
gatsby_ch04,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,8,21,-77.555432,-3.693116,0.02489432,-10.357442,3,10,
gatsby_ch04,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,8,21,-77.555432,-3.693116,0.02489432,-10.357442,3,10,
gatsby_ch08,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-35.927672,-3.592767,0.02752207,-10.911248,1,0,
gatsby_ch08,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,15,-47.230312,-3.148687,0.04290841,-10.911248,1,0,
gatsby_ch08,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,15,-47.230312,-3.148687,0.04290841,-10.911248,1,0,
gatsby_ch08,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,15,-47.230312,-3.148687,0.04290841,-10.911248,1,0,
constitution_ch01,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,8,10,-8.812229,-0.881223,0.41427598,-6.670737,0,1,
constitution_ch01,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,8,22,-11.069848,-0.503175,0.60460804,-6.670737,0,1,
constitution_ch01,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,8,22,-11.069848,-0.503175,0.60460804,-6.670737,0,1,
constitution_ch01,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,8,22,-11.069848,-0.503175,0.60460804,-6.670737,0,1,
constitution_ch02,Q11,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,18,10,-0.731971,-0.073197,0.9294176,-0.651684,0,4,
constitution_ch02,Q11,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,18,12,-2.293754,-0.191146,0.82601188,-1.5533,0,11,
constitution_ch02,Q11,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,18,12,-2.293754,-0.191146,0.82601188,-1.5533,0,11,
constitution_ch02,Q11,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,18,12,-2.293754,-0.191146,0.82601188,-1.5533,0,11,
gatsby_ch04,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,16,10,-15.738346,-1.573835,0.20724894,-4.386238,0,4,
gatsby_ch04,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,16,14,-19.965101,-1.426079,0.24024918,-4.386238,0,4,
gatsby_ch04,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,16,14,-19.965101,-1.426079,0.24024918,-4.386238,0,4,
gatsby_ch04,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,16,14,-19.965101,-1.426079,0.24024918,-4.386238,0,4,
constitution_ch02,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,8,10,-22.189279,-2.218928,0.10872561,-10.1608,1,5,
constitution_ch02,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,8,23,-22.611963,-0.983129,0.37413865,-10.1608,1,5,
constitution_ch02,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,8,23,-22.611963,-0.983129,0.37413865,-10.1608,1,5,
constitution_ch02,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,8,23,-22.611963,-0.983129,0.37413865,-10.1608,1,5,
gatsby_ch02,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,16,10,-32.075736,-3.207574,0.04045465,-8.89527,1,5,
gatsby_ch02,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,16,15,-36.773957,-2.451597,0.08615587,-8.89527,1,5,
gatsby_ch02,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,16,15,-36.773957,-2.451597,0.08615587,-8.89527,1,5,
gatsby_ch02,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,16,15,-36.773957,-2.451597,0.08615587,-8.89527,1,5,
gatsby_ch07,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,17,10,-23.563189,-2.356319,0.09476844,-5.648703,0,1,
gatsby_ch07,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,17,14,-32.050044,-2.289289,0.1013385,-5.648703,0,1,
gatsby_ch07,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,17,14,-32.050044,-2.289289,0.1013385,-5.648703,0,1,
gatsby_ch07,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,17,14,-32.050044,-2.289289,0.1013385,-5.648703,0,1,
gatsby_ch08,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-29.55671,-2.955671,0.05204373,-10.411797,1,8,
gatsby_ch08,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,18,-53.187489,-2.95486,0.05208593,-10.411797,3,8,
gatsby_ch08,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,18,-53.187489,-2.95486,0.05208593,-10.411797,3,8,
gatsby_ch08,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,18,-53.187489,-2.95486,0.05208593,-10.411797,3,8,
gatsby_ch08,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-21.987891,-2.198789,0.11093741,-7.020912,1,4,
gatsby_ch08,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,18,-47.023827,-2.612435,0.07335572,-10.460165,2,10,
gatsby_ch08,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,18,-47.023827,-2.612435,0.07335572,-10.460165,2,10,
gatsby_ch08,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,18,-47.023827,-2.612435,0.07335572,-10.460165,2,10,
gatsby_ch02,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-2.550333,-0.255033,0.77489066,-1.252209,0,6,
gatsby_ch02,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,18,-4.573707,-0.254095,0.77561823,-1.369186,0,17,
gatsby_ch02,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,18,-4.573707,-0.254095,0.77561823,-1.369186,0,17,
gatsby_ch02,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,18,-4.573707,-0.254095,0.77561823,-1.369186,0,17,
gatsby_ch03,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,8,10,-54.110831,-5.411083,0.0044668,-9.987084,4,2,
gatsby_ch03,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,8,24,-61.07338,-2.544724,0.0784947,-9.987084,4,2,
gatsby_ch03,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,8,24,-61.07338,-2.544724,0.0784947,-9.987084,4,2,
gatsby_ch03,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,8,24,-61.07338,-2.544724,0.0784947,-9.987084,4,2,
gatsby_ch05,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,16,10,-38.197788,-3.819779,0.02193265,-7.375783,2,5,
gatsby_ch05,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,16,16,-43.36509,-2.710318,0.06651564,-7.375783,2,5,
gatsby_ch05,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,16,16,-43.36509,-2.710318,0.06651564,-7.375783,2,5,
gatsby_ch05,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,16,16,-43.36509,-2.710318,0.06651564,-7.375783,2,5,
gatsby_shuf_ch03,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,16,10,-59.994524,-5.999452,0.00248011,-11.526451,3,0,
gatsby_shuf_ch03,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,16,16,-92.556728,-5.784796,0.00307394,-11.526451,4,0,
gatsby_shuf_ch03,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,16,16,-92.556728,-5.784796,0.00307394,-11.526451,4,0,
gatsby_shuf_ch03,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,16,16,-92.556728,-5.784796,0.00307394,-11.526451,4,0,
gatsby_shuf_ch05,Q09,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-76.947104,-7.69471,0.00045523,-11.389386,4,1,
gatsby_shuf_ch05,Q09,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,18,-133.033392,-7.390744,0.00061694,-11.389386,9,1,
gatsby_shuf_ch05,Q09,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,18,-133.033392,-7.390744,0.00061694,-11.389386,9,1,
gatsby_shuf_ch05,Q09,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,18,-133.033392,-7.390744,0.00061694,-11.389386,9,1,
gatsby_shuf_ch05,Q12,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-75.896416,-7.589642,0.00050566,-10.720042,8,1,
gatsby_shuf_ch05,Q12,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,18,-131.109653,-7.28387,0.00068652,-12.063375,11,15,
gatsby_shuf_ch05,Q12,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,18,-131.109653,-7.28387,0.00068652,-12.063375,11,15,
gatsby_shuf_ch05,Q12,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,18,-131.109653,-7.28387,0.00068652,-12.063375,11,15,
gatsby_shuf_ch06,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-66.125606,-6.612561,0.00134339,-11.591415,4,3,
gatsby_shuf_ch06,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,18,-111.879313,-6.215517,0.00199818,-11.591415,6,3,
gatsby_shuf_ch06,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,18,-111.879313,-6.215517,0.00199818,-11.591415,6,3,
gatsby_shuf_ch06,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,18,-111.879313,-6.215517,0.00199818,-11.591415,6,3,
gatsby_shuf_ch07,Q12,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,17,10,-59.934769,-5.993477,0.00249497,-11.029997,4,0,
gatsby_shuf_ch07,Q12,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,17,15,-82.645852,-5.509723,0.00404723,-11.029997,4,0,
gatsby_shuf_ch07,Q12,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,17,15,-82.645852,-5.509723,0.00404723,-11.029997,4,0,
gatsby_shuf_ch07,Q12,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,17,15,-82.645852,-5.509723,0.00404723,-11.029997,4,0,
gatsby_ch02,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,8,10,-17.647069,-1.764707,0.17123696,-3.91547,0,5,
gatsby_ch02,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,8,25,-53.325114,-2.133005,0.11848078,-7.596224,1,11,
gatsby_ch02,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,8,25,-53.325114,-2.133005,0.11848078,-7.596224,1,11,
gatsby_ch02,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,8,25,-53.325114,-2.133005,0.11848078,-7.596224,1,11,
gatsby_ch07,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,15,10,-24.790296,-2.47903,0.08382453,-9.021551,1,7,
gatsby_ch07,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,15,18,-30.291587,-1.682866,0.1858406,-9.021551,1,7,
gatsby_ch07,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,15,18,-30.291587,-1.682866,0.1858406,-9.021551,1,7,
gatsby_ch07,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,15,18,-30.291587,-1.682866,0.1858406,-9.021551,1,7,
gatsby_ch07,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,13,10,-3.701816,-0.370182,0.69060891,-1.122649,0,5,
gatsby_ch07,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,13,20,-10.682549,-0.534127,0.58618053,-2.36483,0,17,
gatsby_ch07,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,13,20,-10.682549,-0.534127,0.58618053,-2.36483,0,17,
gatsby_ch07,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,13,20,-10.682549,-0.534127,0.58618053,-2.36483,0,17,
gatsby_ch07,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-18.789481,-1.878948,0.1527507,-6.982563,1,0,
gatsby_ch07,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,19,-35.993897,-1.894416,0.1504062,-6.982563,1,0,
gatsby_ch07,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,19,-35.993897,-1.894416,0.1504062,-6.982563,1,0,
gatsby_ch07,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,19,-35.993897,-1.894416,0.1504062,-6.982563,1,0,
gatsby_shuf_ch07,Q09,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,17,10,-61.686445,-6.168645,0.00209407,-9.481016,4,4,
gatsby_shuf_ch07,Q09,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,17,16,-107.493738,-6.718359,0.00120852,-10.041031,7,11,
gatsby_shuf_ch07,Q09,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,17,16,-107.493738,-6.718359,0.00120852,-10.041031,7,11,
gatsby_shuf_ch07,Q09,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,17,16,-107.493738,-6.718359,0.00120852,-10.041031,7,11,
constitution_ch01,Q12,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,14,10,-0.210727,-0.021073,0.97914777,-0.083381,0,2,
constitution_ch01,Q12,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,14,20,-6.758639,-0.337932,0.71324382,-4.883282,0,14,
constitution_ch01,Q12,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,14,20,-6.758639,-0.337932,0.71324382,-4.883282,0,14,
constitution_ch01,Q12,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,14,20,-6.758639,-0.337932,0.71324382,-4.883282,0,14,
constitution_ch03,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,8,10,-8.178615,-0.817861,0.44137454,-2.725058,0,3,
constitution_ch03,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,8,25,-9.910551,-0.396422,0.67272271,-2.725058,0,3,
constitution_ch03,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,8,26,-9.91412,-0.381312,0.68296455,-2.725058,0,3,
constitution_ch03,Q21,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,8,26,-9.91412,-0.381312,0.68296455,-2.725058,0,3,
gatsby_ch01,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,17,10,-1.326675,-0.132668,0.8757562,-0.755249,0,1,
gatsby_ch01,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,17,17,-1.854331,-0.109078,0.89666021,-0.755249,0,1,
gatsby_ch01,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,17,17,-1.854331,-0.109078,0.89666021,-0.755249,0,1,
gatsby_ch01,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,full,17,17,-1.854331,-0.109078,0.89666021,-0.755249,0,1,
gatsby_ch03,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,10,15,10,-10.653662,-1.065366,0.34460163,-2.854764,0,6,
gatsby_ch03,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,25,15,19,-31.872998,-1.677526,0.1868356,-9.988564,1,13,
gatsby_ch03,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B-Instruct,raw,50,15,19,-31.872998,-1.677526,0.1868356,-9.988564,1,13,
