case_id,qid,work,arm,date_filed,jurisdiction,model,condition,trunc_n,n_prefix_tokens,n_suffix_tokens,logp_sum,logp_per_token,p_geomean,min_token_logprob,n_tokens_below_1e3,first_break_index,align_warning
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0132,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,55,44,-107.162244,-2.435506,0.08755347,-12.236028,4,1,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,CTL0176,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,63,25,-32.480531,-1.299221,0.27274411,-3.876988,0,2,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,CTL0176,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,63,37,-54.416932,-1.470728,0.22975818,-4.851754,0,35,
cl_2023_ca2_pauwels_v._deloitte_llp,CTL0019,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,66,25,-61.786611,-2.471464,0.08446108,-7.514385,1,13,
cl_2023_ca2_pauwels_v._deloitte_llp,CTL0019,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,66,35,-74.389458,-2.125413,0.11938364,-8.970189,2,32,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0028,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,57,25,-77.995995,-3.11984,0.04416424,-8.774074,3,0,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0028,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,57,44,-120.136158,-2.730367,0.06519534,-8.774074,4,0,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,CTL0162,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,66,25,-42.307504,-1.6923,0.18409559,-5.704301,0,9,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,CTL0162,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,66,35,-51.11739,-1.460497,0.23212092,-5.704301,0,9,
cl_2022_ca2_haley_v._tiaa,CTL0191,cl_2022_ca2_haley_v._tiaa,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,59,25,-23.254494,-0.93018,0.39448279,-5.062633,0,24,
cl_2022_ca2_haley_v._tiaa,CTL0191,cl_2022_ca2_haley_v._tiaa,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,59,42,-42.199941,-1.00476,0.36613232,-5.82438,0,36,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0076,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,57,25,-54.496312,-2.179852,0.11305821,-11.007914,3,18,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0076,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,57,44,-92.800005,-2.109091,0.12134822,-11.007914,5,18,
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0131,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,56,25,-65.292548,-2.611702,0.0734095,-14.00036,3,0,
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0131,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,56,45,-107.438744,-2.387528,0.0918565,-14.00036,4,0,
cl_2023_ca2_pauwels_v._deloitte_llp,CTL0009,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,67,25,-33.010452,-1.320418,0.26702364,-5.124837,0,15,
cl_2023_ca2_pauwels_v._deloitte_llp,CTL0009,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,67,35,-48.429502,-1.3837,0.25064942,-6.113051,0,26,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,CTL0067,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,69,25,-47.723614,-1.908945,0.14823676,-6.79648,0,14,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,CTL0067,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,69,33,-64.697628,-1.960534,0.1407832,-6.79648,0,14,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0130,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,61,25,-79.397663,-3.175907,0.04175623,-11.140617,2,15,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0130,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,61,41,-115.927018,-2.827488,0.05916127,-11.140617,3,15,
cl_2022_ca2_haley_v._tiaa,CTL0147,cl_2022_ca2_haley_v._tiaa,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,60,25,-46.589826,-1.863593,0.1551143,-5.373001,0,16,
cl_2022_ca2_haley_v._tiaa,CTL0147,cl_2022_ca2_haley_v._tiaa,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,60,42,-94.544928,-2.25107,0.10528654,-11.017973,3,32,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0021,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,58,25,-82.030153,-3.281206,0.0375829,-11.763144,5,11,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0021,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,58,44,-94.191369,-2.140713,0.11757099,-11.763144,5,11,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0040,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,58,25,-50.159477,-2.006379,0.13447472,-8.947751,1,2,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0040,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,58,44,-68.214779,-1.550336,0.21217669,-8.947751,1,2,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0058,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,59,25,-43.469357,-1.738774,0.17573567,-9.063893,1,23,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0058,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,59,44,-74.119973,-1.684545,0.18552886,-9.063893,1,23,
cl_2023_ca2_pauwels_v._deloitte_llp,CTL0089,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,64,25,-61.981224,-2.479249,0.08380614,-7.887648,1,2,
cl_2023_ca2_pauwels_v._deloitte_llp,CTL0089,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,64,39,-100.170255,-2.568468,0.07665288,-10.720768,2,33,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,CTL0175,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,55,25,-24.71274,-0.98851,0.37213091,-6.466859,0,7,
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,CTL0175,cl_2023_ca9_amalgamated_bank_v._facebook_inc.,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,55,48,-57.869322,-1.205611,0.29950898,-6.466859,0,7,
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0019,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,58,25,-55.607319,-2.224293,0.10814387,-9.113171,3,6,
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0019,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,58,45,-78.399868,-1.742219,0.1751313,-9.113171,3,6,
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0020,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,59,25,-34.129408,-1.365176,0.25533565,-3.944541,0,18,
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0020,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,59,44,-79.505394,-1.806941,0.16415556,-10.657439,2,33,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0029,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,56,25,-25.525896,-1.021036,0.36022162,-5.303125,0,14,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0029,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,56,47,-45.836233,-0.975239,0.37710222,-9.4062,1,42,
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0078,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,58,25,-17.637954,-0.705518,0.49385262,-3.549285,0,17,
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0078,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,58,45,-53.22629,-1.182806,0.30641759,-9.951502,1,34,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,CTL0135,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,67,25,-49.234623,-1.969385,0.13954266,-13.618088,1,23,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,CTL0135,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,67,37,-69.05141,-1.866254,0.15470204,-13.618088,1,23,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0016,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,57,25,-19.426668,-0.777067,0.45975263,-4.668033,0,16,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0016,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,57,47,-24.358635,-0.518269,0.59555066,-4.668033,0,16,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0035,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,60,25,-22.868378,-0.914735,0.40062272,-4.149092,0,21,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0035,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,60,44,-31.290457,-0.711147,0.49108073,-4.149092,0,21,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0068,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,58,25,-13.914502,-0.55658,0.5731659,-4.978719,0,7,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0068,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,58,46,-25.203032,-0.547892,0.5781673,-7.622995,1,44,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0070,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,60,25,-24.040567,-0.961623,0.38227207,-7.129845,1,18,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0070,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,60,44,-34.459983,-0.783181,0.45694994,-7.129845,1,18,
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0077,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,59,25,-43.923124,-1.756925,0.17257473,-10.387774,1,11,
cl_2025_ca2_collins_v._ne._grocery_llc,FLR0077,cl_2025_ca2_collins_v._ne._grocery_llc,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,59,45,-86.206525,-1.915701,0.14723865,-10.387774,3,11,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0089,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,58,25,-82.338893,-3.293556,0.03712162,-11.83692,5,4,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0089,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,58,46,-96.389657,-2.095427,0.12301766,-11.83692,5,4,
cl_2021_ca2_united_states_v._reichberg,TGT0033,cl_2021_ca2_united_states_v._reichberg,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,60,25,-26.22552,-1.049021,0.35028058,-8.10811,1,15,
cl_2021_ca2_united_states_v._reichberg,TGT0033,cl_2021_ca2_united_states_v._reichberg,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,60,44,-56.110466,-1.275238,0.27936451,-8.10811,1,15,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,CTL0037,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,73,25,-69.019995,-2.7608,0.06324117,-10.034744,1,20,
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,CTL0037,cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,73,32,-76.671056,-2.39597,0.09108424,-10.034744,1,20,
cl_2015_ca2_in_re_kingate_management_limited_li,CTL0144,cl_2015_ca2_in_re_kingate_management_limited_li,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,69,25,-15.819798,-0.632792,0.53110691,-7.12508,1,14,
cl_2015_ca2_in_re_kingate_management_limited_li,CTL0144,cl_2015_ca2_in_re_kingate_management_limited_li,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,69,36,-19.049308,-0.529147,0.589107,-7.12508,1,14,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0156,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,62,25,-52.73648,-2.109459,0.12130355,-9.543883,4,20,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0156,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,62,43,-81.81878,-1.902762,0.14915603,-9.543883,5,20,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0057,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,59,25,-50.87106,-2.034842,0.13070108,-10.451801,3,0,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0057,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,59,46,-65.170091,-1.416741,0.24250302,-10.451801,3,0,
cl_2023_ca2_pauwels_v._deloitte_llp,CTL0045,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,66,25,-47.367831,-1.894713,0.15036145,-8.269068,1,3,
cl_2023_ca2_pauwels_v._deloitte_llp,CTL0045,cl_2023_ca2_pauwels_v._deloitte_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,66,40,-73.223878,-1.830597,0.16031784,-8.450564,2,28,
cl_2014_ca2_city_of_pontiac_v._ubs_ag,CTL0072,cl_2014_ca2_city_of_pontiac_v._ubs_ag,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,78,25,-57.249073,-2.289963,0.10127022,-7.703295,1,10,
cl_2014_ca2_city_of_pontiac_v._ubs_ag,CTL0072,cl_2014_ca2_city_of_pontiac_v._ubs_ag,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,78,28,-59.41276,-2.121884,0.11980567,-7.703295,1,10,
cl_2023_ca2_kirschner_v._jp_morgan_chase_bank_n,CTL0188,cl_2023_ca2_kirschner_v._jp_morgan,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,60,25,-44.161557,-1.766462,0.17093665,-5.271219,0,12,
cl_2023_ca2_kirschner_v._jp_morgan_chase_bank_n,CTL0188,cl_2023_ca2_kirschner_v._jp_morgan,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,60,46,-67.287002,-1.462761,0.23159598,-5.271219,0,12,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0004,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,57,25,-29.002122,-1.160085,0.31345957,-7.198755,1,0,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0004,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,57,49,-30.903336,-0.63068,0.53222959,-7.198755,1,0,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0018,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,25,61,25,-5.672318,-0.226893,0.79700628,-1.808519,0,17,
cl_2026_ca11_u.s._securities_and_exchange_commis,FLR0018,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,,meta-llama/Llama-3.1-70B,raw,full,61,45,-26.093984,-0.579866,0.55997323,-8.38012,1,39,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,TGT0054,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,63,25,-1.725092,-0.069004,0.93332326,-0.961475,0,8,
cl_2019_cadc_donald_trump_v._mazars_usa_llp,TGT0054,cl_2019_cadc_donald_trump_v._mazars_usa_llp,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,63,43,-2.027795,-0.047158,0.95393665,-0.961475,0,8,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0005,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,60,25,-43.882808,-1.755312,0.17285325,-7.688113,1,16,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0005,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,60,47,-73.919094,-1.572747,0.20747453,-7.688113,2,16,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0050,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,63,25,-51.566267,-2.062651,0.12711658,-6.402466,0,16,
cl_2021_ca2_sacerdote_v._new_york_university,CTL0050,cl_2021_ca2_sacerdote_v._new_york_university,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,full,63,44,-94.557466,-2.149033,0.11659681,-7.794086,1,28,
cl_2014_ca2_city_of_pontiac_v._ubs_ag,CTL0102,cl_2014_ca2_city_of_pontiac_v._ubs_ag,pre_cutoff,,,meta-llama/Llama-3.1-70B,raw,25,72,25,-52.574796,-2.102992,0.1220906,-7.720319,2,15,
