case_id,model,model_cutoff,arm,date_filed,caption,court_level,prediction,refused,finish,error,temp_dropped,latency_s,in_tokens,out_tokens,served_by,ts
cl_2020_dcd_united_states_v._harmon,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2020-12-24,United States v. Harmon,district,UNKNOWN,0,stop,,0,2.09,239,5,Google,2026-08-07T10:02:31
cl_2021_ca2_donna_browe_v._ctc_corp.,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-09-29,Donna Browe v. CTC Corp.,circuit,UNKNOWN,0,stop,,0,2.05,230,5,Google,2026-08-07T10:02:32
cl_2021_ca2_united_states_v._reichberg,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-07-15,United States v. Reichberg,circuit,UNKNOWN,0,stop,,0,2.09,236,5,Google,2026-08-07T10:02:33
cl_2021_ca9_state_of_rhode_island_v._alphabet_i,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-06-16,"State of Rhode Island v. Alphabet, Inc.",circuit,UNKNOWN,0,stop,,0,1.81,241,5,Google,2026-08-07T10:02:33
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-04-27,Set Capital LLC v. Credit Suisse Group AG,circuit,"I do not have specific knowledge of Set Capital LLC v. Credit Suisse Group AG from the Second Circuit in 2021.

UNKNOWN",0,stop,,0,3.1,240,33,Google,2026-08-07T10:02:34
cl_2021_delch_john_joseph_smith_iv_v._thomas_m._s,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-04-23,"John Joseph Smith, IV v. Thomas M. Scott",state,UNKNOWN,0,stop,,0,2.13,246,5,Google,2026-08-07T10:02:34
cl_2021_ca2_people_of_the_state_of_new_york_v._,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-03-10,People of the State of New York v. Griepp,circuit,"I do not have specific knowledge of People of the State of New York v. Griepp from the Second Circuit decided on March 10, 2021.

UNKNOWN",0,stop,,0,4.16,242,40,Google,2026-08-07T10:02:34
cl_2021_ca9_united_states_v._benjamin_koziol,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-04-13,United States v. Benjamin Koziol,circuit,"I do not have specific knowledge of United States v. Benjamin Koziol from the Ninth Circuit decided on April 13, 2021.

UNKNOWN",0,stop,,0,3.01,238,36,Google,2026-08-07T10:02:34
cl_2021_ncbizct_aym_techs._llc_v._scopia_cap._mgmt.,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-03-31,"Aym Techs., LLC v. Scopia Cap. Mgmt. Lp, 2021 Ncbc 20b",state,UNKNOWN,0,stop,,0,2.21,254,5,Google,2026-08-07T10:02:35
cl_2021_delch_lone_pine_resources_lp_v._william_s,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-06-07,"Lone Pine Resources, LP v. William S. Dickey",state,"I do not have specific knowledge of this Delaware Chancery Court case from 2021. 

UNKNOWN",0,stop,,0,2.8,249,26,Google,2026-08-07T10:02:36
cl_2021_ohioctapp_vesper_v._otterbein_lebanon,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-12-27,Vesper v. Otterbein Lebanon,state,UNKNOWN,0,stop,,0,2.04,241,5,Google,2026-08-07T10:02:36
cl_2021_txctapp14_booster_fuels_inc._v._fuel_husky_ll,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-11-04,"Booster Fuels, Inc. v. Fuel Husky, LLC D/B/A Instafuel",state,UNKNOWN,0,stop,,0,2.01,248,5,Google,2026-08-07T10:02:36
cl_2022_ca2_cantero_v._bank_of_am._n.a.,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-09-15,"Cantero v. Bank of Am., N.A.",circuit,"I do not have specific knowledge of this Second Circuit case from 2022. 

UNKNOWN",0,stop,,0,3.06,246,23,Google,2026-08-07T10:02:37
cl_2022_ca2_exxon_mobil_v._healey,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-03-15,Exxon Mobil v. Healey,circuit,"I do not have specific knowledge of an Exxon Mobil v. Healey case decided by the Second Circuit on March 15, 2022 with docket number 18-1170.

UNKNOWN",0,stop,,0,3.29,241,51,Google,2026-08-07T10:02:38
cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-08-29,Andrew Albert v. Oshkosh Corporation,circuit,UNKNOWN,0,stop,,0,2.49,230,5,Google,2026-08-07T10:02:38
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-08-20,In Re: Tribune Co. Fraudulent Conv. Litig.,circuit,"I need to be careful here as I'm not certain about the specific details of this case.

From what I recall:

1. THE OUTCOME — The Second Circuit affirmed the district court's dismissal of certain fraudulent conveyance claims.

2. THE REASONING — The court held that the safe harbor provision in Section 546(e) of the Bankruptcy Code barred state law constructive fraudulent transfer claims brought by individual creditors against shareholders who received payouts in the Tribune leveraged buyout. The court reasoned that because the payments were made through financial intermediaries in connection with a securities contract, they fell within the statutory safe harbor that protects such transfers from avoidance.

However, I'm not entirely certain about all the specific details of this ruling, particularly regarding which specific claims were dismissed versus any that may have been allowed to proceed.",0,stop,,0,8.55,244,183,Google,2026-08-07T10:02:39
cl_2022_ca7_diane_burke_v._the_boeing_company,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-08-01,Diane Burke v. The Boeing Company,circuit,I do not have specific knowledge of this case. UNKNOWN,0,stop,,0,2.7,238,15,Google,2026-08-07T10:02:39
cl_2022_ca2_haley_v._tiaa,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-12-01,Haley v. TIAA,circuit,"I do not have specific knowledge of a case called ""Haley v. TIAA"" decided by the Second Circuit on December 1, 2022 (Docket No. 21-805).

UNKNOWN",0,stop,,0,3.56,236,51,Google,2026-08-07T10:02:39
cl_2021_ca2_sacerdote_v._new_york_university,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2021-08-16,Sacerdote v. New York University,circuit,"OUTCOME: Affirmed. The district court's dismissal of the ERISA breach of fiduciary duty claims was upheld, with NYU prevailing.

REASONING: The Second Circuit held that the plaintiffs failed to plausibly allege that NYU breached its fiduciary duties in managing its retirement plans. The court found that offering a wide array of investment options (including both actively and passively managed funds) and retaining recordkeepers through a revenue-sharing arrangement were not imprudent per se. The court emphasized that fiduciaries are not required to pick the cheapest possible investment options, and that the existence of cheaper alternatives alone does not establish a breach of the duty of prudence. The plaintiffs' allegations amounted to disagreements with NYU's investment strategy rather than showing an imprudent process.",0,stop,,0,8.68,238,179,Google,2026-08-07T10:02:39
cl_2022_ca7_walter_dean_v._national_production_,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-08-15,Walter Dean v. National Production Workers Un,circuit,UNKNOWN,0,stop,,0,2.12,238,5,Google,2026-08-07T10:02:40
cl_2022_dcd_eig_energy_fund_xiv_l.p._v._petrole,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-08-08,"Eig Energy Fund Xiv, L.P. v. Petroleo Brasileiro S.A",district,UNKNOWN,0,stop,,0,1.85,256,5,Google,2026-08-07T10:02:40
cl_2022_ca9_lenai_mull_v._motion_picture_indust,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-07-25,Lenai Mull v. Motion Picture Industry Health,circuit,I do not have specific knowledge of this case. UNKNOWN,0,stop,,0,2.54,242,15,Google,2026-08-07T10:02:40
cl_2022_dcd_united_states_v._garcia,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-07-22,United States v. Garcia,district,UNKNOWN,0,stop,,0,1.91,238,5,Google,2026-08-07T10:02:40
cl_2022_delch_xri_investment_holdings_llc_v._holi,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-09-13,XRI Investment Holdings LLC v. Holifield,state,"I do not have specific knowledge of this Delaware Chancery Court case from 2022. 

UNKNOWN",0,stop,,0,2.66,247,26,Google,2026-08-07T10:02:41
cl_2023_ca2_cunningham_v._cornell_university,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-11-14,Cunningham v. Cornell University,circuit,UNKNOWN,0,stop,,0,2.12,226,5,Google,2026-08-07T10:02:42
cl_2022_delch_metro_storage_international_llc_v._,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-05-04,Metro Storage International LLC v. Harron,state,"I do not have specific knowledge of Metro Storage International LLC v. Harron from the Delaware Chancery Court decided on May 4, 2022. 

UNKNOWN",0,stop,,0,3.27,245,40,Google,2026-08-07T10:02:42
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-08-10,"Ark. Tchr. Ret. Sys. v. Goldman Sachs Grp., Inc.",circuit,"I do not have specific knowledge of this Second Circuit case from 2023. 

UNKNOWN",0,stop,,0,2.8,253,23,Google,2026-08-07T10:02:42
cl_2023_ca2_in_re_nine_west_lbo_sec._litig.,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-11-27,In Re: Nine West LBO SEC. Litig.,circuit,"I do not have specific knowledge of this Second Circuit case from November 2023. 

UNKNOWN",0,stop,,0,2.64,242,24,Google,2026-08-07T10:02:43
cl_2022_ca2_united_states_v._blaszczak,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2022-12-27,United States v. Blaszczak,circuit,"OUTCOME: Reversed and remanded. The defendants' convictions were overturned.

REASONING: The Second Circuit held that confidential government information about upcoming CMS (Centers for Medicare & Medicaid Services) regulatory decisions did not constitute ""property"" for purposes of the wire fraud statute. The court reasoned that the confidential regulatory information at issue was not a traditional property interest that could be the object of fraud under the Supreme Court's narrowing interpretation of the wire fraud statute, particularly following the Court's decision in Kelly v. United States. The government's interest in keeping pre-decisional regulatory information confidential did not create a property right that could support a wire fraud conviction.",0,stop,,0,7.3,255,145,Google,2026-08-07T10:02:43
cl_2023_ca2_kirschner_v._jp_morgan_chase_bank_n,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-08-24,"Kirschner v. JP Morgan Chase Bank, N.A.",circuit,I do not have specific knowledge of this case. UNKNOWN,0,stop,,0,2.68,244,15,Google,2026-08-07T10:02:43
cl_2023_ca2_new_england_carpenters_guaranteed_a,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-08-23,New England Carpenters Guaranteed Annuity and Pension Funds v. AmTrust,circuit,"I do not have specific knowledge of this case. 

UNKNOWN",0,stop,,0,2.69,251,17,Google,2026-08-07T10:02:43
cl_2023_ca2_pauwels_v._deloitte_llp,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-10-06,Pauwels v. Deloitte LLP,circuit,UNKNOWN,0,stop,,0,2.05,231,5,Google,2026-08-07T10:02:43
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-06-30,Marlow Henry v. Wilmington Trust NA,circuit,"I do not have specific knowledge of the case Marlow Henry v. Wilmington Trust NA from the Third Circuit decided on June 30, 2023.

UNKNOWN",0,stop,,0,2.65,240,40,Google,2026-08-07T10:02:44
cl_2023_ca9_julie_su_v._brian_bowers,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-10-25,Julie Su v. Brian Bowers,circuit,UNKNOWN,0,stop,,0,2.09,238,5,Google,2026-08-07T10:02:45
cl_2023_ca4_benjamin_reetz_v._aon_hewitt_invest,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-07-17,"Benjamin Reetz v. Aon Hewitt Investment Consulting, Inc.",circuit,"I do not have specific knowledge of Benjamin Reetz v. Aon Hewitt Investment Consulting, Inc., Fourth Circuit, decided July 17, 2023.

UNKNOWN",0,stop,,0,3.16,247,43,Google,2026-08-07T10:02:45
cl_2023_dcd_freeman_v._herring_networks_inc.,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-08-30,"Freeman v. Herring Networks, Inc.",district,UNKNOWN,0,stop,,0,2.03,243,5,Google,2026-08-07T10:02:45
cl_2023_ca9_amalgamated_bank_v._facebook_inc.,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-10-18,"Amalgamated Bank v. Facebook, Inc.",circuit,I do not have specific knowledge of this case. UNKNOWN,0,stop,,0,2.64,241,15,Google,2026-08-07T10:02:45
cl_2023_ca4_sec_v._christopher_clark,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-02-23,SEC v. Christopher Clark,circuit,UNKNOWN,0,stop,,0,3.5,234,5,Google,2026-08-07T10:02:45
cl_2023_del_holifield_v._xri_investment_holding,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-09-07,Holifield v. XRI Investment Holdings LLC,state,UNKNOWN,0,stop,,0,2.18,229,5,Google,2026-08-07T10:02:45
cl_2024_ca2_new_england_carpenters_guaranteed_a,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2024-10-31,New England Carpenters Guaranteed Annuity and Pension Funds v. AmTrust,circuit,UNKNOWN,0,stop,,0,1.82,251,5,Google,2026-08-07T10:02:47
cl_2024_ca2_peterson_v._bank_markazi,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2024-11-13,Peterson v. Bank Markazi,circuit,UNKNOWN,0,stop,,0,1.77,235,5,Google,2026-08-07T10:02:47
cl_2023_delch_smash_franchise_partners_llc_v._kan,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-07-14,"Smash Franchise Partners, LLC v. Kanda Holdings, Inc.",state,"I do not have specific knowledge of this Delaware Chancery Court case from 2023. 

UNKNOWN",0,stop,,0,2.61,253,26,Google,2026-08-07T10:02:47
cl_2023_dcd_attias_v._carefirst_inc.,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2023-09-13,"Attias v. Carefirst, Inc.",district,"I do not have specific knowledge of the outcome and reasoning in Attias v. Carefirst, Inc., D.D.C. (2023).

UNKNOWN",0,stop,,0,4.02,246,40,Google,2026-08-07T10:02:47
cl_2024_ca2_packer_v._raging_capital_management,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2024-06-24,"Packer v. Raging Capital Management, LLC",circuit,UNKNOWN,0,stop,,0,2.05,240,5,Google,2026-08-07T10:02:47
cl_2024_ca2_sec_v._rashid,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2024-03-13,SEC v. Rashid,circuit,UNKNOWN,0,stop,,0,2.01,235,5,Google,2026-08-07T10:02:47
cl_2024_ca3_sec_v._dale_chappell,anthropic/claude-opus-4,2025-01-31,pre_cutoff,2024-07-01,SEC v. Dale Chappell,circuit,UNKNOWN,0,stop,,0,1.84,237,5,Google,2026-08-07T10:02:47
