case_id,model,model_cutoff,arm,date_filed,caption,court_level,prediction,refused,finish,error,temp_dropped,latency_s,in_tokens,out_tokens,served_by,ts
cl_2019_cadc_donald_trump_v._mazars_usa_llp,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2019-10-11,"Donald Trump v. Mazars USA, LLP",circuit,"1. **Outcome:** The D.C. Circuit **affirmed** the district court’s judgment enforcing the House Oversight Committee’s subpoena to Mazars. The Committee prevailed over President Trump.

2. **Reasoning:** The subpoena served a **valid legislative purpose**: the Committee sought information relevant to possible legislation concerning presidential financial disclosures, conflicts of interest, and government ethics. Congress’s investigative power extends to inquiries that may reveal wrongdoing when the information also bears on potential legislation. The court declined to examine individual legislators’ motives and held that the subpoena was within the Committee’s authority under House rules. Because it sought nonprivileged records from the President’s private accountant rather than compelling the President himself, the asserted separation-of-powers concerns did not invalidate it.",0,stop,,0,20.64,231,564,OpenAI,2026-08-07T10:08:31
cl_2017_iowa_amended_september_5_2017_state_of_i,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2017-06-23,"Amended September 5, 2017 State of Iowa v. Eddie Tipton",state,"1. **Outcome:** **Affirmed.** The Iowa Supreme Court upheld Eddie Tipton’s two lottery-fraud convictions, so the State prevailed.

2. **Reasoning:** The prosecution was timely under Iowa’s fraud-specific statute-of-limitations provision because it began within the permitted period after the fraud was discovered and within the statute’s outside limit. The circumstantial evidence—Tipton’s access to and control over the lottery computer, the concealed code used to manipulate drawings, surveillance identification, and his role in arranging an anonymous claim—was sufficient to prove that he fraudulently influenced the winning numbers and participated in the attempted fraudulent claim. The court also found no reversible evidentiary or instructional error.",0,stop,,0,96.33,237,2681,OpenAI,2026-08-07T10:08:32
cl_2019_ca3_jennifer_sweda_v._university_of_pen,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2019-05-02,Jennifer Sweda v. University of Pennsylvania,circuit,"1. **Outcome:** **Affirmed in part, reversed in part, and remanded.** Sweda and the plan participants prevailed on their core ERISA fiduciary-prudence claims; Penn prevailed on claims alleging disloyalty and prohibited transactions.

2. **Reasoning:** The Third Circuit held that the complaint, viewed holistically, plausibly supported an inference that Penn used an imprudent process in managing its retirement plans—particularly by maintaining duplicative recordkeepers, paying allegedly excessive administrative and investment fees, failing to obtain lower-cost share classes, and retaining costly or underperforming options. At the pleading stage, participants need not identify the fiduciaries’ actual decisionmaking process before discovery. But the allegations did not plausibly show self-interested or disloyal conduct, and the challenged arrangements with service providers did not adequately plead prohibited transactions.",0,stop,,0,39.46,228,1213,OpenAI,2026-08-07T10:08:35
cl_2019_ca9_ussec_v._hui_feng,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2019-08-23,Ussec v. Hui Feng,circuit,"1. **Outcome:** **Affirmed.** The Ninth Circuit upheld summary judgment and the monetary and injunctive relief awarded to the SEC against Hui Feng and his law firm.

2. **Reasoning:** Feng acted as an unregistered securities broker by soliciting and advising EB-5 investors, facilitating their investments, and receiving transaction-based commissions. The transactions were domestic because irrevocable liability arose in the United States when the regional centers accepted the subscriptions. Feng also violated the antifraud provisions by knowingly or recklessly concealing those commissions from clients to whom, as their attorney, he owed a duty of disclosure; the compensation was material to their investment decisions.",0,stop,,0,46.6,226,1428,OpenAI,2026-08-07T10:08:50
cl_2019_dcd_state_of_new_york_v._united_states_,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2019-03-28,State of New York v. United States Department of Labor,district,"1. **Outcome:** The court granted the plaintiff States’ motion for summary judgment, denied the Department of Labor’s motion, vacated the challenged “bona fide association” and “working owner” provisions of the Association Health Plan rule, and remanded to DOL to consider severability. The States prevailed.

2. **Reasoning:** The rule’s expanded definition of “employer” was inconsistent with ERISA. Its geographic and loose commonality standards did not ensure that an association genuinely acted in the interests of participating employers, and instead permitted unrelated businesses to aggregate primarily to obtain insurance. The rule also improperly treated self-employed “working owners” with no employees as both employers and employees, despite ERISA’s employment-based structure. The court concluded that these provisions unlawfully enabled plans to avoid Affordable Care Act protections applicable to individual and small-group markets.",0,stop,,0,22.8,232,674,OpenAI,2026-08-07T10:08:55
cl_2018_ca9_united_states_v._jonathan_turner,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2018-07-27,United States v. Jonathan Turner,circuit,UNKNOWN,0,stop,,0,108.89,226,3456,OpenAI,2026-08-07T10:09:11
cl_2019_ca9_alexander_acosta_v._city_national_c,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2019-04-23,Alexander Acosta v. City National Corporation,circuit,"1. **Outcome:** The Ninth Circuit **reversed the dismissal and remanded**. The Secretary of Labor, Alexander Acosta, prevailed on appeal.

2. **Reasoning:** The district court had treated ERISA’s six-year limitations period, 29 U.S.C. § 1113(1), as a statute of repose that could not be extended by the parties’ tolling agreements. The Ninth Circuit held that, although a statute of repose generally is not subject to equitable tolling, it may be **expressly and voluntarily waived**. Because City National had entered enforceable agreements tolling the period, the Secretary’s ERISA claims were not time-barred.",0,stop,,0,77.64,228,2555,OpenAI,2026-08-07T10:09:16
cl_2018_illappct_vt_investment_corp._v._west_columbi,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2018-08-24,V&T Investment Corp. v. West Columbia Condominium Ass'n,state,"1. **Outcome:** The appellate court **reversed and remanded**, ruling in favor of **V&T Investment Corp.**

2. **Reasoning:** V&T’s payment of the condominium assessments accruing after the foreclosure sale satisfied section 9(g)(3) of the Illinois Condominium Property Act and confirmed extinguishment of the association’s lien for pre-foreclosure assessments. The statute imposes no specific deadline for that payment; the “prompt payment” language in prior precedent did not create an additional timing requirement.",0,stop,,0,101.15,225,3735,OpenAI,2026-08-07T10:09:22
cl_2019_cadc_the_robare_group_ltd._v._sec,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2019-04-30,"The Robare Group, LTD. v. SEC",circuit,"1. **Outcome:** The D.C. Circuit **granted the petition in part, denied it in part, vacated the SEC’s sanctions, and remanded**. It upheld the SEC’s finding that Robare Group and its principals negligently violated Investment Advisers Act § 206(2), but rejected the SEC’s characterization of those violations as **willful**.

2. **Reasoning:** Substantial evidence showed that the advisers negligently failed to disclose adequately a revenue-sharing arrangement with Fidelity and the resulting conflict of interest. That supported liability under § 206(2), which permits negligence-based liability. But the SEC had found only negligence, and the court held that a “willful” violation requires more than negligence. Because the SEC’s sanctions rested on the erroneous willfulness finding, the court vacated them and remanded for reconsideration of the appropriate remedy.",0,stop,,0,62.93,232,2253,OpenAI,2026-08-07T10:09:29
cl_2020_ca2_xy_planning_network_llc_v._sec,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-06-26,"XY Planning Network, LLC v. SEC",circuit,"1. **Outcome:** The Second Circuit **denied the petitions for review**, leaving Regulation Best Interest in effect; the **SEC prevailed**.

2. **Reasoning:** Dodd-Frank § 913(f) independently authorized the SEC to adopt standards of conduct for broker-dealers. Section 913(g), which permits the SEC to impose a uniform fiduciary standard, was permissive rather than mandatory and did not limit § 913(f)’s broader rulemaking authority. The rule was also not arbitrary or capricious: the SEC considered investor confusion, competing business models, costs, and access to advice, and reasonably chose an enhanced broker-dealer “best interest” standard rather than the uniform fiduciary standard petitioners preferred.",0,stop,,0,27.73,228,794,OpenAI,2026-08-07T10:09:50
cl_2020_ca2_gonnella_v._securities_and_exchange,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-04-02,Gonnella v. Securities and Exchange Commission,circuit,"1. **Outcome:** The Second Circuit **denied Gonnella’s petition for review**, leaving the SEC’s order and sanctions in place. The **SEC prevailed**.

2. **Reasoning:** Substantial evidence supported the SEC’s finding that Gonnella used sham “parking” transactions—selling securities to a broker with an undisclosed understanding that he would repurchase them—to evade Barclays’s aged-inventory controls, thereby committing securities fraud and causing books-and-records violations. The court also held that Gonnella **forfeited his Appointments Clause challenge** to the SEC administrative law judge by failing to raise it before the Commission, as required by the securities laws’ issue-exhaustion provision; he showed no reasonable ground excusing that failure.",0,stop,,0,41.49,229,1193,OpenAI,2026-08-07T10:09:53
cl_2020_ca2_united_states_v._kosinski,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-09-22,United States v. Kosinski,circuit,"1. **Outcome:** The Second Circuit **affirmed** Kosinski’s insider-trading convictions; the **United States prevailed**.

2. **Reasoning:** Kosinski, a physician involved in Regado Biosciences’ clinical trial, received material nonpublic information under agreements and a relationship requiring confidentiality and restricted use. By trading Regado securities on that information without disclosure, he breached a duty of trust and confidence and committed deceptive misappropriation under § 10(b). The evidence sufficiently established the duty, materiality, and his knowing, willful breach; a traditional formal fiduciary relationship was not required.",0,stop,,0,36.73,226,961,OpenAI,2026-08-07T10:09:53
cl_2019_calctapp_j.b.b._investment_partners_v._fair,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2019-07-02,J.B.B. Investment Partners v. Fair,state,"1. **Outcome:** The Court of Appeal **affirmed the judgment for J.B.B. Investment Partners**, enforcing the settlement against Fair.

2. **Reasoning:** Although the earlier appeal held that the email exchange did not satisfy Code of Civil Procedure section 664.6’s signed-writing requirement for summary enforcement, section 664.6 is not the exclusive means of enforcing a settlement. Under ordinary contract principles, Fair’s emails objectively manifested acceptance of the material settlement terms, and execution of a later formal document was not a condition precedent. The prior decision therefore did not establish that no contract existed or bar J.B.B.’s breach-of-contract claim.",0,stop,,0,89.95,221,2872,OpenAI,2026-08-07T10:10:01
cl_2020_ca11_united_states_v._gerti_muho,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-10-22,United States v. Gerti Muho,circuit,"1. **Outcome:** The Eleventh Circuit **affirmed Muho’s convictions and sentence**; the United States prevailed.

2. **Reasoning:** The court concluded that the trial evidence was sufficient to support the fraud, money-laundering, and aggravated-identity-theft convictions, including that Muho knowingly used another person’s identifying information as an integral part of the fraudulent scheme. It also found no reversible evidentiary or procedural error and upheld the district court’s Sentencing Guidelines calculations, including its loss determination.",0,stop,,0,86.83,229,2700,OpenAI,2026-08-07T10:10:17
cl_2020_ca2_abm_indus._groups_llc_v._intl_union,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-07-29,"ABM Indus. Groups, LLC v. Int'l Union of Operating Eng'rs",circuit,"1. **Outcome:** The Second Circuit **reversed the district court and remanded**, ruling for **ABM**.

2. **Reasoning:** The arbitrator had exhausted his authority under the **functus officio** doctrine after issuing a final award. His later award did more than correct a clerical mistake or clarify an ambiguity; it materially reconsidered and changed the original decision. Because no recognized exception to functus officio applied, the substituted award exceeded the arbitrator’s authority and could not be confirmed.",0,stop,,0,94.91,238,3034,OpenAI,2026-08-07T10:10:29
cl_2019_dcd_taylor_v._federal_aviation_administ,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2019-08-09,Taylor v. Federal Aviation Administration,district,,0,length,,0,129.8,229,4096,OpenAI,2026-08-07T10:10:45
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,circuit,"1. **Outcome:** The Third Circuit **vacated the dismissal and remanded**. The shareholder plaintiffs prevailed in reviving their § 14(a)/Rule 14a-9 claim and the derivative § 20(a) control-person claim.

2. **Reasoning:** The complaint plausibly alleged that M&T’s merger registration/proxy materials omitted known, significant deficiencies in its Bank Secrecy Act/anti-money-laundering compliance program. Because those deficiencies threatened the regulatory approval essential to the merger, SEC Item 503 required a company-specific risk disclosure. Generic warnings that regulatory problems *might* occur did not adequately disclose an already-existing risk. The omission was plausibly material to shareholders deciding whether to approve the merger.",0,stop,,0,76.6,221,2650,OpenAI,2026-08-07T10:10:45
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-09-09,"Dimitri Shivkov v. Artex Risk Solutions, Inc.",circuit,"1. **Outcome:** **Affirmed in part, reversed in part, and remanded.** The signatory defendants prevailed in obtaining arbitration; the plaintiffs prevailed against the nonsignatory defendants’ efforts to compel arbitration.

2. **Reasoning:** The agreements incorporated AAA rules, which clearly and unmistakably delegated gateway questions of arbitrability—including scope and enforceability—to the arbitrator. Thus, as to defendants entitled to enforce the agreements, the district court should have compelled arbitration. But whether nonsignatories may enforce an arbitration agreement is for the court to decide, and the nonsignatory defendants did not establish equitable estoppel or another basis under Arizona law: the plaintiffs’ RICO and tort claims did not depend on the contracts’ terms merely because the contracts formed part of the alleged scheme.",0,stop,,0,54.64,232,1718,OpenAI,2026-08-07T10:10:55
cl_2020_dcd_ghadami_v._united_states_department,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-03-19,Ghadami v. United States Department of Homeland Security,district,"1. **Outcome:** The court **denied the government’s motion to dismiss**, allowing the plaintiffs’ APA and mandamus claims seeking completion of visa-waiver adjudications to proceed. The plaintiffs prevailed at the pleading stage.

2. **Reasoning:** Although the ultimate grant of a visa waiver under Presidential Proclamation 9645 was discretionary, the government still had a duty to complete the waiver-adjudication process. The doctrine of consular nonreviewability did not bar a claim seeking a decision rather than review of the merits of a visa decision. Applying the **TRAC** unreasonable-delay factors, the court held that the lengthy delays alleged could not be deemed reasonable as a matter of law on a motion to dismiss; factual development was required.",0,stop,,0,49.07,232,1460,OpenAI,2026-08-07T10:11:35
cl_2020_dcd_pca_integrity_associates_llp_v._nco,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-02-11,"Pca Integrity Associates, LLP v. Nco Financial Systems Inc",district,UNKNOWN,0,stop,,0,42.37,229,1470,OpenAI,2026-08-07T10:11:38
cl_2020_dcd_district_of_columbia_v._u.s._depart,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-03-13,District of Columbia v. U.S. Department of Agriculture,district,"1. **Outcome:** The court **granted in part the plaintiff states’ motion for a preliminary injunction**, nationwide, preventing USDA from implementing the April 1, 2020 provisions restricting states’ ability to obtain SNAP work-requirement waivers for able-bodied adults without dependents. It declined to enjoin separate changes concerning states’ discretionary exemptions, which were not yet imminent.

2. **Reasoning:** The states were likely to show that USDA’s waiver restrictions were **arbitrary and capricious under the APA**. USDA had sharply departed from its longstanding waiver policy—particularly by restricting what qualifies as an “area” and imposing a 6% unemployment floor—without adequately explaining the change or addressing substantial comments and evidence about resulting benefit losses and food insecurity. The threatened loss of SNAP benefits constituted irreparable harm, and the equities and public interest favored preserving the existing waiver system pending review.",0,stop,,0,55.82,231,1739,OpenAI,2026-08-07T10:11:41
cl_2020_ca3_jeffrey_norman_v._david_elkin,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,circuit,"1. **Outcome:** The Third Circuit **affirmed** the District Court’s judgment; **David Elkin prevailed**.

2. **Reasoning:** Norman’s claims were barred by **Delaware’s three-year statute of limitations**. The record showed that Norman had inquiry notice of the alleged wrongdoing more than three years before filing suit. His fraudulent-concealment and discovery-rule arguments did not toll the limitations period once he possessed facts that should have prompted further investigation.",0,stop,,0,111.96,227,3725,OpenAI,2026-08-07T10:11:42
cl_2020_dcd_broidy_capital_management_llc_v._mu,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-03-31,Broidy Capital Management LLC v. Muzin,district,"1. **Outcome:** The court **granted in part and denied in part** the defendants’ motion to dismiss. The defendants obtained dismissal of claims requiring their own unauthorized computer or electronic-account access, but Broidy’s core claims based on conspiracy and knowing use or disclosure of hacked confidential information survived.

2. **Reasoning:** The complaint did not plausibly allege that Muzin and the other defendants personally accessed Broidy’s computers or accounts, so direct-liability claims under the computer-access statutes could not proceed on that theory. But the detailed circumstantial allegations plausibly supported an inference that defendants knowingly coordinated with Qatar and the hackers to obtain and disseminate the stolen material. The court also found that the alleged confidential business information could qualify as trade secrets because it had economic value from secrecy and was protected through measures such as password restrictions. Thus, conspiracy and trade-secret-misappropriation theories were sufficiently pleaded even though defendants were not alleged to have performed the hacking themselves.",0,stop,,0,85.68,222,2597,OpenAI,2026-08-07T10:11:55
cl_2020_ca3_united_states_v._steven_fishoff,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-01-30,United States v. Steven Fishoff,circuit,UNKNOWN,0,stop,,0,124.61,227,3911,OpenAI,2026-08-07T10:11:58
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,circuit,UNKNOWN,0,stop,,0,130.13,231,3805,OpenAI,2026-08-07T10:12:03
cl_2021_ca2_people_of_the_state_of_new_york_v._,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2021-03-10,People of the State of New York v. Griepp,circuit,"1. **Outcome:** The Second Circuit **affirmed in part, vacated in part, and remanded** the denial of New York’s request for a preliminary injunction. New York therefore prevailed only in part.

2. **Reasoning:** The district court had applied unduly restrictive interpretations of the federal FACE Act and the New York Clinic Access Act when assessing certain defendants’ use of force, threats of force, and physical obstruction outside an abortion clinic. Some evidence could establish intentional interference, intimidation, or obstruction even though the conduct was intertwined with expressive activity. The court therefore required reconsideration of those claims, while affirming the denial of relief where the alleged conduct amounted to protected advocacy or where the evidence did not show a statutory violation.",0,stop,,0,39.04,231,1188,OpenAI,2026-08-07T10:12:21
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-07-28,"Tamara Moore v. Mars Petcare US, Inc.",circuit,"1. **Outcome:** The Ninth Circuit **reversed the dismissal and remanded**. Moore prevailed on appeal.

2. **Reasoning:** Moore plausibly alleged that Mars deceptively marketed its “prescription” pet food as requiring veterinary prescription or FDA-type authorization, although no law imposed such a requirement and the food contained no drug. The FDA’s compliance guidance concerning therapeutic pet food was only nonbinding enforcement guidance; it neither legally required prescriptions nor preempted Moore’s independent Arizona consumer-fraud theory. Her allegations of paying a prescription-food premium therefore stated a viable claim.",0,stop,,0,129.37,231,3931,OpenAI,2026-08-07T10:12:27
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2021-08-20,In Re: Tribune Co. Fraudulent Conv. Litig.,circuit,"1. **THE OUTCOME —** The Second Circuit **affirmed** dismissal of the fraudulent-conveyance claims. The former Tribune shareholders and other recipient defendants prevailed.

2. **THE REASONING —** The transfers made in Tribune’s leveraged buyout were protected by Bankruptcy Code § 546(e)’s securities safe harbor. Even after *Merit Management*, which requires examining the transfer as a whole rather than intermediate conduits, Tribune itself qualified as a “financial institution” under § 101(22): it was a customer of Computershare, a financial institution acting as Tribune’s agent in making the shareholder payments pursuant to securities contracts. The court also adhered to its prior conclusion that § 546(e) preempted creditors’ state-law constructive-fraudulent-transfer claims; *Merit Management* did not undermine that conclusion.",0,stop,,0,53.08,232,1594,OpenAI,2026-08-07T10:12:34
cl_2020_dcd_united_states_v._harmon,openai/gpt-5.6-sol,2026-02-28,pre_cutoff,2020-12-24,United States v. Harmon,district,"1. **Outcome:** The court denied Larry Harmon’s motions to suppress evidence and for a *Franks* hearing. The government prevailed.

2. **Reasoning:** The challenged search warrants were supported by probable cause connecting Harmon, his residence, accounts, and electronic devices to the Helix bitcoin-mixing operation and alleged money laundering. The information was not impermissibly stale because electronic records and cryptocurrency-related evidence were likely to persist, and the warrants were sufficiently particular rather than general warrants. Harmon also failed to make the substantial preliminary showing that the affidavits contained intentionally or recklessly false statements or material omissions required for a *Franks* hearing; in any event, the agents’ good-faith reliance on the warrants supported admission.",0,stop,,0,64.95,225,2163,OpenAI,2026-08-07T10:12:39
