case_id,model,model_cutoff,arm,date_filed,caption,court_level,prediction,refused,finish,error,temp_dropped,latency_s,in_tokens,out_tokens,served_by,ts
cl_2019_cadc_donald_trump_v._mazars_usa_llp,openai/gpt-5,2024-09-30,pre_cutoff,2019-10-11,"Donald Trump v. Mazars USA, LLP",circuit,"1. Outcome — Affirmed. The D.C. Circuit upheld the district court’s order enforcing the House Oversight Committee’s subpoena to Mazars; the Committee prevailed.

2. Reasoning — The court held the subpoena served a valid legislative purpose within Congress’s broad investigatory authority (McGrain, Eastland). The Committee identified potential legislation regarding ethics, financial disclosures, and conflicts concerning the President. Because the subpoena sought the President’s personal financial records from a third party and did not burden official duties, separation-of-powers concerns did not bar enforcement. The court rejected arguments that the subpoena was purely law-enforcement-focused or required a heightened standard.",0,stop,,0,17.52,231,1077,OpenAI,2026-08-07T09:54:02
cl_2018_ca9_ussec_v._e._andrew_schooler,openai/gpt-5,2024-09-30,pre_cutoff,2018-09-26,Ussec v. E. Andrew Schooler,circuit,"1. Outcome — Largely for the SEC. The Ninth Circuit affirmed summary judgment on liability and most relief, but vacated and remanded the monetary remedies to be recalculated consistent with the five‑year limitations period clarified in Kokesh (i.e., for disgorgement/penalties). The SEC prevailed on the merits.

2. Reasoning — The court held the general‑partnership interests Schooler sold were “investment contracts” (and thus securities) under Howey as applied through the Williamson framework: despite formal partner rights, investors were numerous, inexperienced, and in practice dependent on Schooler’s essential managerial efforts and could not exercise meaningful control. Consequently, the registration and antifraud provisions applied and were violated. Remedies had to be revisited in light of Kokesh’s ruling that disgorgement is a penalty subject to § 2462’s five‑year limitations period.",0,stop,,0,37.53,229,2688,OpenAI,2026-08-07T09:54:04
cl_2019_ca3_jennifer_sweda_v._university_of_pen,openai/gpt-5,2024-09-30,pre_cutoff,2019-05-02,Jennifer Sweda v. University of Pennsylvania,circuit,"1. Outcome — Affirmed in part, reversed in part, and remanded. The plaintiffs (Sweda and other plan participants) prevailed on appeal: the dismissal of their ERISA prudence and monitoring claims was reversed; dismissal of other claims was affirmed.

2. Reasoning — The Third Circuit held the complaint plausibly alleged a breach of the duty of prudence: Penn allegedly failed to control recordkeeping and investment costs (e.g., using multiple recordkeepers, allowing excessive revenue sharing, not soliciting bids, and retaining higher-cost retail share classes and imprudent options despite cheaper identical alternatives). Those factual allegations suffice under Twombly/Iqbal. But the court affirmed dismissal of claims requiring more—such as duty-of-loyalty and prohibited-transaction theories—because the complaint did not plausibly allege a disloyal motive or negate the statutory exemption for reasonable compensation for services.",0,stop,,0,29.71,228,1789,OpenAI,2026-08-07T09:54:09
cl_2018_cadc_phh_corporation_v._cfpb,openai/gpt-5,2024-09-30,pre_cutoff,2018-01-31,PHH Corp. v. Consumer Financial Protection Bureau,circuit,"1. Outcome — Reversed the panel’s constitutional ruling and remanded. The CFPB prevailed on the separation‑of‑powers challenge; the case was sent back to the panel to address PHH’s remaining statutory claims.

2. Reasoning — The en banc court held that the CFPB’s single‑director structure with for‑cause removal is constitutional under Humphrey’s Executor and Morrison; it does not unduly impede presidential control and is unlike the dual‑layer removal invalidated in Free Enterprise Fund. Thus, there was no separation‑of‑powers violation, and severing the removal protection was unwarranted.",0,stop,,0,36.36,232,2419,OpenAI,2026-08-07T09:54:14
cl_2018_illappct_vt_investment_corp._v._west_columbi,openai/gpt-5,2024-09-30,pre_cutoff,2018-08-24,V&T Investment Corp. v. West Columbia Condominium Ass'n,state,"1. Outcome — Reversed and remanded with directions; V&T Investment Corp. prevailed.

2. Reasoning — The court held that Condominium Property Act § 9(g)(3) applies only to purchasers at judicial mortgage-foreclosure sales (and deed-in-lieu mortgagees), not to tax-deed purchasers. A tax deed under the Property Tax Code conveys title free and clear of prior liens, so the association could not recover the prior owner’s unpaid pre-deed assessments from V&T or maintain a lien for them.",0,stop,,0,40.09,225,2835,OpenAI,2026-08-07T09:54:19
cl_2019_ca9_alexander_acosta_v._city_national_c,openai/gpt-5,2024-09-30,pre_cutoff,2019-04-23,Alexander Acosta v. City National Corporation,circuit,"1. Outcome — Affirmed; the Secretary of Labor prevailed.

2. Reasoning — The panel held there is no Seventh Amendment right to a jury trial on the Secretary’s ERISA §502(a)(2) claims because the relief sought (restoration of plan losses/surcharge for fiduciary breach) is equitable under trust-law principles. The court also upheld the district court’s finding of ERISA fiduciary breaches/prohibited self‑dealing (including setting and paying themselves plan fees) and the corresponding equitable monetary relief.",0,stop,,0,39.82,228,2601,OpenAI,2026-08-07T09:54:21
cl_2019_ca9_ussec_v._hui_feng,openai/gpt-5,2024-09-30,pre_cutoff,2019-08-23,Ussec v. Hui Feng,circuit,"1. Outcome — Largely affirmed for the SEC on liability; vacated in part and remanded on remedies. The Ninth Circuit upheld summary judgment that Feng violated the securities laws, but sent back the disgorgement and civil-penalty awards for recalculation; the SEC largely prevailed, with Feng winning only a partial remand on remedies.

2. Reasoning — The court held Feng acted as an unregistered broker by soliciting EB‑5 investments and taking transaction-based compensation from regional centers; there is no “finder” or attorney exception to Exchange Act §15(a). It also upheld liability for failing to disclose to his clients the commissions he received, a material conflict supporting Securities Act §17(a)(2). But the remedies were overbroad: disgorgement had to be limited to net profits and to the five‑year limitations period under Kokesh, and could not include bona fide legal fees; related civil penalties required reconsideration on remand.",0,stop,,0,39.35,226,2707,OpenAI,2026-08-07T09:54:21
cl_2019_dcd_state_of_new_york_v._united_states_,openai/gpt-5,2024-09-30,pre_cutoff,2019-03-28,State of New York v. United States Department of Labor,district,"1. Outcome — Plaintiffs (New York and other states) prevailed. The court granted summary judgment in part for the states, denied DOL’s motion, vacated key portions of the 2018 Association Health Plan Final Rule (the “bona fide association” expansion and the “working owner” provision), and remanded to DOL.

2. Reasoning — The court held under the APA that DOL exceeded its statutory authority under ERISA by reinterpreting “employer” to include loose associations of disparate employers and self‑employed “working owners” with no employees. That reading conflicted with ERISA’s text, structure, and purpose requiring a genuine employment relationship and employer control; even under Chevron, the interpretation was unreasonable and an improper end‑run around the ACA.",0,stop,,0,23.39,232,1476,OpenAI,2026-08-07T09:54:27
cl_2019_dcd_taylor_v._federal_aviation_administ,openai/gpt-5,2024-09-30,pre_cutoff,2019-08-09,Taylor v. Federal Aviation Administration,district,"1. Outcome — Dismissed; FAA prevailed.

2. Reasoning — The court held it lacked subject‑matter jurisdiction because challenges to FAA “orders” must be brought in the courts of appeals under 49 U.S.C. § 46110. The actions Taylor attacked fell within that channeling provision, so the district court could not entertain his APA claims (and, to the extent his claims relied on former § 336, they were mooted by subsequent legislation).",0,stop,,0,33.3,229,2028,OpenAI,2026-08-07T09:54:42
cl_2019_cadc_the_robare_group_ltd._v._sec,openai/gpt-5,2024-09-30,pre_cutoff,2019-04-30,"The Robare Group, LTD. v. SEC",circuit,"1. Outcome — Granted in part, denied in part. The D.C. Circuit vacated the SEC’s findings (and sanctions) that TRG and its principals violated §206(2) and §207, but affirmed the finding that TRG violated §206(4) and Rule 206(4)-7 (and that the principals aided and abetted that compliance-rule violation). The case was remanded for the SEC to reconsider remedies. Petitioners mostly prevailed.

2. Reasoning — The SEC lacked substantial evidence that petitioners were negligent under §206(2): their evolving “may receive” disclosures about the Fidelity revenue-sharing arrangement, coupled with reliance on compliance professionals and Fidelity’s own guidance, did not show a failure to exercise reasonable care. For §207, the record did not establish a willful filing of untrue or misleading Form ADV statements. But the Commission reasonably found TRG’s written policies and procedures were not reasonably designed to prevent violations or to identify and fully disclose conflicts, supporting liability under §206(4)/Rule 206(4)-7 and aiding-and-abetting by the principals.",0,stop,,0,49.56,232,3165,OpenAI,2026-08-07T09:54:43
cl_2020_ca11_united_states_v._gerti_muho,openai/gpt-5,2024-09-30,pre_cutoff,2020-10-22,United States v. Gerti Muho,circuit,UNKNOWN,0,stop,,0,30.57,229,1804,OpenAI,2026-08-07T09:54:45
cl_2020_ca2_gonnella_v._securities_and_exchange,openai/gpt-5,2024-09-30,pre_cutoff,2020-04-02,Gonnella v. Securities and Exchange Commission,circuit,UNKNOWN,0,stop,,0,41.96,229,2443,OpenAI,2026-08-07T09:55:03
cl_2019_calctapp_j.b.b._investment_partners_v._fair,openai/gpt-5,2024-09-30,pre_cutoff,2019-07-02,J.B.B. Investment Partners v. Fair,state,"1. Outcome — Reversed and remanded the postjudgment attorney-fee award; J.B.B. Investment Partners prevailed on appeal.

2. Reasoning — The court held that because J.B.B. voluntarily dismissed its contract claims, Civil Code section 1717(b)(2) barred any award of attorney fees on those claims notwithstanding the contract’s fee clause (per Santisas). Fair showed no alternative statutory or contractual basis for fees independent of section 1717 and did not properly segregate any potentially recoverable noncontract work, so the fee award could not stand.",0,stop,,0,61.73,221,3914,OpenAI,2026-08-07T09:55:03
cl_2020_ca2_xy_planning_network_llc_v._sec,openai/gpt-5,2024-09-30,pre_cutoff,2020-06-26,"XY Planning Network, LLC v. SEC",circuit,"1. Outcome — Dismissed in part and denied in part; the SEC prevailed. The court dismissed the states’ petition for lack of Article III standing and denied XY Planning Network’s petition on the merits, leaving Regulation Best Interest in place.

2. Reasoning — The court held the SEC acted within its statutory authority under Dodd‑Frank §913 (and related Exchange Act provisions) to adopt a “best interest” standard for broker‑dealers without imposing the Advisers Act’s fiduciary duty, and that the rulemaking was not arbitrary or capricious. The states lacked standing because their asserted injuries were either parens patriae claims against the federal government or too speculative/not traceable to the rule.",0,stop,,0,37.92,228,2512,OpenAI,2026-08-07T09:55:05
cl_2020_ca3_jeffrey_norman_v._david_elkin,openai/gpt-5,2024-09-30,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,circuit,UNKNOWN,0,stop,,0,25.29,227,1370,OpenAI,2026-08-07T09:55:08
cl_2020_ca2_abm_indus._groups_llc_v._intl_union,openai/gpt-5,2024-09-30,pre_cutoff,2020-07-29,"ABM Indus. Groups, LLC v. Int'l Union of Operating Eng'rs",circuit,"1. Outcome — Reversed and remanded. ABM prevailed; the Second Circuit overturned the order compelling arbitration.

2. Reasoning — The court held there was no contractual duty for ABM to arbitrate with the International because the International was not a party to the CBA and no recognized non‑signatory theory applied. Questions of arbitrability were for the court (absent “clear and unmistakable” delegation, which was lacking), and the CBA’s arbitration clause covered disputes with the signatory local, not the International.",0,stop,,0,51.71,238,3188,OpenAI,2026-08-07T09:55:10
cl_2020_ca3_united_states_v._steven_fishoff,openai/gpt-5,2024-09-30,pre_cutoff,2020-01-30,United States v. Steven Fishoff,circuit,"1. Outcome — Affirmed; the government prevailed.

2. Reasoning — The court enforced Fishoff’s appellate waiver, finding it knowing and voluntary and concluding that no miscarriage-of-justice exception applied. In any event, the panel agreed with the district court’s sentencing analysis: for insider‑trading under U.S.S.G. § 2B1.4 the proper measure is “gain resulting from the offense,” which included profits attributable to the jointly undertaken trading scheme (not just Fishoff’s own trades).",0,stop,,0,42.42,227,2574,OpenAI,2026-08-07T09:55:27
cl_2020_ca2_united_states_v._kosinski,openai/gpt-5,2024-09-30,pre_cutoff,2020-09-22,United States v. Kosinski,circuit,"1. Outcome — Affirmed. The government prevailed; Kosinski’s convictions and sentence were upheld.

2. Reasoning — The court held the evidence was sufficient under the misappropriation theory of insider trading: as a clinical trial investigator who signed confidentiality agreements, Kosinski owed a duty of trust and confidence to the drug sponsor, possessed material nonpublic information about adverse events/impending regulatory action, and intentionally traded on it. The panel rejected his challenges to materiality, duty, willfulness, and the jury instructions/evidentiary rulings, finding no reversible error.",0,stop,,0,66.66,226,4051,OpenAI,2026-08-07T09:55:28
cl_2020_dcd_district_of_columbia_v._u.s._depart,openai/gpt-5,2024-09-30,pre_cutoff,2020-03-13,District of Columbia v. U.S. Department of Agriculture,district,"1. Outcome — Preliminary injunction granted; plaintiffs (District of Columbia and the state/local co-plaintiffs) prevailed. The court enjoined USDA from implementing the SNAP ABAWD waiver rule nationwide.

2. Reasoning — Plaintiffs were likely to succeed on their APA claims. The court found the rule arbitrary and capricious and, in parts, contrary to the statute: USDA failed to reasonably explain its departure from prior policy, ignored important aspects of the problem and reliance interests (including evidence about labor-market barriers for ABAWDs), acted inconsistently with Congress’s recent rejection of similar restrictions in the 2018 Farm Bill, and added final-rule provisions without adequate notice and comment. The court also found irreparable harm and that the equities/public interest favored injunction (especially given the rule’s imminent effective date).",0,stop,,0,26.14,231,1632,OpenAI,2026-08-07T09:55:36
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,openai/gpt-5,2024-09-30,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,circuit,"1. Outcome — Affirmed; M&T Bank prevailed. The Third Circuit upheld dismissal of the putative state‑law class action.

2. Reasoning — The court held the claims were precluded by SLUSA. Plaintiffs’ allegations centered on misstatements/omissions in the merger proxy about M&T’s regulatory/compliance issues that allegedly induced shareholders to approve a stock‑for‑stock merger—i.e., misrepresentations “in connection with” the purchase or sale of a covered security. Applying Dabit/Rowinski, that nexus sufficed. The “Delaware carve‑out” did not save the case because the action did not fit the carve‑out’s requirements for state fiduciary‑duty disclosure suits tied to the issuer’s own securities.",0,stop,,0,56.15,221,3547,OpenAI,2026-08-07T09:55:39
cl_2020_dcd_broidy_capital_management_llc_v._mu,openai/gpt-5,2024-09-30,pre_cutoff,2020-03-31,Broidy Capital Management LLC v. Muzin,district,"1. Outcome: Dismissed. The court granted Muzin’s (and his firm’s) motion to dismiss; defendants prevailed.

2. Reasoning: The court held the complaint did not plausibly allege that Muzin accessed Broidy’s systems or directed the hack, so the CFAA/SCA claims failed. As to claims premised on disseminating the emails, the allegations did not state a viable tort against Muzin (and were in any event barred by First Amendment principles protecting disclosure of lawfully obtained, truthful information on matters of public concern). With no adequately pled underlying wrongdoing, the derivative conspiracy and related claims also failed. (Best recollection; not 100% certain.)",0,stop,,0,39.59,222,2458,OpenAI,2026-08-07T09:55:48
cl_2020_dcd_ghadami_v._united_states_department,openai/gpt-5,2024-09-30,pre_cutoff,2020-03-19,Ghadami v. United States Department of Homeland Security,district,"1. Outcome — Dismissed. The government (DHS/State) prevailed.

2. Reasoning — The court held that the doctrine of consular nonreviewability (as recognized in Saavedra Bruno and related cases) bars judicial review of consular visa refusals and discretionary waiver determinations under Presidential Proclamation 9645. Plaintiffs’ APA and mandamus claims failed because the waiver/visa decisions are committed to agency discretion with no judicially manageable standards or clear, non-discretionary duty to act, and any “delay” claim could not compel a discretionary timeline. Constitutional claims also failed under Mandel/Trump v. Hawaii because the government provided a facially legitimate and bona fide reason for refusal and plaintiffs alleged no plausible bad faith.",0,stop,,0,27.7,232,1992,OpenAI,2026-08-07T09:55:55
cl_2020_dcd_united_states_v._harmon,openai/gpt-5,2024-09-30,pre_cutoff,2020-12-24,United States v. Harmon,district,"1. Outcome — Motion to dismiss denied; the government prevailed.

2. Reasoning — The court held that bitcoin qualifies as “money” under the D.C. Money Transmitters Act and “funds” under 18 U.S.C. §§ 1960 and 1956, and that Helix’s mixer operated as a money‑transmitting business by moving value between persons for a fee. The indictment therefore stated offenses, and the statutes were not unconstitutionally vague as applied; rule‑of‑lenity and notice arguments failed.",0,stop,,0,25.68,225,1699,OpenAI,2026-08-07T09:56:02
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,openai/gpt-5,2024-09-30,pre_cutoff,2020-09-09,"Dimitri Shivkov v. Artex Risk Solutions, Inc.",circuit,"Outcome: Mixed — affirmed in part, reversed in part, and remanded. Artex/Tribeca largely prevailed on compelling arbitration of the signatory plaintiffs’ claims and on enforcing the class-action waiver; the plaintiffs prevailed to the extent the district court had compelled nonsignatories to arbitrate.

Reasoning: The panel held that, under the FAA and Arizona law, the arbitration provisions were enforceable (not unconscionable) and, by incorporating AAA rules, clearly delegated arbitrability questions to the arbitrator for parties who agreed to arbitrate. But plaintiffs who never agreed to the management agreements (or signed only in a corporate capacity) could not be forced into arbitration via equitable estoppel, third‑party‑beneficiary, or agency/alter‑ego theories because their RICO and tort claims did not depend on those contracts. The court also rejected class arbitration, enforcing the agreements’ class‑action waivers.",0,stop,,0,60.19,232,3907,OpenAI,2026-08-07T09:56:04
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,openai/gpt-5,2024-09-30,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,circuit,"1. Outcome — Affirmed; J.P. Morgan Investment Management prevailed.

2.",0,length,,0,63.26,231,4096,OpenAI,2026-08-07T09:56:06
cl_2021_ca2_donna_browe_v._ctc_corp.,openai/gpt-5,2024-09-30,pre_cutoff,2021-09-29,Donna Browe v. CTC Corp.,circuit,UNKNOWN,0,stop,,0,35.26,219,2469,OpenAI,2026-08-07T09:56:14
cl_2021_ca2_people_of_the_state_of_new_york_v._,openai/gpt-5,2024-09-30,pre_cutoff,2021-03-10,People of the State of New York v. Griepp,circuit,"1. Outcome — Affirmed in part, vacated in part, and remanded. The State of New York, as appellant, largely prevailed on getting a remand to reconsider its claims.

2. Reasoning — The Second Circuit held the district court applied incorrect legal standards under the federal FACE Act and parallel New York and New York City clinic‑access statutes—most notably by demanding too much to prove “intimidation” or “interference,” by treating only outright blockades as interference and undervaluing threats/attempts and nonviolent obstruction, and by misapplying the intent element. The panel clarified aspects of who is protected (e.g., limits on treating escorts as “providers” under FACE) and directed the court to reassess the evidence and injunctive relief under the proper definitions and standards.",0,stop,,0,34.26,231,2394,OpenAI,2026-08-07T09:56:29
cl_2020_dcd_pca_integrity_associates_llp_v._nco,openai/gpt-5,2024-09-30,pre_cutoff,2020-02-11,"Pca Integrity Associates, LLP v. Nco Financial Systems Inc",district,UNKNOWN,0,stop,,0,63.78,229,3003,OpenAI,2026-08-07T09:56:32
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,openai/gpt-5,2024-09-30,pre_cutoff,2021-08-20,In Re: Tribune Co. Fraudulent Conv. Litig.,circuit,"1. Outcome — Affirmed. The Second Circuit affirmed dismissal; the shareholder and other defendants prevailed.

2. Reasoning — The court held the remaining state-law “actual intent” fraudulent transfer claims failed because the complaints did not plausibly allege Tribune itself acted with an actual intent to hinder, delay, or defraud creditors in undertaking the LBO. The pleaded “badges of fraud” and allegations at most suggested poor judgment or an intent to prefer shareholders, not the requisite actual fraudulent intent, especially given the board’s reliance on solvency/fairness opinions. And, as the court had already held in earlier Tribune appeals, any constructive fraudulent transfer theories were barred by §546(e), leaving nothing to proceed.",0,stop,,0,50.24,232,3449,OpenAI,2026-08-07T09:56:38
cl_2021_delch_john_joseph_smith_iv_v._thomas_m._s,openai/gpt-5,2024-09-30,pre_cutoff,2021-04-23,"John Joseph Smith, IV v. Thomas M. Scott",state,UNKNOWN,0,stop,,0,16.02,236,1000,OpenAI,2026-08-07T09:56:48
cl_2021_ca2_sacerdote_v._new_york_university,openai/gpt-5,2024-09-30,pre_cutoff,2021-08-16,Sacerdote v. New York University,circuit,"1. Outcome: Affirmed in part, vacated in part, and remanded. NYU largely prevailed on the claims resolved after trial; the plaintiffs prevailed in reviving certain claims that had been dismissed at the pleading stage.

2. Reasoning: The court held that the district court erred in dismissing key ERISA prudence claims as implausible—specifically, allegations that NYU imprudently failed to control recordkeeping costs (including by not consolidating recordkeepers or conducting competitive bidding) and failed to move to lower‑cost share classes of the same investments—because those allegations state a viable duty‑of‑prudence claim under Tibble and related precedent, and the derivative monitoring claim should proceed. The court otherwise affirmed the defense judgment after the bench trial (no clear error in finding no breach on the tried claims) and affirmed dismissal of other theories (including prohibited‑transaction/loyalty claims) that were inadequately pleaded.",0,stop,,0,45.91,228,3124,OpenAI,2026-08-07T09:56:48
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,openai/gpt-5,2024-09-30,pre_cutoff,2020-07-28,"Tamara Moore v. Mars Petcare US, Inc.",circuit,,0,,JSONDecodeError: Expecting value: line 489 column 1 (char 2684),0,102.98,0,0,,2026-08-07T09:56:48
cl_2021_ca2_united_states_v._reichberg,openai/gpt-5,2024-09-30,pre_cutoff,2021-07-15,United States v. Reichberg,circuit,"Outcome:
- Mixed: affirmed in part, vacated in part, and remanded. Reichberg partially prevailed; some bribery-based convictions were set aside, while others (including § 666 program-bribery and non-bribery counts) were left intact.

Reasoning:
- The panel held the jury was erroneously instructed on honest-services bribery: the charge permitted conviction on an after-the-fact gratuity/as‑opportunities‑arise theory untethered to a specific “official act,” contrary to McDonnell and Second Circuit cases like Silver/Skelos. That instructional error was not harmless given the government’s proof and arguments. By contrast, the § 666 counts were affirmed because § 666 does not require an “official act” and the evidence sufficed; other evidentiary challenges were rejected. (Moderate uncertainty.)",0,stop,,0,50.72,226,3204,OpenAI,2026-08-07T09:56:57
cl_2021_ncbizct_aym_techs._llc_v._scopia_cap._mgmt.,openai/gpt-5,2024-09-30,pre_cutoff,2021-03-31,"Aym Techs., LLC v. Scopia Cap. Mgmt. Lp, 2021 Ncbc 20b",state,UNKNOWN,0,stop,,0,12.04,239,721,OpenAI,2026-08-07T09:57:00
