case_id,model,model_cutoff,arm,date_filed,caption,court_level,prediction,refused,finish,error,temp_dropped,latency_s,in_tokens,out_tokens,served_by,ts
cl_2020_ca3_united_states_v._steven_fishoff,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-01-30,United States v. Steven Fishoff,circuit,UNKNOWN,0,stop,,0,6.77,230,608,Google,2026-08-07T10:27:25
cl_2020_ca2_xy_planning_network_llc_v._sec,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-06-26,"XY Planning Network, LLC v. SEC",circuit,"**1. THE OUTCOME**
The Second Circuit denied the petitions for review, upholding the SEC's rule. The SEC prevailed.

**2. THE REASONING**
The case involved a challenge to the SEC's ""Regulation Best Interest"" (Reg BI), which established a new standard of conduct for broker-dealers making recommendations to retail customers. The petitioners argued that the Dodd-Frank Act required the SEC to adopt a uniform fiduciary standard for both broker-dealers and investment advisers. 

The Second Circuit rejected this argument, holding that Section 913(f) of the Dodd-Frank Act granted the SEC broad, independent rulemaking authority to establish standards of care for broker-dealers, and the agency was not strictly bound to the uniform standard outlined in Section 913(g). Furthermore, the court held that the SEC did not act arbitrarily and capriciously under the APA, as it reasonably explained its policy choice—specifically, its concern that imposing a strict uniform fiduciary standard might reduce retail investors' access to affordable broker-dealer services and products. Finally, the court found that Reg BI did not violate the Investment Advisers Act, as broker-dealers complying with Reg BI are still providing advice ""solely incidental"" to their primary brokerage business.",0,stop,,0,9.89,231,1034,Google,2026-08-07T10:27:25
cl_2020_ca2_abm_indus._groups_llc_v._intl_union,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-07-29,"ABM Indus. Groups, LLC v. Int'l Union of Operating Eng'rs",circuit,"**1. THE OUTCOME**
The Second Circuit **reversed** the district court’s judgment (which had enjoined arbitration) and **remanded** the case with instructions to compel arbitration, ruling in favor of the International Union of Operating Engineers (the Union). 

**2. THE REASONING**
The legal question turned on whether the parties' dispute was subject to arbitration under their Collective Bargaining Agreement (CBA). The district court had granted summary judgment to the employer, ABM, by analyzing the substantive terms of the CBA and concluding that the Union's grievance lacked merit under the contract, thereby making it non-arbitrable. 

The Second Circuit reversed because the district court improperly conflated the question of arbitrability with the underlying merits of the dispute. The CBA contained a broad arbitration clause covering any differences or disputes regarding the interpretation or application of the agreement. Under established labor law principles (the *Steelworkers Trilogy*), when a contract has a broad arbitration clause, a presumption of arbitrability applies. Because the Union's grievance required interpreting the CBA to determine if the employer's actions violated it, the dispute fell squarely within the arbitration clause. The court held that whether the Union's interpretation of the CBA was actually correct is a merits question strictly reserved for the arbitrator, not the courts.",0,stop,,0,17.87,241,1908,Google,2026-08-07T10:27:26
cl_2020_ca2_gonnella_v._securities_and_exchange,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-04-02,Gonnella v. Securities and Exchange Commission,circuit,"**1. THE OUTCOME**
The Second Circuit affirmed the SEC’s order. The Securities and Exchange Commission (SEC) prevailed.

**2. THE REASONING**
The court’s decision turned on two principal issues:
*   **Appointments Clause:** The court held that Gonnella forfeited his constitutional challenge to the appointment of the SEC Administrative Law Judge (based on the Supreme Court's decision in *Lucia v. SEC*) because he failed to raise the issue during the administrative proceedings before the Commission. 
*   **Securities Fraud (Section 10(b) and Rule 10b-5):** On the merits, the court held that Gonnella’s ""parking"" scheme—temporarily selling bonds to a counterparty with a secret understanding to repurchase them later in order to evade his employer's internal aging-inventory penalties—constituted a deceptive device. Gonnella argued that the trades did not violate securities laws because they were executed at market prices and did not manipulate the broader market. The Second Circuit rejected this, reasoning that the transactions were shams lacking economic substance, and that intentionally deceiving one's own employer (a broker-dealer) about the true risk and ownership of securities is sufficient to establish liability for securities fraud.",0,stop,,0,18.53,232,1974,Google,2026-08-07T10:27:27
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,circuit,"**1. THE OUTCOME**
The Third Circuit reversed the district court's dismissal and remanded the case. The plaintiff-appellant (shareholder Jaroslawicz) prevailed.

**2. THE REASONING**
The court held that the plaintiff adequately pleaded a claim under Section 14(a) of the Securities Exchange Act. Applying the Supreme Court's *Omnicare* standard for actionable statements of opinion, the Third Circuit found that the joint proxy statement's optimistic representations regarding the likelihood of regulatory approval for M&T's merger were materially misleading. Specifically, the proxy omitted the fact that M&T had severe, known deficiencies in its Bank Secrecy Act/Anti-Money Laundering (BSA/AML) compliance programs. Because M&T knew or should have known these deficiencies would jeopardize or significantly delay regulatory approval, omitting them conflicted with what a reasonable investor would expect given the proxy's assurances, rendering the statements actionable.",0,stop,,0,14.45,223,1527,Google,2026-08-07T10:27:30
cl_2020_dcd_pca_integrity_associates_llp_v._nco,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-02-11,"Pca Integrity Associates, LLP v. Nco Financial Systems Inc",district,UNKNOWN,0,stop,,0,6.93,233,561,Google,2026-08-07T10:27:33
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,circuit,"**1. THE OUTCOME**
The Sixth Circuit **affirmed** the district court’s grant of summary judgment in favor of the defendant, J.P. Morgan Investment Management. 

**2. THE REASONING**
The case turned on whether J.P. Morgan breached its fiduciary duty under Section 36(b) of the Investment Company Act (ICA) by charging excessive advisory fees to its mutual funds. Applying the Supreme Court's standard from *Jones v. Harris Associates*, the Sixth Circuit held that the plaintiff failed to show the fees were so disproportionately large that they bore no reasonable relationship to the services rendered and could not have been the product of arm's-length bargaining. 

The court rejected the plaintiff's primary argument, which relied on comparing the higher fees J.P. Morgan charged its proprietary mutual funds to the lower fees it charged as a subadviser to independent or institutional funds. The court reasoned that this was an ""inapt comparison"" because managing a proprietary mutual fund requires significantly more administrative services, regulatory compliance, and entrepreneurial risk than merely acting as a subadviser. Because the plaintiff's fee comparisons failed to account for these substantially different services, and because the mutual funds' independent board was fully informed and robustly reviewed the fees (entitling their approval to substantial deference), the plaintiff could not establish a Section 36(b) violation as a matter of law.",0,stop,,0,14.84,236,1590,Google,2026-08-07T10:27:34
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-07-28,"Tamara Moore v. Mars Petcare US, Inc.",circuit,"**1. THE OUTCOME**
The Ninth Circuit **affirmed in part, reversed in part, and remanded**. The Plaintiffs prevailed on their state-law consumer protection claims, while the Defendants prevailed on the antitrust claims. 

**2. THE REASONING**
The case centered on the defendants' practice of marketing and selling certain pet foods as ""prescription pet food"" that required a veterinarian's authorization to purchase. 

*   **Consumer Protection Claims (Reversed):** The Ninth Circuit held that the plaintiffs plausibly alleged violations of California's Unfair Competition Law (UCL), False Advertising Law (FAL), and Consumers Legal Remedies Act (CLRA). The court reasoned that a reasonable consumer could be deceived by the ""prescription"" label and the requirement of a vet's authorization into falsely believing that the pet food contained drugs, medicine, or was legally required by the FDA to be sold by prescription. Because the food contained no such drugs and lacked FDA prescription mandates, the deceptive marketing claims survived a motion to dismiss.
*   **Antitrust Claims (Affirmed):** The court affirmed the dismissal of the plaintiffs' Sherman Act claims. The court reasoned that the plaintiffs failed to plead sufficient facts—such as parallel conduct or ""plus factors""—to plausibly allege an illegal conspiracy or agreement among the pet food manufacturers and retailers to artificially inflate prices.",0,stop,,0,13.49,235,1382,Google,2026-08-07T10:27:37
cl_2020_dcd_district_of_columbia_v._u.s._depart,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-03-13,District of Columbia v. U.S. Department of Agriculture,district,"**1. THE OUTCOME**
The court granted the plaintiffs’ motion for a preliminary injunction, halting the implementation of the USDA’s Final Rule. The plaintiffs (the District of Columbia and a coalition of states) prevailed. 

**2. THE REASONING**
The case challenged a USDA rule that would have severely restricted states' ability to obtain waivers from the work requirements for Able-Bodied Adults Without Dependents (ABAWDs) receiving SNAP (food stamp) benefits. 

The court enjoined the rule primarily because it found the plaintiffs were likely to succeed on the merits of their Administrative Procedure Act (APA) claims. The court reasoned that the USDA's rule was arbitrary, capricious, and contrary to law because it directly conflicted with congressional intent—noting that Congress had explicitly rejected similar strict waiver restrictions when passing the 2018 Farm Bill. Furthermore, the court found the agency failed to adequately justify its drastic departure from decades of established regulatory practice. 

In finding that the plaintiffs would suffer irreparable harm without an injunction, the court heavily emphasized the immediate context of the rapidly escalating COVID-19 pandemic (the decision was issued in mid-March 2020), concluding that implementing the rule during a national health emergency would cause immense, unjustified harm to vulnerable populations and place an impossible administrative burden on the states.",0,stop,,0,12.14,238,1236,Google,2026-08-07T10:27:37
cl_2020_dcd_broidy_capital_management_llc_v._mu,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-03-31,Broidy Capital Management LLC v. Muzin,district,"**1. THE OUTCOME**
The court granted the defendants' motion to dismiss. The defendants (Muzin, et al.) prevailed. 

**2. THE REASONING**
The court dismissed the federal claims—which included alleged violations of the Computer Fraud and Abuse Act (CFAA), the Stored Communications Act (SCA), and the Defend Trade Secrets Act (DTSA)—because Broidy failed to plausibly allege that the defendants actually participated in, directed, or conspired with the Qatari hackers who breached his servers. 

The court held that the complaint's allegations only established that the defendants (who were PR consultants and lobbyists) received and distributed the stolen emails after the fact. Because the plaintiffs failed to adequately plead that the defendants were involved in the underlying unlawful computer intrusion or misappropriation, the federal claims failed as a matter of law. Having dismissed all the federal claims, the court declined to exercise supplemental jurisdiction over the remaining state-law claims.",0,stop,,0,12.87,226,1303,Google,2026-08-07T10:27:38
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-09-09,"Dimitri Shivkov v. Artex Risk Solutions, Inc.",circuit,"**1. THE OUTCOME**

The Ninth Circuit **reversed** the district court’s order denying the defendants' motions to compel arbitration and **remanded** the case. The defendants (Artex Risk Solutions, Inc. and various non-signatory parties) prevailed.

**2. THE REASONING**

The case turned on two main arbitration issues regarding a disputed ""micro-captive"" insurance tax strategy: 
*   **Severability and Illegal Contracts:** The plaintiffs argued that the arbitration clauses were unenforceable because the underlying contracts were illegal, abusive tax shelters. The Ninth Circuit rejected this, applying the severability rule from *Prima Paint*. Because the plaintiffs were challenging the legality and validity of the contracts as a whole—rather than directing their challenge specifically at the arbitration clauses themselves—the question of the contracts' validity was for the arbitrator to decide, not the court.
*   **Non-Signatory Enforcement:** The court also held that the non-signatory defendants (such as the accounting and advisory firms involved in the tax strategy) could successfully compel arbitration under the doctrine of equitable estoppel. The court reasoned that the plaintiffs' claims against these non-signatories were intimately founded in and intertwined with the underlying agreements that contained the arbitration provisions.",0,stop,,0,17.89,236,1940,Google,2026-08-07T10:27:41
cl_2021_ca2_donna_browe_v._ctc_corp.,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-09-29,Donna Browe v. CTC Corp.,circuit,UNKNOWN,0,stop,,0,7.55,220,705,Google,2026-08-07T10:27:41
cl_2020_dcd_ghadami_v._united_states_department,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-03-19,Ghadami v. United States Department of Homeland Security,district,"**1. THE OUTCOME**

The court **denied** the government's motion to dismiss the plaintiffs' unreasonable delay claims. The plaintiffs prevailed at this stage. 

**2. THE REASONING**

The plaintiffs, who were subject to Presidential Proclamation 9645 (the ""Travel Ban""), sued the government under the Administrative Procedure Act (APA) and the Mandamus Act for unreasonably delaying the adjudication of their visa waiver applications. 

The government moved to dismiss, arguing that the delays were not unreasonable as a matter of law. The court rejected this argument, holding that the plaintiffs had plausibly alleged an unreasonable delay. The court's principal rationale was that evaluating the six *TRAC* factors—the standard test used to determine if agency delay is unreasonable under the APA—is a highly fact-intensive inquiry. Consequently, the court concluded that it was premature to weigh the *TRAC* factors and resolve the issue at the motion to dismiss stage before the government had produced an administrative record.",0,stop,,0,18.16,239,1821,Google,2026-08-07T10:27:44
cl_2021_ca2_sacerdote_v._new_york_university,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-08-16,Sacerdote v. New York University,circuit,"**1. THE OUTCOME**
Affirmed in part, vacated in part, and remanded. Both parties prevailed in part: New York University (NYU) prevailed on the claims decided at trial, while the Plaintiffs prevailed in reviving a previously dismissed claim.

**2. THE REASONING**
The case involved allegations that NYU breached its fiduciary duties under ERISA regarding its faculty retirement plans. 

*   **The Affirmed Claims:** The Second Circuit affirmed the district court’s bench trial verdict in favor of NYU on claims that the university paid excessive recordkeeping fees and imprudently retained certain underperforming funds. The appellate court found no clear error in the district court's factual findings that NYU's committee either acted with objective prudence or that any procedural flaws did not actually cause the alleged losses to the plan.
*   **The Vacated Claim:** The Second Circuit vacated the district court’s earlier Rule 12(b)(6) dismissal of the plaintiffs' ""share-class"" claim. The court held that the plaintiffs successfully stated a plausible claim for breach of the fiduciary duty of prudence by alleging that NYU offered higher-cost retail-class shares of mutual funds when identical, lower-cost institutional-class shares were available to a plan of its size.",0,stop,,0,12.4,231,1386,Google,2026-08-07T10:27:50
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-04-27,Set Capital LLC v. Credit Suisse Group AG,circuit,"**1. THE OUTCOME**
The Second Circuit **vacated** the district court’s dismissal and **remanded** the case. The plaintiffs (Set Capital LLC and other investors) prevailed.

**2. THE REASONING**
The case turned on whether general risk disclosures in offering documents shield an issuer from Section 10(b) securities fraud and market manipulation claims. The plaintiffs alleged that Credit Suisse intentionally crashed the value of its own XIV notes (an exchange-traded note tied to the inverse of the VIX volatility index) by purchasing massive quantities of VIX futures to artificially inflate the index, thereby triggering a liquidation event that wiped out investors but profited the bank. 

The district court had dismissed the suit, reasoning that Credit Suisse’s offering documents explicitly disclosed that it would engage in hedging activities that could negatively impact the notes' value. The Second Circuit disagreed, holding that generic cautionary language warning that an issuer *might* take actions that *could* negatively affect the product's price does not immunize the issuer from liability for intentionally manipulative or deceptive trading. The court concluded that the plaintiffs had plausibly alleged both a manipulative act and the requisite scienter (intent to deceive, manipulate, or defraud) to survive a motion to dismiss.",0,stop,,0,12.24,232,1208,Google,2026-08-07T10:27:50
cl_2021_ca2_united_states_v._reichberg,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-07-15,United States v. Reichberg,circuit,"**1. THE OUTCOME**
The Second Circuit **affirmed** the district court's judgment. The **United States (the Government) prevailed**.

**2. THE REASONING**
The case turned on whether the jury instructions and the evidence regarding honest services fraud and bribery complied with the Supreme Court's definition of an ""official act"" under *McDonnell v. United States*. 

The Second Circuit held that the jury instructions were proper and the evidence was sufficient. The court reasoned that the favors the defendant received from NYPD officers in exchange for bribes—such as deploying police helicopters and boats, providing police escorts, intervening in active arrests or disputes, and expediting gun licenses—went well beyond merely setting up meetings, talking to other officials, or making introductions (which *McDonnell* excluded). Instead, these actions involved the formal exercise of governmental power and police authority, thereby satisfying the legal requirement for an ""official act.""",0,stop,,0,10.53,229,1005,Google,2026-08-07T10:27:51
cl_2021_ca2_people_of_the_state_of_new_york_v._,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-03-10,People of the State of New York v. Griepp,circuit,"**1. THE OUTCOME**
The Second Circuit **affirmed** the district court's decision. The defendants (a group of anti-abortion protesters) prevailed.

**2. THE REASONING**
The legal question was whether the State of New York was entitled to a preliminary injunction against the protesters under the federal Freedom of Access to Clinic Entrances (FACE) Act and a similar state law, which prohibit using force, threats of force, or physical obstruction to intentionally injure, intimidate, or interfere with persons seeking reproductive health services. 

The Second Circuit held that the district court did not abuse its discretion in denying the preliminary injunction. Applying a deferential standard of review, the appellate court concluded that the district court's factual findings were not clearly erroneous. The district court had reasonably determined, after an evidentiary hearing, that the State failed to show a likelihood of success on the merits because the protesters' conduct—which included approaching vehicles, handing out literature, and speaking loudly to patients—did not cross the statutory threshold into ""threats of force"" or ""physical obstruction"" (defined as rendering passage to the clinic unreasonably difficult or hazardous).",0,stop,,0,14.37,235,1559,Google,2026-08-07T10:27:52
cl_2021_ca9_state_of_rhode_island_v._alphabet_i,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-06-16,"State of Rhode Island v. Alphabet, Inc.",circuit,"**1. THE OUTCOME**
The Ninth Circuit **reversed** the district court’s dismissal of the complaint and **remanded** the case. The plaintiff (the State of Rhode Island, acting as lead plaintiff for a class of investors) prevailed.

**2. THE REASONING**
The case involved a securities fraud class action alleging that Alphabet (Google's parent company) intentionally concealed a massive data vulnerability in its Google+ platform to avoid public and regulatory backlash. The Ninth Circuit held that the plaintiff adequately pleaded both materiality and scienter under Section 10(b) of the Securities Exchange Act. 

*   **Materiality:** The court found that the omission of the data breach in Alphabet's quarterly SEC filings was material. A reasonable investor would have considered the vulnerability significant because of the severe regulatory scrutiny and reputational damage it would invite, especially since it occurred right around the time of Facebook's highly publicized Cambridge Analytica data scandal. 
*   **Scienter:** The court held that the complaint raised a strong inference of scienter (intent to deceive or deliberate recklessness). The plaintiff pointed to an internal memo presented to top executives, including CEO Sundar Pichai, which explicitly warned that disclosing the Google+ bug would trigger immediate regulatory interest and draw direct comparisons to Cambridge Analytica. The court reasoned that this memo demonstrated the executives knew about the problem and intentionally chose to hide it to protect the company's stock and reputation.",0,stop,,0,12.01,234,1295,Google,2026-08-07T10:27:53
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-08-20,In Re: Tribune Co. Fraudulent Conv. Litig.,circuit,"**1. THE OUTCOME**
The Second Circuit affirmed the district court’s dismissal of the Litigation Trust’s actual fraudulent transfer claims. The defendant shareholders prevailed.

**2. THE REASONING**
The case turned on whose intent matters when determining whether a corporate debtor made a transfer with ""actual intent to hinder, delay, or defraud"" creditors under the Bankruptcy Code (11 U.S.C. § 548(a)(1)(A)). The Litigation Trust sought to claw back payments made to shareholders during Tribune's 2007 leveraged buyout (LBO), arguing that the fraudulent intent of Tribune's senior officers should be imputed to the company. 

The Second Circuit rejected this argument, holding that the intent of the officers could not be imputed to the corporation because an independent board of directors and a special committee were the actual decision-makers who evaluated and approved the LBO. Because the Trust failed to adequately allege that the board members themselves possessed actual fraudulent intent, the company could not be found to have acted with actual fraudulent intent, and the claims were properly dismissed.",0,stop,,0,20.32,236,2137,Google,2026-08-07T10:27:54
cl_2021_delch_lone_pine_resources_lp_v._william_s,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-06-07,"Lone Pine Resources, LP v. William S. Dickey",state,UNKNOWN,0,stop,,0,6.48,240,543,Google,2026-08-07T10:27:56
cl_2020_dcd_united_states_v._harmon,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2020-12-24,United States v. Harmon,district,UNKNOWN,0,stop,,0,27.32,231,3077,Google,2026-08-07T10:27:57
cl_2021_ncbizct_aym_techs._llc_v._scopia_cap._mgmt.,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-03-31,"Aym Techs., LLC v. Scopia Cap. Mgmt. Lp, 2021 Ncbc 20b",state,UNKNOWN,0,stop,,0,5.94,242,518,Google,2026-08-07T10:27:57
cl_2021_delch_john_joseph_smith_iv_v._thomas_m._s,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-04-23,"John Joseph Smith, IV v. Thomas M. Scott",state,UNKNOWN,0,stop,,0,8.11,239,786,Google,2026-08-07T10:27:58
cl_2021_ca9_united_states_v._benjamin_koziol,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-04-13,United States v. Benjamin Koziol,circuit,"**1. THE OUTCOME**
The Ninth Circuit **affirmed** the defendant's convictions. The government prevailed. 

**2. THE REASONING**
The principal legal question was whether a ""claim of right"" is a valid defense to extortion under 18 U.S.C. § 875(d), which prohibits transmitting in interstate commerce a threat to injure the reputation of another with the intent to extort money or something of value. 

The Ninth Circuit held that a claim of right is *not* a defense to extortion under § 875(d). The court reasoned that threatening to destroy or damage a victim's reputation to extract money is inherently wrongful conduct. Therefore, it does not matter whether the defendant genuinely believed he was legally or morally owed the money he was demanding. Because the means used to demand the money were inherently wrongful, the district court correctly refused to provide the jury with a claim-of-right instruction.",0,stop,,0,14.66,232,1580,Google,2026-08-07T10:27:59
cl_2021_txctapp14_booster_fuels_inc._v._fuel_husky_ll,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-11-04,"Booster Fuels, Inc. v. Fuel Husky, LLC D/B/A Instafuel",state,UNKNOWN,0,stop,,0,7.01,234,592,Google,2026-08-07T10:28:00
cl_2021_ohioctapp_vesper_v._otterbein_lebanon,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2021-12-27,Vesper v. Otterbein Lebanon,state,UNKNOWN,0,stop,,0,8.76,233,765,Google,2026-08-07T10:28:00
cl_2022_ca2_cantero_v._bank_of_am._n.a.,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2022-09-15,"Cantero v. Bank of Am., N.A.",circuit,"**1. THE OUTCOME**
The Second Circuit reversed the district court's judgment and remanded with instructions to dismiss the plaintiffs' claims. Bank of America (the defendant) prevailed. 

**2. THE REASONING**
The court held that the National Bank Act (NBA) preempts New York's state law requiring banks to pay a minimum of 2% interest on mortgage escrow accounts. Applying the preemption standard from *Barnett Bank* (as codified by the Dodd-Frank Act), the Second Circuit reasoned that the state law would ""significantly interfere"" with a national bank's federally granted, incidental power to offer and administer residential mortgages and escrow accounts. By dictating the price (the interest rate) that a national bank must pay to maintain these accounts, the state law impermissibly controlled and burdened the bank's exercise of its federal banking powers. 

*(Note: The U.S. Supreme Court subsequently vacated and remanded this specific Second Circuit decision in 2024, ruling that the Second Circuit failed to conduct the proper, nuanced preemption analysis required by Dodd-Frank and Barnett Bank).*",0,stop,,0,8.97,242,916,Google,2026-08-07T10:28:03
cl_2022_ca7_walter_dean_v._national_production_,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2022-08-15,Walter Dean v. National Production Workers Un,circuit,UNKNOWN,0,stop,,0,6.55,231,569,Google,2026-08-07T10:28:07
cl_2022_ca7_diane_burke_v._the_boeing_company,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2022-08-01,Diane Burke v. The Boeing Company,circuit,UNKNOWN,0,stop,,0,9.47,230,911,Google,2026-08-07T10:28:08
cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2022-08-29,Andrew Albert v. Oshkosh Corporation,circuit,"**1. THE OUTCOME**
The Seventh Circuit affirmed the district court's dismissal of the complaint. The defendant, Oshkosh Corporation, prevailed.

**2. THE REASONING**
The case turned on whether the plaintiff stated a plausible claim for breach of fiduciary duty under ERISA by alleging that the company's retirement plan paid excessive recordkeeping and investment management fees. 

The Seventh Circuit held that the plaintiff failed to state a claim because the complaint lacked a ""meaningful benchmark"" to demonstrate that the fees were actually excessive. For the recordkeeping fees, the plaintiff merely compared the plan's fees to industry averages and other plans without alleging that the quality or type of services provided were comparable. For the investment management fees, the plaintiff failed to establish that his proposed cheaper alternative funds shared similar investment strategies, objectives, or risk profiles with the funds actually chosen by the plan fiduciaries.",0,stop,,0,10.29,220,1010,Google,2026-08-07T10:28:08
cl_2022_ca2_exxon_mobil_v._healey,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2022-03-15,Exxon Mobil v. Healey,circuit,"**1. THE OUTCOME**
The Second Circuit **affirmed** the district court's dismissal of the lawsuit. The defendants (Massachusetts Attorney General Maura Healey and New York Attorney General Letitia James) prevailed.

**2. THE REASONING**
The court held that Exxon Mobil’s federal lawsuit—which sought to halt the states' investigations into the company's climate change disclosures on the grounds that they were politically motivated and violated the First Amendment—was barred by the doctrine of claim preclusion (*res judicata*). The Second Circuit reasoned that Exxon had already litigated the validity of the Attorneys General's subpoenas in New York and Massachusetts state courts, and that Exxon could have, and should have, raised its federal constitutional claims as defenses during those prior state-court subpoena enforcement proceedings.",0,stop,,0,12.98,228,1383,Google,2026-08-07T10:28:09
cl_2022_ca2_united_states_v._blaszczak,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2022-12-27,United States v. Blaszczak,circuit,"**1. THE OUTCOME**
The Second Circuit reversed the defendants' convictions for wire fraud, Title 18 securities fraud, and conversion of government property, and remanded the case. The defendants prevailed. 

**2. THE REASONING**
On remand from the Supreme Court for reconsideration in light of *Kelly v. United States* (the ""Bridgegate"" case), the Second Circuit held that a government agency's confidential information regarding its planned regulatory actions (in this case, upcoming Centers for Medicare & Medicaid Services reimbursement rates) does not constitute ""property"" or a ""thing of value"" under federal fraud and theft statutes (18 U.S.C. §§ 1343, 1348, and 641). 

The court reasoned that the agency's right to control the timing and disclosure of its pre-decisional information is a purely regulatory interest, not an economic property right. Because the federal fraud statutes require a scheme to obtain ""property,"" the misappropriation of this confidential regulatory information could not legally support the convictions. (The court also noted and accepted the Government's confession of error on these counts following the *Kelly* decision).",0,stop,,0,12.75,257,1374,Google,2026-08-07T10:28:10
cl_2022_dcd_eig_energy_fund_xiv_l.p._v._petrole,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2022-08-08,"Eig Energy Fund Xiv, L.P. v. Petroleo Brasileiro S.A",district,UNKNOWN,0,stop,,0,11.3,245,1139,Google,2026-08-07T10:28:14
cl_2022_dcd_united_states_v._garcia,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2022-07-22,United States v. Garcia,district,UNKNOWN,0,stop,,0,9.18,232,851,Google,2026-08-07T10:28:16
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2023-08-10,"Ark. Tchr. Ret. Sys. v. Goldman Sachs Grp., Inc.",circuit,"**1. THE OUTCOME**
The Second Circuit reversed the district court’s order certifying the class and remanded with instructions to decertify the class. Goldman Sachs prevailed.

**2. THE REASONING**
The court held that Goldman Sachs successfully rebutted the *Basic* presumption of class-wide reliance by proving by a preponderance of the evidence that its alleged misstatements had no impact on its stock price. Applying the Supreme Court’s prior guidance in this exact litigation, the Second Circuit focused on the generic nature of the alleged misstatements (e.g., statements that Goldman had ""extensive procedures and controls"" to manage conflicts of interest). 

The court found a significant mismatch between these highly generic, front-end statements and the highly specific, back-end corrective disclosure (the announcement of an SEC enforcement action regarding Goldman's specific conflicts of interest in the Abacus CDO transaction). Because the statements were too generic to have plausibly maintained artificial inflation in the stock price, the defendants successfully demonstrated a lack of price impact, thereby defeating the predominance requirement for class certification under Rule 23(b)(3).",0,stop,,0,8.84,240,858,Google,2026-08-07T10:28:18
cl_2022_ca9_lenai_mull_v._motion_picture_indust,google/gemini-3.1-pro-preview,2025-01-31,pre_cutoff,2022-07-25,Lenai Mull v. Motion Picture Industry Health,circuit,"**1. THE OUTCOME**
The Ninth Circuit reversed the district court's judgment and remanded the case, ruling in favor of the plaintiff-appellant, Lenai Mull. 

**2. THE REASONING**
The court held that the Motion Picture Industry Health Plan could not enforce a subrogation/reimbursement claim against Mull's third-party personal injury settlement under ERISA § 502(a)(3). The principal rationale was that the reimbursement provision appeared only in the Summary Plan Description (SPD) and not in the formal written plan document (the Trust Agreement). Following the Supreme Court's decision in *CIGNA Corp. v. Amara*, the Ninth Circuit emphasized that an SPD is merely a summary of benefits and does not constitute the legally binding terms of the ERISA plan itself. Because the actual plan document lacked the reimbursement language, the Plan could not establish a valid ""equitable lien by agreement"" to recover the medical expenses it had paid on Mull's behalf.",0,stop,,0,18.38,233,1945,Google,2026-08-07T10:28:19
