case_id,model,model_cutoff,arm,date_filed,caption,court_level,prediction,refused,finish,error,temp_dropped,latency_s,in_tokens,out_tokens,served_by,ts
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,circuit,"**Outcome:** The Sixth Circuit **affirmed** the district court's grant of summary judgment in favor of the defendant, J.P. Morgan Investment Management (JPMIM). The plaintiff fund shareholders lost.

**Reasoning:** This was a suit under Section 36(b) of the Investment Company Act of 1940, alleging that JPMIM breached its fiduciary duty by charging excessive advisory fees to certain of its mutual funds. The plaintiffs' central theory was a comparison: JPMIM charged its own retail mutual funds substantially more than it charged when it served as a *subadviser* performing (allegedly) similar investment-management services for other, unaffiliated funds.

Applying the standard from *Jones v. Harris Associates* (which endorsed the *Gartenberg* factors), the court held that a Section 36(b) plaintiff must show the fee is so disproportionately large that it bears no reasonable relationship to the services rendered and could not have been the product of arm's-length bargaining. The court concluded plaintiffs failed to create a genuine issue of material fact:

- The **subadvisory fee comparison** carried limited weight because the services and, critically, the *risks and responsibilities* differed — as primary adviser, JPMIM bore compliance, legal, regulatory, and business obligations (and reputational/entrepreneurial risk) that a subadviser does not. Plaintiffs did not adequately account for these differences, so the comparison could not by itself show the fees were outside the arm's-length range.
- The funds' **independent board of trustees** engaged in a robust, well-informed approval process (reviewing extensive materials, negotiating, using comparative fee data), which under *Jones* entitles the fee approval to substantial deference.
- Plaintiffs' evidence on other Gartenberg factors (economies of scale, profitability, comparative fees — the challenged fees were in line with peer funds) did not raise a triable issue that the fees fell outside the range that arm's-length bargaining could produce.

Because no reasonable factfinder could conclude the fees were so disproportionate as to violate § 36(b), summary judgment for JPMIM was proper.",0,stop,,0,15.1,332,960,Amazon Bedrock,2026-08-07T10:22:27
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-09-09,"Dimitri Shivkov v. Artex Risk Solutions, Inc.",circuit,"**Outcome:** Affirmed. The Ninth Circuit affirmed the district court's order compelling individual (non-class) arbitration of the plaintiffs' claims and dismissing the putative class action, so the defendants (Artex, TSA Holdings, and related parties) prevailed.

**Reasoning:**

The plaintiffs were participants in captive insurance strategies formed and managed by Artex/Tribeca who sued after the IRS treated the arrangements as abusive tax shelters. Their engagement agreements contained arbitration clauses, and the court rejected each of their challenges:

1. **Formation/fiduciary duty:** The plaintiffs argued the arbitration clauses were unenforceable because the defendants, as purported fiduciaries, failed to explain them. The court held that under Arizona law there is no fiduciary duty to explain or highlight an arbitration clause before contract formation, so the agreements were validly formed.

2. **Survival of termination:** The court held the arbitration clauses survived the expiration/termination of the annual engagement agreements, applying the presumption (drawn from *Litton* and *Nolde Bros.*) that arbitration obligations survive contract termination for disputes arising out of the contractual relationship, absent clear contrary intent — which was lacking here.

3. **Scope and unconscionability:** The claims (fraud, breach of fiduciary duty, negligence, RICO, etc.) fell within the broad clauses covering disputes ""arising out of or relating to"" the agreements, and the clauses were not substantively or procedurally unconscionable.

4. **Nonsignatories:** Nonsignatory defendants (affiliates, agents, and successors like Arthur J. Gallagher) could enforce the arbitration agreements under agency and related state-law principles, given the interrelated nature of the claims.

5. **Class arbitration:** In a significant holding, the court decided that the availability of class arbitration is a ""gateway"" question presumptively for courts, not arbitrators, joining other circuits. Because the agreements were silent on class arbitration, under *Stolt-Nielsen* and *Lamps Plus* they could not be read to authorize it, so only individual arbitration could be compelled.",0,stop,,0,15.72,332,1010,Amazon Bedrock,2026-08-07T10:22:28
cl_2020_ca3_united_states_v._steven_fishoff,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-01-30,United States v. Steven Fishoff,circuit,"## Outcome

**Affirmed.** The Third Circuit upheld Steven Fishoff's sentence (which included a term of imprisonment—30 months), rejecting his appeal. The government prevailed.

## Reasoning

Fishoff had pleaded guilty to securities fraud arising from an insider-trading scheme in which he and associates obtained confidential information about upcoming secondary stock offerings through ""wall-crossing"" calls from underwriters (agreeing to keep the information confidential and not trade), then short-sold the issuers' stock ahead of the offerings' public announcement.

On appeal, he invoked the **""no knowledge"" provision of Section 32(a) of the Securities Exchange Act, 15 U.S.C. § 78ff(a)**, which states that no person may be *imprisoned* for violating an SEC rule or regulation if he proves he had ""no knowledge"" of that rule or regulation. Fishoff argued he was unaware of Rule 10b-5 / Rule 10b5-2 and that application of the misappropriation theory to breaches of wall-crossing confidentiality agreements was novel, so he could not lawfully be sentenced to prison.

The Third Circuit rejected this argument, holding:

1. **Burden and standard:** The defendant bears the burden of proving lack of knowledge by a preponderance of the evidence at sentencing, and the district court's finding is reviewed deferentially (for clear error).

2. **What ""knowledge"" means:** The provision does not require knowledge of the specific rule by name or text; knowledge of the **substance** of the rule—i.e., that the conduct was prohibited—defeats the defense. It is not a loophole for those who deliberately avoid learning the law's particulars.

3. **Application:** Fishoff's own conduct belied his claimed ignorance. He was a sophisticated, experienced trader; he used multiple entities and associates to obtain wall-crossing calls, structured trades to evade detection, and acted in ways demonstrating he understood that trading on the confidential offering information in breach of his confidentiality commitments was unlawful. The district court therefore did not clearly err in finding he failed to establish ""no knowledge.""

The court also rejected the contention that the purportedly novel application of the misappropriation theory to his conduct entitled him to the defense, and it affirmed the sentence in full.",0,stop,,0,20.62,315,1424,Amazon Bedrock,2026-08-07T10:22:30
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,circuit,"**Case:** Jaroslawicz v. M&T Bank Corp., 962 F.3d 701 (3d Cir. 2020) — a Securities Exchange Act §14(a)/Rule 14a-9 class action by former Hudson City Bancorp shareholders concerning the joint proxy statement issued in connection with the M&T–Hudson City merger.

**1. The Outcome:**
The Third Circuit **reversed the district court's dismissal in relevant part and remanded**, with the shareholder plaintiffs prevailing on their core claim (the court affirmed dismissal of the alternative theory premised on statements of opinion). The case was sent back for further proceedings on the §14(a) claim.

**2. The Reasoning:**
The case turned on whether the proxy adequately disclosed the ""risk factors"" required by **Item 503 of Regulation S-K**, which mandates disclosure of the most significant, company-specific risks facing the transaction.

- The shareholders alleged that M&T knew of serious deficiencies in its **Bank Secrecy Act/anti-money-laundering compliance program** and of consumer-protection problems with its checking-account products, yet the proxy contained only **generic, boilerplate risk disclosures** (e.g., that regulatory approval might be delayed). Those undisclosed problems in fact led the Federal Reserve to hold up approval, delaying the merger by roughly three years, during which the value of the merger consideration to Hudson City shareholders eroded.
- The court held that **Item 503 imposes an affirmative disclosure duty enforceable through §14(a)**: when an SEC regulation requires disclosure, its omission can render a proxy misleading. Because the risk disclosures were generic and failed to tailor the discussion to the specific, known compliance risks, plaintiffs plausibly alleged an actionable omission.
- The court rejected application of the **PSLRA safe harbor** for forward-looking statements, reasoning that the required risk-factor disclosures concerned **present, existing facts and risks** (M&T's then-current compliance shortcomings), not projections.
- The court also found **loss causation and materiality adequately pleaded** at the motion-to-dismiss stage, given the lengthy regulatory delay traceable to the undisclosed problems and the resulting harm to shareholders.
- By contrast, applying *Omnicare*, the court held that the proxy's optimistic statements about expected regulatory approval and closing timing were **non-actionable opinions**, and it affirmed dismissal as to that theory.

The net result: the Item 503 omission-based §14(a) claim was reinstated and remanded to the District of Delaware.",0,stop,,0,31.04,312,2338,Amazon Bedrock,2026-08-07T10:22:31
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-07-28,"Tamara Moore v. Mars Petcare US, Inc.",circuit,"**Case:** *Moore v. Mars Petcare US, Inc.*, 966 F.3d 1007 (9th Cir. 2020)

**1. Outcome:** The Ninth Circuit **reversed** the district court's dismissal (with prejudice) of the plaintiffs' claims and **remanded** for further proceedings. The plaintiff consumers prevailed on appeal.

**2. Reasoning:** Plaintiffs were pet owners who alleged that ""prescription pet food"" sold by Mars, Hill's, and others (and dispensed through vets and retailers like PetSmart/Banfield) was deceptively marketed under California's UCL, FAL, and CLRA. They alleged the ""prescription"" label and ""Rx"" symbol — plus the requirement of veterinarian authorization and the premium price — falsely implied the food contained medicine or a drug, had been subjected to FDA testing/approval, and was legally required to be sold by prescription, when in fact the food contained no drug and no prescription was legally required.

The Ninth Circuit held:

- **Reasonable consumer test:** Plaintiffs plausibly alleged that a reasonable consumer could be deceived. The word ""prescription"" and the ""Rx"" symbol carry established medical/pharmaceutical connotations, so consumers could reasonably infer the product contained medicine or had received government scrutiny justifying its substantially higher price. Whether consumers were actually misled was a factual question not suitable for resolution on a motion to dismiss.

- **Safe harbor doctrine rejected:** The defendants argued their conduct was shielded because FDA's Compliance Policy Guide tolerated marketing such pet foods with veterinary direction. The court held the safe harbor did not apply because the FDA guidance is a nonbinding statement of enforcement discretion — it is not a law or regulation that *clearly permits* the challenged labeling, and indeed federal law (the FDCA) would treat these products as unapproved drugs based on their marketing claims.

- **Pleading sufficiency:** The complaint satisfied Rule 9(b)'s particularity requirement and adequately alleged reliance and economic injury under a price-premium theory (paying more for the products than they were worth because of the deceptive ""prescription"" representation).

The court accordingly reinstated the consumer-protection claims and sent the case back to the district court. (One judge dissented in part, expressing doubt that the labeling was misleading to reasonable consumers.)",0,stop,,0,21.87,327,1550,Amazon Bedrock,2026-08-07T10:22:35
cl_2020_ca3_jeffrey_norman_v._david_elkin,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,circuit,"**Caveat:** I'm reasonably confident I know this case — it was the final chapter of a nearly two-decade dispute between Jeffrey Norman (25% stockholder of U.S. MobilComm) and David Elkin (its majority stockholder and president) that produced multiple Third Circuit appeals — but some details of this particular (2020) installment may be imprecise in my memory.

**1. Outcome:** The Third Circuit **affirmed** the district court's judgment. After earlier appeals and remands, the district court had entered judgment awarding Norman only **nominal damages ($1)** on his claim that Elkin breached fiduciary duties (principally by usurping a corporate opportunity involving FCC spectrum interests and pocketing the proceeds), and had refused to award any greater recovery. The court of appeals upheld that result, so **Elkin effectively prevailed** — Norman walked away from roughly twenty years of litigation with a dollar.

**2. Reasoning:** The appeal turned on whether Norman was entitled to more than nominal damages despite the liability findings in his favor. The Third Circuit held he was not:

- Although Elkin was found to have breached his fiduciary duty, Norman **failed to prove actual, compensable harm**. The evidence showed that the proceeds Elkin took were used to repay genuine debts the company owed him, so Norman could not show he was left worse off in a way the law would compensate.
- The court rejected Norman's arguments for an alternative measure of recovery (such as disgorgement or the value of the usurped opportunity), concluding that under Delaware law a plaintiff who establishes breach but proves no injury is limited to **nominal damages** — which is exactly what the district court awarded consistent with the prior remand.
- The panel also found no abuse of discretion in the district court's refusal to reopen the damages question or grant Norman further proceedings; his opportunity to prove damages had come and gone at trial.

In short, liability without proven loss yields only a symbolic recovery, and the judgment for $1 was affirmed.",0,stop,,0,34.66,319,2355,Amazon Bedrock,2026-08-07T10:22:38
cl_2020_dcd_district_of_columbia_v._u.s._depart,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-03-13,District of Columbia v. U.S. Department of Agriculture,district,"**Case:** *District of Columbia v. U.S. Department of Agriculture*, No. 20-cv-119 (D.D.C. Mar. 13, 2020) (Chief Judge Beryl Howell) — the challenge by D.C., New York, and a coalition of states (plus NYC and private plaintiffs) to USDA's December 2019 final rule restricting SNAP work-requirement waivers for ""able-bodied adults without dependents"" (ABAWDs).

**1. Outcome:** The court **granted a preliminary injunction in substantial part**, in favor of the plaintiff states/District. Judge Howell enjoined nationwide, and postponed the effective date of, the rule's core provisions tightening the standards under which states can obtain waivers of the ABAWD time limit (the rule had been set to take effect April 1, 2020). The injunction did not extend to every portion of the rule — the provision curtailing states' carryover of discretionary exemptions, which had a later compliance date, was not enjoined at that stage. USDA lost.

**2. Reasoning:**
- **Likelihood of success on the merits (APA claims):** The court found the plaintiffs likely to succeed because (a) key parts of the final rule — notably the changed standards defining what ""areas"" could qualify for waivers and the unemployment-rate thresholds (e.g., the 6% floor and elimination of previously accepted criteria) — were likely **not a logical outgrowth of the proposed rule**, violating notice-and-comment requirements; and (b) the rule was likely **arbitrary and capricious**, since USDA departed from decades of settled practice without adequately explaining the change or grappling with the rule's consequences, including its impact on the roughly 700,000 people expected to lose benefits and on states' administration of the program.
- **Irreparable harm / equities:** The court emphasized irreparable harm both to states (administrative burdens, increased demands on state safety-net resources) and to residents who would lose food assistance. Notably, the opinion pointedly invoked the then-erupting **COVID-19 pandemic**, observing that it was especially irrational and harmful to strip states of flexibility to waive work requirements at the very moment a national health and economic emergency was unfolding. The balance of equities and public interest strongly favored preserving the status quo.

The court accordingly stayed/enjoined the waiver-standards provisions pending resolution of the merits. (Judge Howell later vacated the rule on the merits in October 2020, but the March 13, 2020 decision was the preliminary-injunction ruling.)",0,stop,,0,24.64,322,1614,Amazon Bedrock,2026-08-07T10:22:42
cl_2020_dcd_broidy_capital_management_llc_v._mu,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-03-31,Broidy Capital Management LLC v. Muzin,district,"**Case identification:** This is Elliott Broidy's suit (through his companies and personally) against Nicolas Muzin, Joseph Allaham, Gregory Howard, and Stonington Strategies — U.S.-based consultants/lobbyists for Qatar — alleging they participated in Qatar's hacking of Broidy's email accounts and the strategic dissemination of the stolen materials to journalists to retaliate against Broidy's anti-Qatar advocacy. Judge Christopher Cooper, D.D.C.

**1. Outcome:** The court **denied the defendants' motions to dismiss in substantial part**, most importantly rejecting their claim of foreign sovereign / foreign-official immunity, and allowed Broidy's core claims (e.g., Computer Fraud and Abuse Act, trade-secrets, and related state-law tort claims) to go forward. (The court trimmed the complaint somewhat, dismissing a few of the pleaded counts, but the plaintiffs prevailed on the central disputes.) This ruling was later affirmed on the immunity question by the D.C. Circuit in 2021.

**2. Reasoning:** The central question was whether private, U.S.-citizen/resident agents of a foreign state can claim immunity derived from Qatar's sovereign immunity.

- The court held the **FSIA did not apply**, because under *Samantar v. Yousuf* the FSIA covers foreign states and their agencies/instrumentalities, not natural persons (or private domestic entities like Stonington acting as contractors).
- Any immunity would therefore have to come from **common-law conduct-based foreign-official immunity**. The State Department had filed no suggestion of immunity, so the court applied the principles the Executive would apply — and concluded immunity was unwarranted. The defendants were **American citizens and domiciliaries**, and exercising jurisdiction over them for their own alleged tortious conduct in the United States (hacking-related activity and dissemination of stolen materials) would not amount to enforcing a rule of law against Qatar itself. The court emphasized that Qatar had not claimed the challenged conduct as its own official acts, and that extending sovereign immunity to shield U.S. persons who allegedly violated U.S. law while working for a foreign government would stretch the doctrine far beyond its rationale.
- The court also rejected the defendants' other threshold challenges (personal jurisdiction and, as to most counts, failure to state a claim), finding Broidy had plausibly alleged the defendants' knowing participation in the hack-and-leak scheme.

The practical upshot: hired domestic lobbyists cannot cloak themselves in a foreign sovereign's immunity, and the case proceeded to discovery.",0,stop,,0,29.5,311,2039,Amazon Bedrock,2026-08-07T10:22:45
cl_2020_dcd_pca_integrity_associates_llp_v._nco,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-02-11,"Pca Integrity Associates, LLP v. Nco Financial Systems Inc",district,"**Caveat:** I have only limited and uncertain recall of this specific decision, so treat the following as my best reconstruction rather than a confident account.

**1. The Outcome**

This was a decision on NCO's motion to dismiss, which the court (Judge Contreras, D.D.C.) **granted in part and denied in part**. The core of the plaintiff's case — claims arising from an alleged partnership/joint venture between the parties — survived, so PCA Integrity Associates largely prevailed at this stage, though some overlapping or duplicative counts were dismissed.

**2. The Reasoning**

As I recall it, the dispute arose out of an arrangement between the parties to jointly pursue and perform federal debt-collection work (Department of Education private collection agency contracts). PCA alleged that NCO breached their agreement and its duties by cutting PCA out of the venture and keeping the business/revenues for itself.

The motion to dismiss turned principally on:

- **Whether the parties' arrangement constituted an enforceable partnership/joint venture** giving rise to contractual and fiduciary obligations. The court held that PCA had plausibly alleged the existence of such a relationship (sharing of profits, joint control, mutual contribution), so the breach of contract and breach of fiduciary duty claims could proceed; the existence and terms of the partnership were fact questions not resolvable on the pleadings.

- **Choice of law and pleading sufficiency issues** on the ancillary claims — the court dismissed certain counts (e.g., quasi-contract/unjust enrichment or tort claims) as duplicative of the contract claims or inadequately pleaded, while allowing alternative pleading where the existence of an enforceable contract was still contested.

- The court also rejected (at least at the pleading stage) NCO's timeliness/limitations arguments, finding that accrual or tolling questions could not be resolved on the face of the complaint.

If you need the precise disposition count-by-count, I'd recommend checking the opinion itself (2020 WL, D.D.C. Feb. 11, 2020), as my memory of the individual claims is not reliable.",0,stop,,0,20.09,327,1355,Amazon Bedrock,2026-08-07T10:22:48
cl_2020_dcd_ghadami_v._united_states_department,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-03-19,Ghadami v. United States Department of Homeland Security,district,"**Case identification:** *Ghadami v. DHS* was one of the many suits brought by Iranian nationals (and their U.S.-citizen/LPR relatives) whose visa applications had been refused under Presidential Proclamation 9645 (the ""travel ban"") and who were waiting—allegedly unreasonably long—for adjudication of the Proclamation's waiver provision. Judge Amy Berman Jackson decided the government's motion to dismiss.

**1. The Outcome**

The court **granted the government's motion to dismiss**, so the government defendants prevailed. (The court rejected some of the government's threshold jurisdictional arguments, but ultimately dismissed the plaintiffs' claims for failure to state a claim.)

**2. The Reasoning**

- **Reviewability/jurisdiction:** The court declined to apply the doctrine of consular nonreviewability to bar the suit at the outset. Plaintiffs were not challenging the substantive denial of a visa but the *failure to act* on the waiver determination; the government has a nondiscretionary duty to adjudicate, and a claim of unreasonable delay in doing so is not insulated from review. So the court had jurisdiction over the APA § 706(1)/mandamus delay claim.

- **Unreasonable delay (the core holding):** Applying the D.C. Circuit's *TRAC* factors, the court held the delay—roughly two years—was not unreasonable as a matter of law. There is no congressionally mandated timetable for waiver adjudications; the waiver process implicates national-security vetting where courts owe substantial deference to the Executive; and ordering the agency to decide these plaintiffs' waivers would simply move them to the front of the line ahead of other similarly situated applicants without any net gain. Although the delay caused real hardship, the *TRAC* balance favored the government, so the claim was dismissed.

- **Other claims:** The court also dismissed the constitutional (due-process) claim—visa applicants abroad have no constitutional right to entry, and under *Kleindienst v. Mandel*-style deference the U.S.-based relatives' claims could not proceed—and rejected the plaintiffs' *Accardi*-type theory that the government had failed to implement or follow its own waiver guidance, finding no enforceable, binding procedures that had been violated. The mandamus claim fell with the APA claim, since the standards are essentially the same.

The decision is frequently cited in subsequent visa-delay litigation for two propositions: (1) consular nonreviewability does not bar unreasonable-delay claims, but (2) multi-year delays in the national-security visa/waiver context generally do not state an unreasonable-delay claim under *TRAC*.",0,stop,,0,28.35,321,1992,Amazon Bedrock,2026-08-07T10:22:55
cl_2021_ca2_donna_browe_v._ctc_corp.,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2021-09-29,Donna Browe v. CTC Corp.,circuit,"**Outcome:** The Second Circuit **affirmed in part, vacated in part, and remanded**. It affirmed the district court's liability determinations in favor of the plaintiff former employees — that CTC's deferred-compensation arrangement was an ERISA-covered employee pension benefit plan, that it did **not** qualify for the ""top hat"" exemption, and that CTC and its president/owner (Bruce Laumeister) breached fiduciary duties. But it **vacated the district court's remedial rulings** as too stingy and remanded for recalculation of relief.

**Reasoning:**

1. *ERISA coverage:* The deferred-compensation plan (funded in part through a life insurance policy that Laumeister later surrendered, with proceeds used for corporate purposes) was an ERISA pension plan even though informally maintained; a plan need not be in a formal written instrument to be covered.

2. *No top-hat exemption:* The plan was not maintained ""primarily for a select group of management or highly compensated employees"" — participation was too broad relative to the workforce and included rank-and-file employees — so ERISA's fiduciary-duty provisions applied.

3. *Fiduciary breach:* Laumeister exercised discretionary control over plan assets and breached his duties by liquidating the insurance policy funding the plan and diverting the money to the company's (and his own) benefit. Because he was personally liable as a fiduciary under ERISA §§ 409 and 502(a)(2), the district court did not need to rest his liability on veil-piercing.

4. *Remedy (vacated):* The Second Circuit held the district court erred in how it measured relief — including treating the plan as having effectively terminated at an earlier date and limiting recovery in ways tied to the surrendered policy's value and a reduced interest/crediting rate, rather than making the plan whole for the losses caused by the breach. Under § 502(a)(2), relief for fiduciary breach runs to the *plan* (restoration of plan losses), not merely capped individual payouts. The court remanded for the district court to recalculate the losses owed to the plan consistent with participants' accrued benefits, and to reconsider appropriate equitable relief (including administration of the plan going forward).

In short: plaintiffs prevailed on liability, and the appellate court sent the case back because the remedy awarded understated what ERISA required.",0,stop,,0,27.3,308,1924,Amazon Bedrock,2026-08-07T10:22:58
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2021-08-20,In Re: Tribune Co. Fraudulent Conv. Litig.,circuit,"# In re Tribune Co. Fraudulent Conveyance Litigation (2d Cir. 2021)

## Outcome
**Affirmed.** The Second Circuit affirmed the district court's dismissal of the claims arising out of Tribune's failed 2007 leveraged buyout, in favor of the defendants (the cashed-out shareholders and other LBO participants). The creditors/litigation trustee lost.

## Reasoning

This appeal grew out of the Tribune LBO, in which shareholders were cashed out for roughly $8 billion shortly before Tribune collapsed into bankruptcy. The court's principal holdings:

1. **Section 546(e) safe harbor barred the constructive fraudulent conveyance claims.** Even after the Supreme Court's decision in *Merit Management v. FTI Consulting* (2018) — which held that the safe harbor cannot be satisfied merely because a financial institution served as an intermediary conduit — the court held the payments to shareholders were still protected. Tribune itself qualified as a ""financial institution"" under § 101(22)(A) because it was a **""customer"" of Computershare Trust Company**, the bank/depositary that acted as Tribune's agent in effectuating the share repurchases. Since the transfers were made ""by"" a financial institution in connection with a securities contract/as settlement payments, § 546(e) applied and (consistent with the panel's earlier 2019 decision) preempted the creditors' state-law constructive fraudulent transfer claims.

2. **The intentional fraudulent transfer claim under § 548(a)(1)(A) failed on the pleadings.** The relevant intent was that of Tribune as debtor-transferor, and the court looked to the decision-makers who actually approved the LBO — Tribune's board acting through its independent special committee — rather than to officers who allegedly inflated financial projections. The trustee's allegations did not plausibly show that those decision-makers acted with **actual intent to hinder, delay, or defraud creditors**; allegations of optimistic or even manipulated projections and a desire to close the deal were not enough to plead actual fraudulent intent.

3. The court also affirmed the dismissal of the remaining ancillary claims and the **denial of leave to amend**, finding amendment would be futile given the safe-harbor and intent rulings.

The decision is significant because it entrenched the Second Circuit's ""customer of a financial institution"" workaround, substantially limiting *Merit Management*'s practical effect on LBO clawback litigation.",0,stop,,0,28.38,328,1987,Amazon Bedrock,2026-08-07T10:23:03
cl_2020_dcd_united_states_v._harmon,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2020-12-24,United States v. Harmon,district,"**Caveat:** I'm reasonably confident about this case, though Judge Howell issued several opinions in the Harmon prosecution during 2020, so I'll flag some uncertainty about which rulings fell in the December 24 opinion specifically.

**Case background:** Larry Dean Harmon operated ""Helix,"" a darknet bitcoin ""mixer"" or ""tumbler"" that concealed the source of bitcoin transactions. He was indicted for money laundering conspiracy, operating an unlicensed money transmitting business under 18 U.S.C. § 1960, and money transmission without a license under the D.C. Money Transmitters Act (MTA). In July 2020, Chief Judge Beryl Howell denied his motion to dismiss, famously holding that bitcoin qualifies as ""money.""

**1. The Outcome:** The December 24, 2020 opinion **denied Harmon's motion for reconsideration** of the earlier ruling refusing to dismiss the unlicensed money transmitting counts. The government prevailed; the charges stood.

**2. The Reasoning:**
- The court reaffirmed its holding that **bitcoin is ""money""** within the meaning of the D.C. MTA (and for purposes of § 1960). Because the statute did not define ""money,"" the term carried its ordinary meaning — a medium of exchange, method of payment, and store of value — and bitcoin functions in all of those ways.
- The court rejected Harmon's argument that a bitcoin mixer does not engage in ""money transmission"" because it does not transmit funds in the way traditional transmitters do. Helix received bitcoin from customers and transferred it to designated addresses on their behalf — precisely the receipt-and-transfer conduct the statutes cover — and the court gave weight to FinCEN's position that mixers/tumblers are money transmitters.
- The court rejected the **rule of lenity** argument, finding no ""grievous ambiguity"" in the statutes: ordinary tools of construction made clear that bitcoin transmission fell within their scope, so lenity did not apply.
- More generally, the court found Harmon's motion largely rehashed arguments already considered and rejected, and identified no intervening change in law, new evidence, or clear error warranting reconsideration.

(Harmon ultimately pleaded guilty to the money laundering conspiracy count in 2021, after these rulings.)",0,stop,,0,35.55,310,2585,Amazon Bedrock,2026-08-07T10:23:06
cl_2021_ca2_people_of_the_state_of_new_york_v._,anthropic/claude-fable-5,2026-01-31,pre_cutoff,2021-03-10,People of the State of New York v. Griepp,circuit,"**Caveat up front:** This is the *initial* panel opinion (991 F.3d 81). It was later vacated on panel rehearing later in 2021, when the panel issued a superseding per curiam opinion affirming the district court. But as to the March 10, 2021 decision itself:

## Outcome

The Second Circuit **affirmed in part, vacated in part, and remanded**. The New York Attorney General (the ""People"") largely prevailed: the panel vacated the district court's (Judge Amon, E.D.N.Y.) denial of a preliminary injunction as to most of the anti-abortion protester defendants who had demonstrated outside the Choices Women's Medical Center in Queens, and remanded for reconsideration under corrected legal standards. The denial was affirmed only as to a subset of defendants/claims. Judge Park dissented in substantial part, arguing the district court's careful factual findings after a lengthy hearing should have been affirmed across the board.

## Reasoning

The majority concluded the district court committed several legal and evidentiary errors in denying the OAG a preliminary injunction under the federal FACE Act, the New York State Clinic Access Act, and the New York City Clinic Access Act:

1. **Evidentiary error:** The district court abused its discretion by refusing, effectively as a sua sponte discovery sanction and without adequate notice, to consider deposition testimony of defendants who did not testify at the hearing. That evidence should have been considered.

2. **""Physical obstruction"":** The district court construed the term too narrowly. Under FACE and the parallel state/city statutes, obstruction does not require completely blocking access; it includes conduct that renders ingress or egress *unreasonably difficult or hazardous*—so forcing patients and escorts to maneuver around protesters or briefly impeding them could qualify.

3. **""Follow and harass"" under the NYC Clinic Access Act:** The district court adopted an unduly restrictive reading of ""harass,"" importing requirements not in the statute; under the proper construction, some defendants' persistent pursuit of patients approaching the clinic could constitute harassment.

4. **Threats:** The court also erred in part in its analysis of whether certain defendants' statements amounted to true threats of force.

Because these errors infected the likelihood-of-success analysis for most defendants, the panel vacated and remanded for the district court to reweigh the evidence under the correct standards. (On rehearing, this opinion was withdrawn and the panel ultimately affirmed the denial of the injunction.)",0,stop,,0,28.91,316,2107,Amazon Bedrock,2026-08-07T10:23:07
