case_id,model,model_cutoff,arm,date_filed,caption,court_level,prediction,refused,finish,error,temp_dropped,latency_s,in_tokens,out_tokens,served_by,ts
cl_2018_ca9_ussec_v._e._andrew_schooler,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2018-09-26,Ussec v. E. Andrew Schooler,circuit,"1.  **THE OUTCOME:** Affirmed in part, vacated in part, and remanded. The SEC prevailed on the finding of liability, but Schooler prevailed in having the remedies (disgorgement and a permanent injunction) vacated and sent back to the district court for further proceedings.

2.  **THE REASONING:** The court affirmed the district court's finding that Schooler committed securities fraud, holding that the finding of scienter was not clearly erroneous. However, the court vacated the remedies. It held that the district court erred by ordering disgorgement of all funds raised without making findings to support that the amount was a ""reasonable approximation"" of ill-gotten gains, particularly by failing to properly account for legitimate business expenses. The court also vacated the permanent injunction because the district court failed to make the specific factual findings necessary to demonstrate a ""reasonable likelihood of future violations,"" which is the required standard for issuing such an injunction.",0,stop,,0,14.9,233,1433,Google,2026-08-07T10:03:35
cl_2018_illappct_vt_investment_corp._v._west_columbi,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2018-08-24,V&T Investment Corp. v. West Columbia Condominium Ass'n,state,"**1. THE OUTCOME**
Affirmed. V&T Investment Corp. prevailed.

**2. THE REASONING**
The court's decision turned on the interpretation of Section 9(g)(3) of the Illinois Condominium Property Act. The court held that when a party purchases a condominium unit at a judicial foreclosure sale and subsequently pays the common expense assessments that come due after the sale, the association's lien for the prior owner's unpaid assessments is extinguished. The court reasoned that the statute creates a two-step process for extinguishing the lien: (1) the judicial foreclosure sale, and (2) the new purchaser's payment of assessments from the first day of the month after the sale. Because V&T had paid the post-foreclosure assessments, it had fulfilled its statutory duty, and the association's lien for the prior owner's debt was extinguished.",0,stop,,0,13.41,229,1220,Google,2026-08-07T10:03:36
cl_2019_ca9_alexander_acosta_v._city_national_c,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2019-04-23,Alexander Acosta v. City National Corporation,circuit,"1.  **THE OUTCOME:** Reversed and remanded. The Secretary of Labor (Acosta) prevailed.

2.  **THE REASONING:** The court's decision turned on the interpretation of ERISA's three-year statute of limitations, which applies when a plaintiff has ""actual knowledge"" of a fiduciary breach. The district court had dismissed the Secretary's suit as time-barred, finding the Department of Labor had ""actual knowledge"" because the plan's Form 5500 filings disclosed that the plan was invested in the defendant's proprietary funds.

The Ninth Circuit reversed, holding that ""actual knowledge"" requires more than mere disclosure of the underlying transaction. For the three-year statute to apply, a plaintiff must have actual knowledge of the essential facts of the transaction *and* know that those facts constitute a breach of ERISA. The court reasoned that the Form 5500 filings, while disclosing the use of proprietary funds, did not reveal that those funds were imprudent investments (e.g., due to higher fees or poorer performance than available alternatives). Therefore, the filings did not give the Secretary ""actual knowledge"" of the *breach* itself, and the six-year default statute of limitations applied.",0,stop,,0,13.15,231,1292,Google,2026-08-07T10:03:36
cl_2019_ca9_ussec_v._hui_feng,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2019-08-23,Ussec v. Hui Feng,circuit,"**1. THE OUTCOME**
Affirmed in part, vacated in part, and remanded. The SEC prevailed on the finding of liability, but Feng prevailed on the challenge to the amount of the remedy.

**2. THE REASONING**
The court affirmed the district court's grant of summary judgment to the SEC on the question of liability, finding that Feng, an employee of a pharmaceutical company, had clearly engaged in insider trading by using confidential information about a pending acquisition to trade in his company's securities.

However, the court vacated the monetary remedies. The principal legal question was whether a ""tipper"" can be ordered to disgorge the profits made by his ""tippee."" The court held that, following the Supreme Court's decision in *Kokesh v. SEC*, disgorgement is a penalty that must be tied to the defendant's own ill-gotten gains. Therefore, a tipper can be ordered to disgorge a tippee's profits only if the tipper received a pecuniary benefit from the tip (e.g., a kickback of the profits). Because there was no evidence that Feng received any such benefit from his tippee's trading, the court held it was improper to order him to disgorge those profits. The case was remanded for the district court to recalculate the disgorgement amount and reconsider the civil penalty.",0,stop,,0,14.81,230,1474,Google,2026-08-07T10:03:38
cl_2018_cadc_phh_corporation_v._cfpb,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2018-01-31,PHH Corp. v. Consumer Financial Protection Bureau,circuit,"**1. THE OUTCOME**
Vacated and remanded. The court vacated the Consumer Financial Protection Bureau's (CFPB) $109 million penalty order against PHH Corp. PHH Corp. prevailed.

**2. THE REASONING**
The D.C. Circuit, sitting en banc, reached two principal conclusions:

*   **Constitutionality of the CFPB:** The court held that the structure of the CFPB, as an independent agency headed by a single Director who is removable by the President only for ""inefficiency, neglect of duty, or malfeasance in office,"" is constitutional. It does not violate Article II's separation of powers. The court found no constitutional requirement that independent agencies must be headed by multi-member commissions.

*   **Statutory Interpretation of RESPA:** The court held that the CFPB had fundamentally misinterpreted the Real Estate Settlement Procedures Act (RESPA). The CFPB's enforcement action was based on a new interpretation that departed from decades of previous guidance from the Department of Housing and Urban Development (HUD). The court held that the CFPB's new interpretation was wrong and that it could not retroactively apply this new standard to penalize PHH for conduct that was permissible under the prior, long-standing interpretation of the law. This statutory holding was the basis for vacating the CFPB's order.",0,stop,,0,17.69,236,1739,Google,2026-08-07T10:03:40
cl_2019_ca3_jennifer_sweda_v._university_of_pen,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2019-05-02,Jennifer Sweda v. University of Pennsylvania,circuit,"**1. THE OUTCOME**
Affirmed in part, reversed in part, and remanded. The plaintiffs (Sweda et al.) prevailed in reviving most of their claims, while the defendant (University of Pennsylvania) prevailed in securing the dismissal of one claim.

**2. THE REASONING**
The court's decision turned on the plausibility of the plaintiffs' ERISA claims at the motion-to-dismiss stage.

The court **reversed** the dismissal of the claims for breach of the duty of prudence. The plaintiffs had plausibly alleged a breach by:
(1) Offering higher-cost ""retail"" class mutual fund shares when identical, lower-cost ""institutional"" class shares were available.
(2) Paying excessive recordkeeping fees, which was supported by specific comparisons to the fees paid by other similarly-sized university retirement plans.
These allegations were sufficient to create a plausible inference that the university's process for selecting and monitoring plan investments and service providers was flawed. The derivative claim for failure to monitor fiduciaries was also revived.

However, the court **affirmed** the dismissal of the prohibited-transaction claim. The court reasoned that the payments to the plan's recordkeepers fell under a statutory exemption for ""reasonable compensation"" for necessary services. The plaintiffs' argument was essentially that the compensation was *unreasonable*, which the court held was an issue properly addressed under the duty of prudence, not as a separate prohibited-transaction claim.",0,stop,,0,18.91,231,1847,Google,2026-08-07T10:03:42
cl_2019_cadc_donald_trump_v._mazars_usa_llp,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2019-10-11,"Donald Trump v. Mazars USA, LLP",circuit,"1.  **THE OUTCOME:** Affirmed. The House Committee on Oversight and Reform prevailed.

2.  **THE REASONING:** The court held that the Committee's subpoena for the President's financial records from his accounting firm served a ""legitimate legislative purpose."" The court applied the long-standing test for congressional investigations, which requires only that the inquiry be related to a subject on which legislation ""could be had."" The Committee had identified several valid legislative purposes, including investigating the need to reform financial disclosure laws for presidents and presidential candidates, and examining potential conflicts of interest and violations of the Emoluments Clause. The court rejected the President's argument that a heightened standard was necessary for a subpoena directed at a sitting President's private papers, finding no basis in precedent for such a rule outside of executive privilege, which was not asserted here.",0,stop,,0,15.3,235,1419,Google,2026-08-07T10:03:48
cl_2019_dcd_taylor_v._federal_aviation_administ,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2019-08-09,Taylor v. Federal Aviation Administration,district,"1.  **THE OUTCOME:** The court granted the defendant's (FAA's) motion to dismiss. The FAA prevailed.

2.  **THE REASONING:** The plaintiff, a drone hobbyist, challenged a federal statute (the National Defense Authorization Act for Fiscal Year 2018) that legislatively reinstated an FAA rule requiring the registration of model aircraft. The court rejected his claims. It held that the statute did not violate the non-delegation doctrine because Congress itself directly restored the rule; it was a legislative act, not a delegation of legislative power to the FAA. The court also dismissed the plaintiff's claim under the Administrative Procedure Act (APA) because he was challenging an act of Congress, not a final agency action subject to APA review. Finally, the court found that the statutory definition of ""model aircraft"" was not unconstitutionally vague.",0,stop,,0,12.73,236,1145,Google,2026-08-07T10:03:49
cl_2019_calctapp_j.b.b._investment_partners_v._fair,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2019-07-02,J.B.B. Investment Partners v. Fair,state,"**1. THE OUTCOME:** Reversed. The defendant, Fair, prevailed.

**2. THE REASONING:** The court held that a settlement agreement was not enforceable under California Code of Civil Procedure section 664.6 because it was not ""signed by the parties."" The purported settlement was contained in an email from the defendant's attorney stating that his client, Fair, had agreed to the terms. The court reasoned that even if the attorney's email contained Fair's typed name, there was no evidence that Fair himself had executed it or that he had the requisite intent to attach his name as a signature, as required by the Uniform Electronic Transactions Act (UETA). The attorney's representation that his client consented was not a substitute for the party's own signature, which is strictly required for summary enforcement under section 664.6.",0,stop,,0,14.56,224,1347,Google,2026-08-07T10:03:50
cl_2020_ca2_abm_indus._groups_llc_v._intl_union,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2020-07-29,"ABM Indus. Groups, LLC v. Int'l Union of Operating Eng'rs",circuit,"**OUTCOME:** Reversed and remanded. The International Union of Operating Engineers (the Union) prevailed.

**REASONING:** The court held that the employer's (ABM's) lawsuit seeking damages for an alleged breach of the collective bargaining agreement's (CBA) no-strike clause was subject to the CBA's arbitration provision. The court's reasoning turned on the strong federal presumption in favor of arbitrability for labor disputes. The CBA's arbitration clause was broad, covering ""any dispute or grievance"" arising from the ""interpretation or application"" of the agreement. Because ABM's claim required a court to interpret the CBA's no-strike provision to determine if it was breached, the dispute fell squarely within the scope of the broad arbitration clause. Therefore, the dispute had to be resolved through arbitration, not litigation.",0,stop,,0,13.71,241,1197,Google,2026-08-07T10:03:54
cl_2019_dcd_state_of_new_york_v._united_states_,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2019-03-28,State of New York v. United States Department of Labor,district,"**1. THE OUTCOME:** The court granted summary judgment for the plaintiffs (the states) and vacated the challenged portions of the Department of Labor's final rule on Association Health Plans (AHPs). The plaintiffs prevailed.

**2. THE REASONING:** The court held that the Department of Labor's rule was an unreasonable interpretation of the Employee Retirement Income Security Act (ERISA). The legal question was whether the DOL's expanded definition of ""employer"" to allow for the creation of AHPs was permissible under ERISA. The court found it was not, for two main reasons:
*   First, the rule's definition of ""employer"" was contrary to the statutory text, which requires a plan to be established by an employer for its employees. The rule improperly allowed sole proprietors with no employees to be considered ""employers"" and ""employees"" simultaneously.
*   Second, the rule abandoned the long-standing requirement that a group of employers must have a ""commonality of interest"" beyond simply wanting to provide health insurance. The court concluded that the DOL's interpretation was not a reasonable choice within a statutory gap but was an ""end-run"" around the Affordable Care Act (ACA), as the rule's clear purpose was to allow these new AHPs to avoid the ACA's consumer protections and regulations.",0,stop,,0,18.04,238,1722,Google,2026-08-07T10:03:54
cl_2019_cadc_the_robare_group_ltd._v._sec,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2019-04-30,"The Robare Group, LTD. v. SEC",circuit,"**OUTCOME:** Affirmed in part, vacated in part, and remanded. The SEC prevailed in establishing that The Robare Group had committed disclosure violations, but The Robare Group prevailed in overturning the SEC's finding that those violations were willful.

**REASONING:** The court's reasoning turned on the standard of intent required for different parts of the Investment Advisers Act.

1.  The court **affirmed** the SEC's finding that Robare violated Section 206(2) of the Act. It held that Robare's disclosure in its Form ADV—stating it ""may"" receive compensation from a third-party broker-dealer when it, in fact, had a direct and ongoing arrangement to do so—was materially misleading. This failure to make full and fair disclosure of a conflict of interest constituted a negligent breach of its fiduciary duty.

2.  The court **vacated** the SEC's finding that the violations were ""willful"" for the purpose of imposing sanctions. The central legal holding was that to find a violation ""willful"" under the Advisers Act, the SEC must show that the actor acted with at least recklessness. The court found no substantial evidence that Robare had acted recklessly, as it had consulted with compliance experts regarding its disclosures. Because the SEC had based its sanctions on an erroneous finding of willfulness (applying a negligence standard instead of a recklessness standard), the case was **remanded** for the SEC to reconsider the appropriate penalty based only on negligent conduct.",0,stop,,0,19.96,236,1924,Google,2026-08-07T10:03:55
cl_2020_ca11_united_states_v._gerti_muho,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2020-10-22,United States v. Gerti Muho,circuit,"1.  **THE OUTCOME:** Affirmed. The United States prevailed.

2.  **THE REASONING:** The court rejected Muho's challenge to his convictions for aggravated identity theft under 18 U.S.C. § 1028A. The central legal question was whether Muho used stolen identities ""during and in relation to"" the predicate felony of bank fraud when he used them to open fraudulent credit card accounts. Muho argued that the identity theft occurred *before* the bank fraud, which only happened when the fraudulent cards were later used for purchases. The court disagreed, holding that using the stolen identities to open the accounts was not merely a preparatory act but an essential and integral part of the overarching bank fraud scheme. Because opening the accounts was a crucial step in executing the fraud on the bank, the use of the identities was ""during and in relation to"" the predicate felony.",0,stop,,0,17.75,232,1434,Google,2026-08-07T10:03:56
cl_2020_ca2_gonnella_v._securities_and_exchange,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2020-04-02,Gonnella v. Securities and Exchange Commission,circuit,"1.  **THE OUTCOME:** The petition for review was denied. The Securities and Exchange Commission (SEC) prevailed.

2.  **THE REASONING:** The case turned on the proper remedy for an Appointments Clause violation following the Supreme Court's decision in *Lucia v. SEC*. The petitioner, Gonnella, argued that the initial proceeding before an unconstitutionally appointed Administrative Law Judge (ALJ) was void and must be dismissed entirely, especially since the statute of limitations had run. The Second Circuit disagreed. It held that the SEC's chosen remedy—remanding the case for a new hearing before a different, constitutionally appointed ALJ—was sufficient. The court reasoned that this remedy was precisely what the Supreme Court had ordered in *Lucia* itself. The constitutional defect was in the adjudicator's appointment, not the validity of the proceeding as a whole. Therefore, a new hearing before a proper adjudicator cured the error, and because it was a continuation of the original timely proceeding, the statute of limitations was not a bar.",0,stop,,0,14.51,232,1471,Google,2026-08-07T10:03:56
cl_2020_ca2_united_states_v._kosinski,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2020-09-22,United States v. Kosinski,circuit,"**1. THE OUTCOME:** Affirmed. The United States prevailed.

**2. THE REASONING:** The court held that the defendant, a medical doctor serving as a principal investigator for a pharmaceutical company's clinical trial, was properly convicted of insider trading under the misappropriation theory. The court's rationale was that the confidentiality agreement the doctor signed with the company created a duty of trust and confidence. By trading on negative, nonpublic information he learned during the trial, he breached that duty for personal gain. The court found this express contractual agreement to maintain confidentiality was sufficient to establish the fiduciary-like duty required for liability under the misappropriation theory.",0,stop,,0,15.05,229,1314,Google,2026-08-07T10:04:03
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,circuit,"1.  **THE OUTCOME:** Reversed and remanded. The plaintiff-shareholders prevailed on appeal.

2.  **THE REASONING:** The court held that the plaintiffs had plausibly alleged a material omission under Section 14(a) of the Securities Exchange Act. The bank's proxy statement for its merger with Hudson City Bancorp disclosed that the merger was subject to regulatory approval but omitted that its primary regulator had already found its consumer compliance programs to be deficient and non-compliant. The court reasoned that a reasonable investor would find it material that the company had known, specific, and unresolved regulatory obstacles that could (and ultimately did) delay the merger's closing. The court explained that a company must disclose not just the ""what"" (the existence of a regulatory scheme) but also the ""so what"" (the known problems with compliance that put the specific transaction at risk), as this information alters the ""total mix"" of information available to shareholders.",0,stop,,0,14.11,223,964,Google,2026-08-07T10:04:04
cl_2020_ca2_xy_planning_network_llc_v._sec,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2020-06-26,"XY Planning Network, LLC v. SEC",circuit,"**1. THE OUTCOME**
The Second Circuit denied the petition for review. The SEC prevailed.

**2. THE REASONING**
The court rejected the petitioners' two main arguments that the SEC's Regulation Best Interest (Reg BI) was invalid.

First, the court held that the SEC did not exceed its statutory authority under the Dodd-Frank Act. The petitioners argued that Dodd-Frank required the SEC to impose a rule that made broker-dealers' duties identical to the fiduciary duties of investment advisers. The court disagreed, finding the statutory language—that the SEC *may* promulgate rules and that any standard must be ""no less stringent"" than the one for advisers—was ambiguous and did not mandate a uniform fiduciary standard. Under *Chevron* deference, the court found the SEC's interpretation that Reg BI met the ""no less stringent"" requirement was reasonable.

Second, the court held that the SEC's rulemaking was not arbitrary and capricious under the Administrative Procedure Act (APA). The court found that the SEC had provided a detailed and reasoned explanation for its decision, had adequately considered the economic consequences and alternatives, and had responded to public comments. The SEC's policy choice to enhance broker-dealer standards without completely eliminating the broker-dealer business model was a valid exercise of its delegated authority.",0,stop,,0,16.85,231,1457,Google,2026-08-07T10:04:06
cl_2020_ca3_jeffrey_norman_v._david_elkin,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,circuit,"**1. THE OUTCOME**
Affirmed. The plaintiff, Jeffrey Norman, prevailed.

**2. THE REASONING**
The court held that the defendant, a state representative, violated the First Amendment by blocking a constituent from his official Facebook page. The court's reasoning turned on a two-part analysis. First, it found that the representative was acting ""under color of state law"" because the page was presented as an official channel of communication, used government resources, and was intertwined with his official duties. Second, the court determined that the interactive comment section of the Facebook page was a ""designated public forum"" because the representative had intentionally opened it for public discourse. Therefore, blocking the plaintiff because of his critical comments constituted viewpoint discrimination, which is impermissible in a designated public forum and violates the First Amendment.",0,stop,,0,12.79,230,1230,Google,2026-08-07T10:04:07
cl_2020_ca3_united_states_v._steven_fishoff,google/gemini-2.5-pro,2025-01-31,pre_cutoff,2020-01-30,United States v. Steven Fishoff,circuit,"**OUTCOME:** Affirmed. The United States prevailed.

**REASONING:** The court held that the ""personal benefit"" test for tipper liability, established in *Dirks v. SEC*, does not apply to insider trading cases prosecuted under the misappropriation theory. The defendants were convicted for trading on confidential information about upcoming secondary stock offerings that they received from ""wall-crossed"" investors. The court clarified that in a misappropriation case, the government must prove the defendant knew the information was confidential and was disclosed in breach of a duty owed to the source of the information. It is not required to also prove that the tipper (the source) received a personal benefit in exchange for providing the tip. Because the jury instructions correctly stated the law for the misappropriation theory and the evidence was sufficient, the convictions were upheld.",0,stop,,0,14.33,230,1235,Google,2026-08-07T10:04:08
